Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  1000
Partition function (log Z): 9.511354232593252

Sorted 5' Splice Sites (High to Low Probability):
Position 35567: 0.9984313303774407
Position 14577: 0.9857176901465884
Position 22612: 0.9849924368441508
Position 17237: 0.9838902411862103
Position 25533: 0.9729377833431445
Position 6420: 0.9185048129321212
Position 20807: 0.8854088085556089
Position 39492: 0.8624076770588832
Position 38279: 0.8494540909596257
Position 11657: 0.8398889069507671
Position 23352: 0.8331058110871672
Position 205: 0.803525116475173
Position 14243: 0.7738682123630918
Position 38757: 0.6836409404596079
Position 17868: 0.6413351291759699
Position 4212: 0.6021457754817484
Position 20515: 0.5946183423854414
Position 22838: 0.47463800507908616
Position 24150: 0.3931521670554612
Position 16324: 0.30103704661128416
Position 28715: 0.2738573706442802
Position 26543: 0.25262821146068304
Position 9592: 0.2002020263952616
Position 16133: 0.16901596476491496
Position 17507: 0.16880889353128442
Position 15780: 0.15941768512827748
Position 14123: 0.1582166653939395
Position 22846: 0.1560853686622784
Position 284: 0.12423770854821437
Position 13312: 0.11699291612391623
Position 7624: 0.1042663696154714
Position 21376: 0.08365865832976639
Position 25227: 0.07948850843334576
Position 1584: 0.07648060502992517
Position 4912: 0.07551141617268783
Position 17782: 0.06898866304751783
Position 2915: 0.06500350116715989
Position 4839: 0.05938682454883307
Position 17897: 0.05835570011536467
Position 32158: 0.055638175239393656
Position 4110: 0.052747798372196945
Position 12261: 0.048422609520368455
Position 17803: 0.04652713059852492
Position 39410: 0.04124350101338
Position 15026: 0.036807776033007014
Position 23792: 0.03590521856011963
Position 21877: 0.03580479717698965
Position 19698: 0.033501988663561744
Position 17607: 0.033189271825780436
Position 554: 0.027998802860870368
Position 469: 0.027853234203636123
Position 261: 0.023492679531289428
Position 244: 0.022122946472198934
Position 24926: 0.02033768342189547
Position 17581: 0.020263513860669623
Position 16511: 0.018156674829672547
Position 12441: 0.01660755813886936
Position 16993: 0.016564913638143546
Position 16517: 0.01579278809753683
Position 13183: 0.015748748964852
Position 7634: 0.015010417024588009
Position 4135: 0.014941475054497185
Position 43466: 0.0148771682719349
Position 16857: 0.01463748710356405
Position 21286: 0.01377833722647289
Position 13247: 0.013733314628677941
Position 25204: 0.012403243096758212
Position 26459: 0.011748642961258497
Position 20832: 0.011634719452927432
Position 4991: 0.011600659953292299
Position 13190: 0.01156488851016122
Position 20562: 0.01151407658868478
Position 3925: 0.01130877951577448
Position 11884: 0.011229557308837684
Position 17220: 0.010664839975216278
Position 14222: 0.010645578501211082
Position 16087: 0.010565510313691217
Position 19305: 0.009927360916347803
Position 40688: 0.009454554629069547
Position 448: 0.009074676197561644
Position 16366: 0.008679324608074343
Position 27279: 0.008289856462022715
Position 4908: 0.008050820127450137
Position 25521: 0.00781840952939407
Position 25134: 0.007596164791365594
Position 21898: 0.006716433412347235
Position 5406: 0.006482660056258241
Position 16976: 0.0063812259099592155
Position 2248: 0.00600161676838994
Position 265: 0.0058368710550616276
Position 16464: 0.005371550573615243
Position 4120: 0.005235349750701413
Position 19943: 0.00506316810631562
Position 605: 0.004942216922452772
Position 935: 0.0048410081286623975
Position 881: 0.0047157716969279465
Position 13678: 0.004625985183981481
Position 13529: 0.004592555374317491
Position 17611: 0.004586082680967677
Position 25542: 0.004529747597050523
Position 16444: 0.004329311342895131
Position 6055: 0.004038567230306136
Position 15263: 0.00401371690973407
Position 6169: 0.0038094523333445773
Position 6081: 0.0037450594081591604
Position 16418: 0.0037291447563503025
Position 14274: 0.0036172535573807617
Position 4248: 0.003563294885352391
Position 39549: 0.003498765993032662
Position 22303: 0.0032115678109078173
Position 3504: 0.0031991687236866836
Position 42153: 0.002798708379769116
Position 20836: 0.002568042693205412
Position 20917: 0.0025328477657250506
Position 24177: 0.002466456323089386
Position 4733: 0.002358952188758866
Position 15511: 0.002351736950010766
Position 3542: 0.002338062596767832
Position 17193: 0.002310254444715911
Position 3672: 0.002300805282985937
Position 3410: 0.002248816918246611
Position 24888: 0.0021888710502914405
Position 4887: 0.0021082881909316596
Position 24301: 0.0020185522935092163
Position 2773: 0.00201170361791561
Position 15550: 0.001978827833892194
Position 21390: 0.0019511382014489945
Position 1864: 0.001937928972759805
Position 2708: 0.0018104615078429218
Position 593: 0.001773131204929345
Position 17855: 0.0017322770510604893
Position 25238: 0.0016041799821918765
Position 25657: 0.0015973182626877532
Position 27700: 0.0014520312229940738
Position 21475: 0.0014459653878765477
Position 487: 0.0012620931315105476
Position 4231: 0.0011597727297196776
Position 14143: 0.0011594689080392068
Position 16432: 0.001155695426875751
Position 17878: 0.0011481283771733876
Position 3611: 0.0010135548559786515
Position 811: 0.0010081814007167507
Position 25812: 0.0009972468632417275
Position 4322: 0.00097851329970605
Position 6161: 0.0009682723978194613
Position 3694: 0.0009343055389878966
Position 7: 0.00092961360957486
Position 19675: 0.0009141753722182839
Position 14570: 0.0009103395800421364
Position 16317: 0.0008931523236316854
Position 16136: 0.0008919284141707105
Position 4150: 0.0008875144163763058
Position 5168: 0.0008641585641297904
Position 21510: 0.0008628534977104219
