Gene = Slc22a18
index = 978
Annotated 5SS: [  102  2570  5647  6145  6787 17189 18118 19207 23317 23695]
Annotated 3SS: [ 2333  5548  5983  6653 17075 18009 19105 23214 23573 25348]
SMsplice 5SS: [  102  6787  7726 17189 19207 23695]
SMsplice 3SS: [ 6653  7641 17075 19105 23573 25348]
top_k =  1000
Partition function (log Z): -9.050710552251326

Sorted 5' Splice Sites (High to Low Probability):
Position 19207: 0.9862230647302425
Position 7726: 0.9229884287041156
Position 6787: 0.8961250143377337
Position 17189: 0.709115625768755
Position 102: 0.6554421648469906
Position 5647: 0.3821032290377181
Position 2570: 0.37302101764019674
Position 246: 0.3618841540656025
Position 23695: 0.35199307451305223
Position 2352: 0.30954572518699525
Position 6145: 0.1914932538599447
Position 3026: 0.1257115125807572
Position 11280: 0.11836334163870493
Position 23317: 0.10955062790837819
Position 3283: 0.06814469664666893
Position 1503: 0.06049751867489574
Position 783: 0.05683960849174475
Position 2028: 0.05259293485744023
Position 22233: 0.04172279825874094
Position 2273: 0.03453985766858541
Position 2201: 0.029012402766192918
Position 22183: 0.022871192990429137
Position 2289: 0.02205646024219179
Position 5652: 0.019328000865760323
Position 2237: 0.017700937804900927
Position 2207: 0.015769916934942337
Position 7526: 0.015623313993096567
Position 2428: 0.011521098911817199
Position 2267: 0.011362768373943847
Position 5938: 0.009990256831355753
Position 7318: 0.009390075780687894
Position 2182: 0.008170963846610143
Position 2089: 0.007305963627126037
Position 1304: 0.006001524798836751
Position 791: 0.005164009924032498
Position 959: 0.004545407897622812
Position 2222: 0.003240661894262621
Position 6210: 0.00281050437942217
Position 5008: 0.0026583813286666608
Position 6823: 0.0026147826968522495
Position 3981: 0.002311303002234549
Position 537: 0.002191312178789256
Position 3578: 0.0021684578586154963
Position 903: 0.0019742198782382115
Position 2635: 0.0019138233390044931
Position 603: 0.001505296009905207
Position 1584: 0.001435233616906485
Position 3908: 0.0012831845623683508
Position 98: 0.0012648640698924487
Position 5669: 0.0007891691955717187
Position 2727: 0.00069037747048677
Position 1343: 0.000539212081356088
Position 3836: 0.00042220373450282755
Position 2311: 0.0003169382518868225
Position 872: 0.0002944225220153606
Position 1900: 0.00021773880699846028
Position 796: 0.0002087844338704449
Position 5628: 0.00019678556374946675
Position 106: 0.00016683554662320335
Position 1530: 0.00015002640568574627
Position 5866: 0.00012465172303424726
Position 714: 0.00010267817405935899
Position 2422: 8.141812738249813e-05
Position 5656: 7.490894909093553e-05
Position 1215: 5.2356445999314735e-05
Position 9962: 4.954229866345031e-05
Position 1140: 4.537625972684912e-05
Position 11685: 4.430599668227739e-05
Position 1373: 4.187551381073303e-05
Position 343: 2.3330620982162493e-05
Position 9440: 2.1906552585843728e-05
Position 1556: 2.1511301375057774e-05
Position 2539: 1.879256907466479e-05
Position 1570: 1.777992008030706e-05
Position 1388: 1.622907029242575e-05
Position 2301: 1.5655241800710163e-05
Position 1926: 1.3950069282271164e-05
Position 7669: 1.2056806114885809e-05
Position 1169: 1.1489567795492377e-05
Position 366: 1.1279837978656771e-05
Position 1955: 1.1013922998274629e-05
Position 1308: 1.0185885447289862e-05
Position 9430: 9.525675864628313e-06
Position 1348: 8.887436033230797e-06
Position 9426: 8.031558219221655e-06
Position 8928: 7.841216838951718e-06
Position 2574: 7.271810547091424e-06
Position 1680: 6.555193313199368e-06
Position 71: 6.398910444382229e-06
Position 1743: 6.109945434383248e-06
Position 1129: 4.7495605956889085e-06
Position 804: 4.204580423798316e-06
Position 8225: 4.111420695829946e-06
Position 9358: 3.865921340110872e-06
Position 457: 1.8199301544579075e-06
Position 1006: 1.7179509314709409e-06
Position 866: 1.3022430756720993e-06
Position 2645: 1.2985075545883807e-06
Position 1279: 1.2011572167812124e-06
Position 747: 1.0962097653700904e-06
Position 649: 9.489459534878883e-07
Position 638: 8.367644675230088e-07
Position 3: 8.133129541243526e-07
Position 25: 7.248200324533325e-07
Position 426: 3.424516547163382e-07
Position 230: 2.40266649342763e-07
Position 125: 1.5549340111714413e-07
Position 1368: 1.434530302308219e-07
Position 1003: 1.0407792989149837e-07
Position 1001: 9.729103715452628e-08
Position 178: 6.288121486777271e-08
Position 716: 5.434999655494599e-08
Position 886: 3.4596648579963236e-08
Position 757: 3.073126684150536e-08
Position 683: 2.5597079798766624e-08
Position 677: 8.448454087932947e-09
Position 750: 4.936682631234314e-09
Position 1014: 4.4944466346046944e-09
Position 830: 3.8993977826468725e-09
Position 963: 3.814203585428887e-09
Position 819: 8.009241454690822e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19105: 0.9887346677489961
Position 7641: 0.7254235222668504
Position 17075: 0.710924856381739
Position 6653: 0.6491362399743371
Position 23573: 0.41501383079685283
Position 5548: 0.398852432837928
Position 25348: 0.3965728279354842
Position 6613: 0.249616672685379
Position 7588: 0.18720046019040687
Position 5983: 0.1840734393224178
Position 2200: 0.17986022534655208
Position 23214: 0.17508600264032612
Position 1985: 0.1725654490347936
Position 2427: 0.16609146111627596
Position 2333: 0.14436819526117078
Position 22314: 0.12866751461141596
Position 23875: 0.12205431829744312
Position 2912: 0.11117760149445875
Position 11122: 0.09564110918655398
Position 22118: 0.09253981985113734
Position 22743: 0.08979503850798193
Position 2140: 0.06798664957657327
Position 3108: 0.05952121293496389
Position 2554: 0.0491388577312376
Position 2494: 0.0410413339334738
Position 21945: 0.03420906781133751
Position 2002: 0.031700841876327664
Position 536: 0.02675156748465257
Position 2780: 0.022645017432641152
Position 1396: 0.018997309764174554
Position 1094: 0.016429729629105994
Position 196: 0.016242285341829817
Position 5760: 0.0157416152284389
Position 7369: 0.015084703058770462
Position 11154: 0.01457315952585594
Position 1471: 0.012879766299155977
Position 23470: 0.012696098149754925
Position 1468: 0.011858213213700066
Position 638: 0.011265550814990859
Position 20440: 0.009680639459648567
Position 2266: 0.008890458673629947
Position 21046: 0.008071015547739157
Position 19537: 0.006993202463426377
Position 11057: 0.0067810102859973
Position 20794: 0.006422093375271834
Position 2220: 0.006402478980603406
Position 477: 0.0063518069995336275
Position 2406: 0.006347248892254917
