Gene = Sf3b1
index = 971
Annotated 5SS: [  143  8248 10703 11106 12999 15380 20002 21311 21680 24189 24378 26099
 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 37179 39543]
Annotated 3SS: [ 8080 10597 10990 12918 15208 19763 21097 21557 23990 24275 25918 26382
 26566 27093 27319 27728 29221 30286 30552 31994 33019 36905 39325 39988]
SMsplice 5SS: [  143  8248 10703 11106 12999 15380 20002 20342 21311 21680 24189 24378
 26099 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 39543]
SMsplice 3SS: [ 8080 10597 10990 12918 15208 19763 20184 21097 21557 23990 24275 25918
 26382 26566 27093 27374 27728 29221 30286 30552 31994 33019 39325 39988]
top_k =  1000
Partition function (log Z): 49.41278618588657

Sorted 5' Splice Sites (High to Low Probability):
Position 143: 0.9978754527578133
Position 15380: 0.9966199230987314
Position 26470: 0.9956027276623969
Position 21680: 0.9953141998353988
Position 12999: 0.9844425120276337
Position 26838: 0.9674552604356572
Position 24189: 0.9646165842168457
Position 24378: 0.9584583022619576
Position 10703: 0.9573807791994574
Position 27467: 0.9564697073609308
Position 29444: 0.9467627078332006
Position 8248: 0.9442421723478616
Position 39543: 0.9211008872079408
Position 30470: 0.9179070660750696
Position 21311: 0.9119524477389008
Position 11106: 0.861459991534522
Position 20002: 0.8488901757260027
Position 33152: 0.773301544211394
Position 27240: 0.7455752080460425
Position 32116: 0.7278581142593096
Position 26099: 0.7077345563577208
Position 30665: 0.6913573254512909
Position 20342: 0.6512976048106061
Position 27855: 0.5708057301849893
Position 15144: 0.32598088106914336
Position 4030: 0.25897529260946667
Position 26086: 0.18226931839399452
Position 23742: 0.1447995502700482
Position 11669: 0.1399889281374575
Position 15992: 0.13009707419700312
Position 4544: 0.12943885582134496
Position 21931: 0.1170194949252221
Position 27273: 0.11307730901913522
Position 12494: 0.09593307189897486
Position 28998: 0.08837110496012769
Position 27175: 0.08481482803138288
Position 2290: 0.07808218354896032
Position 1556: 0.07739446162197063
Position 28134: 0.0675391632393816
Position 21188: 0.057589338714908477
Position 37614: 0.05537525663073679
Position 8162: 0.0528683637799697
Position 26078: 0.047850174344768785
Position 30685: 0.04348334328859176
Position 20294: 0.04223655821395342
Position 12771: 0.03995245728912465
Position 20256: 0.038388081756253606
Position 30507: 0.03740003525399392
Position 4491: 0.03594311679725734
Position 27494: 0.03563352743761309
Position 1856: 0.03555878979975076
Position 12613: 0.035360329397859824
Position 20006: 0.03528722227111423
Position 11353: 0.032032055492315935
Position 25136: 0.03012787020749731
Position 33156: 0.029767550180023476
Position 29141: 0.027569869111759637
Position 29355: 0.02727951022901088
Position 11299: 0.026847813573895183
Position 16708: 0.023649287539164475
Position 33721: 0.02364587746792427
Position 30658: 0.022437974100346026
Position 31355: 0.022166822760522783
Position 13945: 0.021945594245381443
Position 17550: 0.019871580463289046
Position 23874: 0.019072610237596935
Position 36652: 0.01884074787917135
Position 20887: 0.01883294377028179
Position 31170: 0.01634405506985801
Position 10045: 0.016214473366325206
Position 13613: 0.016103498725521224
Position 3061: 0.015165051277137126
Position 22420: 0.01506307459720151
Position 40144: 0.015001157166839219
Position 1118: 0.013922546576877581
Position 34448: 0.013249872767076417
Position 26103: 0.013182645573135886
Position 35340: 0.012752612588225758
Position 7762: 0.011692674956958301
Position 16938: 0.01154404911293691
Position 10739: 0.011453821760661188
Position 5649: 0.010938087490760784
Position 31716: 0.010531820578213693
Position 33867: 0.010411266405845405
Position 22435: 0.010276623401622238
Position 37183: 0.009717609275916882
Position 29327: 0.00935498483955455
Position 9435: 0.008721044510494689
Position 27217: 0.008461328033933471
Position 28819: 0.007907878940795301
Position 24070: 0.0076129858279643785
Position 17367: 0.007120821919577794
Position 11673: 0.00671775720700702
Position 23841: 0.006580317905204847
Position 649: 0.006507221463027865
Position 11728: 0.006225406797906417
Position 1574: 0.006117245218881441
Position 996: 0.005965270130799722
Position 10635: 0.005314851402479781
Position 32726: 0.005231399406855418
Position 7431: 0.0051879095906859855
Position 11377: 0.0051545229698592866
Position 10927: 0.00509144479343018
Position 24503: 0.005044486160850559
Position 24358: 0.005020811690183547
Position 19459: 0.005003031093588696
Position 25333: 0.004960729932964956
Position 3049: 0.004954105614715592
