Gene = Bcl2l15
index = 176
Annotated 5SS: [ 367  877 3670]
Annotated 3SS: [ 754 3441 5931]
SMsplice 5SS: [367 877]
SMsplice 3SS: [ 754 5931]
top_k =  1000
Partition function (log Z): -1.5206662913733973

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9381888144701118
Position 877: 0.6857857643583751
Position 3670: 0.6363643130427076
Position 859: 0.3095369723505041
Position 595: 0.24142860619192574
Position 173: 0.19738057022937114
Position 5469: 0.10451371091599572
Position 399: 0.03965168985022537
Position 1846: 0.02862228208674058
Position 4344: 0.021494212800080084
Position 2909: 0.018222993412616222
Position 4927: 0.01543387178934138
Position 5804: 0.013577979550029753
Position 2979: 0.012274280992138925
Position 1601: 0.012016305518441456
Position 2833: 0.010957561027848683
Position 613: 0.010869550445245707
Position 24: 0.005500763248157343
Position 3883: 0.00511116302277068
Position 4919: 0.0049454501668409895
Position 3569: 0.0037113221395997324
Position 4629: 0.0031741468515146948
Position 403: 0.0029064473748838166
Position 1772: 0.0024555752969177454
Position 199: 0.0021318246899077165
Position 3595: 0.0020997139169924364
Position 125: 0.001867948669953118
Position 5853: 0.0012776257878830228
Position 3922: 0.001196715029555941
Position 2354: 0.0011104129996870723
Position 2434: 0.0008405197116193232
Position 5489: 0.0008250682170621332
Position 346: 0.0007658570597804654
Position 386: 0.0007581550293054866
Position 641: 0.0007083769370186099
Position 60: 0.000592784201572023
Position 3873: 0.00048792313260074654
Position 3398: 0.0004559104982837391
Position 5554: 0.000454491599340841
Position 389: 0.00040720825445838074
Position 3249: 0.00039803408717475864
Position 3264: 0.00035726118945685347
Position 190: 0.00035532416462487755
Position 568: 0.00034874726525723984
Position 3260: 0.0003450355294459331
Position 648: 0.0003035823506378495
Position 586: 0.0002319662985959632
Position 1010: 0.0002203861488372009
Position 111: 0.00019954805358132711
Position 653: 0.000177934494508847
Position 599: 0.00012313566239722653
Position 5620: 0.00011352033978579054
Position 5436: 0.00010965977888543128
Position 3538: 0.00010028920968535751
Position 3565: 9.657588186972349e-05
Position 282: 8.576336513785973e-05
Position 660: 7.489828054326985e-05
Position 1419: 4.4269001385989975e-05
Position 549: 4.05220746384197e-05
Position 88: 3.123161229563266e-05
Position 65: 2.0036385592060993e-05
Position 1649: 1.2778881670951523e-05
Position 1294: 1.1345176065661903e-05
Position 1645: 6.7250994285326315e-06
Position 233: 4.154828363339224e-06
Position 16: 3.951900456140483e-06
Position 809: 2.915559300880559e-06
Position 94: 2.845362238713671e-06
Position 1575: 2.6780026964163002e-06
Position 62: 1.710262717388017e-06
Position 456: 1.7065517202961946e-06
Position 898: 1.300498764192577e-06
Position 417: 9.512616033606578e-07
Position 224: 9.375456142304546e-07
Position 2854: 7.586910357432725e-07
Position 1044: 7.511819751331935e-07
Position 816: 2.9209713429134154e-07
Position 996: 2.5946426589816106e-07
Position 908: 2.2927525010055215e-07
Position 1298: 2.0535358964503183e-07
Position 1122: 1.8543460003927866e-07
Position 1318: 1.8081516133517035e-07
Position 1080: 1.7771958490855536e-07
Position 1339: 1.570013966097272e-07
Position 1142: 1.3905481171782718e-07
Position 431: 1.283241549432146e-07
Position 1738: 1.266725482530644e-07
Position 1928: 8.369592267863092e-08
Position 1120: 6.665303899153036e-08
Position 1172: 6.570924691367058e-08
Position 1205: 5.643888642282526e-08
Position 1135: 5.325038834320135e-08
Position 690: 3.98234685752225e-08
Position 775: 5.763285101346485e-10
Position 731: 3.433553088531179e-10
Position 787: 2.4576115682248865e-10
Position 901: 1.1120627830824045e-10
Position 972: 8.137955915799555e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 754: 0.976332792685362
Position 5931: 0.4212199877255681
Position 3441: 0.32557982851612577
Position 5369: 0.2641303556922977
Position 470: 0.16517024639191505
Position 5145: 0.13538726920975624
Position 3538: 0.11047128328490018
Position 3573: 0.09991168440300509
Position 300: 0.07323048026362287
Position 266: 0.050773349354035976
Position 5911: 0.05036156254068334
Position 3756: 0.0383132471307968
Position 263: 0.03816610089099044
Position 3445: 0.03639288661136876
Position 3469: 0.03482651221098359
Position 4877: 0.0329280613875349
Position 487: 0.03276128048003101
Position 5432: 0.02841804113495202
Position 4716: 0.02767730779582905
Position 273: 0.026870762599359457
Position 3594: 0.02191388332524096
Position 431: 0.021240241412550823
Position 706: 0.01944981471887393
Position 2805: 0.016845315787021933
Position 2745: 0.016337530795860495
Position 4169: 0.015657980277691413
Position 1662: 0.01480493846873837
Position 1502: 0.013906891547812723
Position 501: 0.013539948468942882
Position 3012: 0.013095671364836744
Position 5881: 0.013082950634221609
Position 5042: 0.011362868331257077
Position 442: 0.01136138727604387
Position 5488: 0.009886744662004177
Position 4254: 0.00890508551082418
Position 1738: 0.007765438784959702
Position 3485: 0.007473987885073694
Position 1735: 0.0070254517952377474
Position 1678: 0.006934655827693202
Position 3514: 0.006853176276723932
Position 2702: 0.006719546126096552
Position 3501: 0.006702942657785015
Position 5565: 0.0063796877011648686
Position 3297: 0.005797336384090887
Position 2748: 0.004674475381960789
Position 1409: 0.0044383294399786295
Position 1927: 0.004138020805158586
Position 219: 0.004073134163840644
Position 4086: 0.0038448723730177526
Position 1692: 0.003665919759854796
Position 3351: 0.0033371267633933656
Position 307: 0.0033124082149380125
Position 5189: 0.003122301719512427
Position 4459: 0.0031029149504263596
Position 4182: 0.002874276449466984
Position 4415: 0.0026677421291024152
Position 1523: 0.0023324774293877106
Position 5013: 0.002188029106064377
Position 1297: 0.0021783214588077574
Position 2643: 0.002092851551483879
Position 5141: 0.002002184471842615
Position 2137: 0.0017884895845077463
Position 5885: 0.0015069412134870043
Position 3732: 0.0014817271900258871
Position 4103: 0.0013565888539543978
Position 757: 0.0013377265739574933
Position 3061: 0.0013373488096001904
Position 2608: 0.0012853041844219494
Position 2002: 0.0012808479353668592
Position 3391: 0.001272529161132221
Position 1542: 0.0012456301075591016
Position 4425: 0.0011430243076378825
Position 452: 0.0011313264962667176
Position 5996: 0.0011254230087098397
Position 3888: 0.000923294586768215
Position 759: 0.0009046896126599727
Position 4403: 0.0008828693595901997
Position 3544: 0.0008306785577220726
Position 506: 0.000827230636292408
Position 3422: 0.0008041275443760171
Position 1572: 0.0007554428714761554
Position 198: 0.000730448590021757
Position 1062: 0.0007261620561610236
Position 2173: 0.000710852869321107
Position 925: 0.0006266855009912086
Position 4845: 0.000572734550942311
Position 986: 0.0005543311403127357
Position 5379: 0.0005392775098712791
Position 4487: 0.00047636078419217235
Position 3775: 0.00044141670737746994
Position 5843: 0.0004377091174028753
Position 111: 0.00043095118159747653
Position 557: 0.0004168889119669136
Position 3037: 0.00039684881729960353
Position 1480: 0.0003828506376864768
Position 3263: 0.0003588949572114735
Position 4396: 0.000355277550484574
Position 3127: 0.0003469638015395688
Position 456: 0.00033127382512078543
Position 1569: 0.00030808169240781406
Position 3474: 0.00030083063272378014
Position 144: 0.00027249667453515863
Position 4550: 0.0002700738018273015
Position 5315: 0.0002544474533257807
Position 1129: 0.00024983839530137177
Position 1813: 0.00023682680517385745
Position 2833: 0.000216071370557338
Position 3866: 0.00021136083059910442
Position 4291: 0.0001958991250674008
Position 2191: 0.0001900739662335205
Position 503: 0.00018553502542468993
Position 1368: 0.0001696066330654943
Position 534: 0.00014817944999918222
Position 1026: 0.00013444456915027276
Position 3782: 0.00013207954023252723
Position 2434: 0.00013190566305983702
Position 1594: 0.00012772142637793252
Position 1772: 0.00012768004460809022
Position 1874: 0.00011224991206744719
Position 3202: 0.00010637534123464506
Position 351: 0.00010506015293690609
Position 2785: 0.00010207588783798349
Position 1464: 9.418285769238744e-05
Position 4883: 9.384045800567676e-05
Position 4359: 8.012617891410835e-05
Position 4417: 7.809319354749224e-05
Position 3306: 7.739829945003726e-05
Position 2869: 7.686243845217121e-05
Position 1442: 7.096610763071143e-05
Position 3900: 7.07378156525956e-05
Position 3804: 6.882974958080078e-05
Position 2061: 6.362800324004854e-05
Position 3968: 6.0880889786544276e-05
Position 529: 6.031962222855234e-05
Position 4503: 5.303303991020836e-05
Position 4547: 5.0483053926525074e-05
Position 2144: 4.448844325915254e-05
Position 1719: 4.3044274254175505e-05
Position 4171: 4.285616834926585e-05
Position 1775: 3.8995635315169344e-05
Position 2827: 3.7264641848307896e-05
Position 3373: 3.573594150417557e-05
Position 680: 3.412319472287159e-05
Position 1029: 3.351183630693847e-05
Position 2177: 3.068107395503947e-05
Position 159: 2.9555867740153384e-05
Position 1252: 2.8976368086775864e-05
Position 398: 2.469058236099897e-05
Position 709: 1.839266285402828e-05
Position 1878: 1.8140482877920903e-05
Position 2316: 1.7415255775318448e-05
Position 108: 1.3498902448175603e-05
Position 1258: 1.1747784712698322e-05
Position 1108: 1.1406204968096482e-05
Position 2864: 1.0971560162467859e-05
Position 2205: 9.96703171032396e-06
Position 2342: 9.014167701308483e-06
Position 1447: 7.292019210377882e-06
Position 571: 4.8762930046256124e-06
Position 4141: 3.933740306257666e-06
Position 366: 2.6961743632668645e-06
Position 816: 2.5288585510984715e-06
Position 593: 2.426318853900184e-06
Position 1483: 1.8191607956948218e-06
Position 1416: 1.214756526026661e-06
Position 1549: 1.119584105661235e-06
Position 229: 1.0824784683918256e-06
Position 125: 1.0818794524012803e-06
Position 2751: 1.0057174110255183e-06
Position 2359: 8.995572254731967e-07
Position 163: 8.536098630842159e-07
Position 568: 7.968897618609388e-07
Position 1783: 6.794181382824542e-07
Position 1597: 6.719998142295547e-07
Position 2393: 5.284248017533718e-07
Position 1325: 5.222037627087574e-07
Position 170: 3.872180499447199e-07
Position 1700: 3.6919113397060147e-07
Position 1256: 3.380153834923103e-07
Position 574: 2.960129085451718e-07
Position 409: 2.064778547591303e-07
Position 385: 1.9580220067706616e-07
Position 1419: 1.6799409419185965e-07
Position 180: 1.2832847922895361e-07
Position 1080: 1.2742840304306337e-07
Position 371: 1.126348199569726e-07
