Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [  34  511  935 2050]
SMsplice 3SS: [ 381  851 1891 2211]
top_k =  1000
Partition function (log Z): -3.446438002204463

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.9415320807490466
Position 34: 0.7697574555979595
Position 2050: 0.34355632356020305
Position 526: 0.2731684420270026
Position 704: 0.2343950522807221
Position 417: 0.19974093491150163
Position 454: 0.18347395782705178
Position 486: 0.14496863476977878
Position 220: 0.11629347579811536
Position 1679: 0.04363278495136649
Position 178: 0.030418160394343377
Position 119: 0.029964411169170715
Position 2070: 0.022000717509582126
Position 400: 0.021075299000563506
Position 87: 0.012874167871931427
Position 515: 0.01107220878268618
Position 993: 0.009586852754459283
Position 1797: 0.00756727931982859
Position 1687: 0.0073341011663143295
Position 916: 0.006576451558555248
Position 1977: 0.005870246697480201
Position 434: 0.005753580589288389
Position 717: 0.005032171667932275
Position 625: 0.0040892166355985795
Position 46: 0.00385291267019936
Position 1611: 0.0037142126820122936
Position 223: 0.002653198555962771
Position 2317: 0.0024374855399359927
Position 1715: 0.002307991951215929
Position 2055: 0.0022986386832192346
Position 96: 0.0022916492960194075
Position 2326: 0.0016148649354811452
Position 954: 0.0011847445951843406
Position 275: 0.0011501971034505298
Position 539: 0.0010256236721784772
Position 610: 0.0010173687961233088
Position 307: 0.0009009367512038797
Position 564: 0.0008721078985050329
Position 61: 0.0008440205088226882
Position 1219: 0.0006786500399939101
Position 708: 0.0005298936461517525
Position 74: 0.00044277705109338716
Position 632: 0.00041976663544243453
Position 1924: 0.00036726042666104233
Position 1992: 0.00036260043903336487
Position 1622: 0.00035329281527138383
Position 1178: 0.00035062464976602073
Position 1619: 0.0003274310285568144
Position 1780: 0.0003228355210572702
Position 256: 0.0002974444890898886
Position 122: 0.00029174831566807093
Position 2009: 0.00029151697715387585
Position 1426: 0.0002294277061667134
Position 1773: 0.00022480100332290847
Position 675: 0.0002107866485574824
Position 126: 0.0001936522830335505
Position 1667: 0.0001642941143193113
Position 2161: 0.00015827329040480327
Position 737: 0.00014886743772699062
Position 1735: 0.00014800356937984225
Position 998: 0.00014728548994180792
Position 648: 0.00013320526312785293
Position 687: 0.00010689226264884616
Position 137: 9.30849497093252e-05
Position 1787: 7.505409079195093e-05
Position 592: 7.093154918802649e-05
Position 2040: 6.473886745776281e-05
Position 503: 6.290855284146312e-05
Position 1983: 4.477490755549724e-05
Position 2045: 3.557223984508816e-05
Position 131: 3.304666733060546e-05
Position 2023: 3.179091933633357e-05
Position 1419: 2.970994926133408e-05
Position 409: 2.9419290683107265e-05
Position 38: 2.6780364811298535e-05
Position 20: 2.6395518439213784e-05
Position 40: 2.6059387429173523e-05
Position 1818: 2.383333312216413e-05
Position 311: 2.1403919935064582e-05
Position 1172: 1.7447224590197935e-05
Position 149: 1.6498363287519276e-05
Position 941: 1.6409523986258274e-05
Position 1658: 1.6298215742161995e-05
Position 142: 1.5131000552561487e-05
Position 1767: 1.4996506412497475e-05
Position 2272: 1.2272299925396888e-05
Position 1627: 1.1349571291488255e-05
Position 1402: 9.942633840183704e-06
Position 595: 6.632228996769946e-06
Position 166: 1.8981710848291896e-06
Position 350: 1.8885780413675343e-07
Position 325: 1.301961323663464e-07
Position 1660: 1.0787776655033918e-07
Position 2074: 9.611896709188739e-08
Position 331: 9.117026598448368e-08
Position 1444: 6.712056036398877e-08
Position 892: 1.940432532152261e-08
Position 909: 4.79249034382224e-09
Position 374: 2.12622541689006e-10
Position 361: 2.3349354246640547e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.9307569994905148
Position 851: 0.8105144444688024
Position 1891: 0.6030653676103265
Position 2211: 0.5107827643857201
Position 610: 0.12321131066381083
Position 2183: 0.09629185867077895
Position 834: 0.08379148033438909
Position 1548: 0.07037899365915673
Position 802: 0.03212869963083274
Position 2225: 0.025661114118702165
Position 1572: 0.015258680270391772
Position 2400: 0.015100714487120226
Position 781: 0.013986522548785631
Position 1644: 0.013197248112099096
Position 796: 0.012237828904493039
Position 1948: 0.010239627680100869
Position 2007: 0.009644800217498896
Position 1869: 0.008612768424782835
Position 2049: 0.006980059863435663
Position 1851: 0.006397896398738029
Position 1449: 0.005870906198531778
Position 1796: 0.0058101199646829966
Position 108: 0.0054313267565297176
Position 1478: 0.004109509222956585
Position 857: 0.0035291559796846
Position 1495: 0.0031639017292109523
Position 560: 0.0030596072832454802
Position 1352: 0.003016985615336516
Position 1550: 0.00245509013042702
Position 2231: 0.0024504578222536437
Position 623: 0.0023850179286257624
Position 1893: 0.001934015429704127
Position 1326: 0.0017589427377464435
Position 744: 0.0016271892061646438
Position 1161: 0.0014903644324048377
Position 318: 0.0013964280976517418
Position 510: 0.0013164893510485684
Position 1019: 0.0008565262536435776
Position 2054: 0.0007937891190365782
Position 2126: 0.0007886977760036858
Position 2464: 0.0007838178103746873
Position 1818: 0.0007128014320683553
Position 1697: 0.0007015535901130081
Position 1518: 0.0006759673949110104
Position 1425: 0.0005616870597633199
Position 1603: 0.0005092511829381241
Position 614: 0.0004699821414789741
Position 1729: 0.00046694736704846974
Position 959: 0.0004566999836093526
Position 122: 0.00039053150557388485
Position 1955: 0.00037977541048600424
Position 295: 0.0003668338732932173
Position 586: 0.0003580572367775899
Position 1115: 0.00034574657671609124
Position 2085: 0.0003259849158395359
Position 909: 0.00029907164458558444
Position 648: 0.0002834856888419849
Position 191: 0.00028013950681461935
Position 1591: 0.0002696563969122063
Position 1896: 0.0002355493765761043
Position 1606: 0.0002238076840444527
Position 1501: 0.00022102358725552344
Position 2414: 0.0002125219388947785
Position 555: 0.00021238433875281595
Position 2160: 0.00020233434592900886
Position 2034: 0.00018101870347750901
Position 1103: 0.00017569621890311642
Position 1069: 0.0001721804224031491
Position 2500: 0.0001718627196091706
Position 870: 0.00016850628643388344
Position 1898: 0.00016769264564401692
Position 1556: 0.00016377579331502872
Position 530: 0.00014262324843152183
Position 399: 0.0001423714064838031
Position 286: 0.00013803894461120989
Position 670: 0.00013744106602899719
Position 280: 0.00013511965021205247
Position 515: 0.00012571063369702496
Position 2247: 0.00012380549644782794
Position 173: 0.00012013934875350516
Position 1079: 0.00011427350225541942
Position 863: 0.00010784493066164002
Position 2134: 0.00010089977891594228
Position 2469: 9.473090908777067e-05
Position 1177: 9.129244771022286e-05
Position 1229: 8.71564956100172e-05
Position 2492: 8.157379998295862e-05
Position 713: 8.087402183928254e-05
Position 2250: 8.003493852162081e-05
Position 2023: 7.601104048240264e-05
Position 701: 7.587677697176292e-05
Position 2117: 7.550251323343086e-05
Position 766: 6.662484609806706e-05
Position 1175: 6.004067526738287e-05
Position 1907: 5.6428928214291585e-05
Position 1750: 5.205710525878176e-05
Position 639: 5.127314259648726e-05
Position 1402: 4.312710253968758e-05
Position 1219: 4.272416226587025e-05
Position 1051: 4.267522010484669e-05
Position 2519: 3.694616373170147e-05
Position 641: 3.501799658946639e-05
Position 2065: 3.498564495261666e-05
Position 215: 3.4407592102201996e-05
Position 2150: 3.402441384009285e-05
Position 1026: 3.120658190617035e-05
Position 1284: 3.0269548331751706e-05
Position 2108: 2.9397288139612352e-05
Position 1205: 2.8683052903360935e-05
Position 302: 2.8173834884284234e-05
Position 1058: 2.7972095762814185e-05
Position 537: 2.3608132066494352e-05
Position 1287: 1.7174525999039387e-05
Position 534: 1.6128719223432745e-05
Position 396: 1.5064569034317487e-05
Position 1972: 1.4014573138124019e-05
Position 2485: 8.766294622360424e-06
Position 703: 7.422095434204121e-06
Position 417: 2.6919355568977052e-06
Position 679: 1.6450596503199924e-06
Position 486: 5.263605075495574e-07
Position 223: 4.4596323689670544e-07
Position 992: 3.8042093783377257e-07
Position 307: 3.045678153648499e-07
Position 241: 2.0494970229069082e-07
Position 1619: 1.8563068678879348e-07
Position 473: 1.1722716339161544e-07
Position 1122: 9.785486378743729e-08
Position 459: 9.418351368791381e-08
Position 87: 8.497592150261892e-08
Position 964: 1.3093881340106017e-08
Position 1181: 3.374760372753461e-09
Position 477: 1.7463031863183426e-09
Position 935: 1.0947981710493768e-12
