Gene = C130050O18Rik
index = 192
Annotated 5SS: [ 128 1293]
Annotated 3SS: [1151 8992]
SMsplice 5SS: [ 128 1293]
SMsplice 3SS: [1151 8992]
top_k =  1000
Partition function (log Z): -8.175785974175913

Sorted 5' Splice Sites (High to Low Probability):
Position 1293: 0.8959649476708315
Position 128: 0.8492245285625385
Position 6957: 0.34790315694906077
Position 7068: 0.30003298261053424
Position 7399: 0.2469055793334758
Position 6683: 0.19631420784851122
Position 5469: 0.18751012057434324
Position 499: 0.10170347858357626
Position 7952: 0.0951349730194124
Position 5163: 0.09142172572080025
Position 3957: 0.0709811305197954
Position 3031: 0.06655365073027629
Position 8130: 0.05718151425426617
Position 505: 0.051995988211963204
Position 5928: 0.04109869784499664
Position 2042: 0.03089527758904795
Position 726: 0.030777532923052086
Position 473: 0.02903895802577437
Position 3123: 0.02824774895284213
Position 9115: 0.02729372378918773
Position 9129: 0.025607516815077034
Position 3012: 0.022163092479261754
Position 9105: 0.018491965519054392
Position 5975: 0.017113591412866905
Position 2834: 0.01656433073204798
Position 2922: 0.015909526315091696
Position 8117: 0.015827612886431967
Position 7775: 0.011792102452512537
Position 843: 0.011782479512690874
Position 4563: 0.010132055456410216
Position 830: 0.009024507584727288
Position 1435: 0.007660862343507014
Position 3002: 0.006319333242623918
Position 263: 0.005301588800183922
Position 6082: 0.0048443961210834375
Position 323: 0.004810784577963413
Position 6077: 0.0042101263842577235
Position 5123: 0.0026088664118197728
Position 4628: 0.0024812639131318844
Position 740: 0.0023466287609632697
Position 2663: 0.0018596168469246714
Position 2781: 0.001441471322944985
Position 7098: 0.0012826872574536715
Position 270: 0.0012758092032404457
Position 98: 0.001224079640050905
Position 877: 0.0009204372876077328
Position 417: 0.0008245722583895087
Position 1918: 0.0008028901882998113
Position 4798: 0.0007996980600037553
Position 312: 0.0007364623954286021
Position 4398: 0.0006256135260475637
Position 2009: 0.0005191504980643151
Position 733: 0.0005077889580456391
Position 2026: 0.0005029694769564915
Position 715: 0.00048643393335759416
Position 536: 0.0004574896760986305
Position 4442: 0.00034318330058743
Position 2052: 0.00034029156867188795
Position 1634: 0.00033749368089268004
Position 6943: 0.000304237346266405
Position 4370: 0.000294718509771317
Position 3019: 0.0002874829449050424
Position 102: 0.00028539115196092726
Position 3598: 0.0002771001171442596
Position 95: 0.00016964645582016183
Position 1152: 0.00015324446860108708
Position 764: 0.00014033008826354896
Position 3791: 0.0001296937112699944
Position 773: 0.0001235970703046933
Position 2568: 0.00011016677066794527
Position 766: 9.538381291920869e-05
Position 646: 5.250895500858165e-05
Position 847: 5.210649430497024e-05
Position 2585: 4.872560425128678e-05
Position 2850: 4.5447822125077265e-05
Position 6266: 4.064960167131509e-05
Position 257: 3.999450515697884e-05
Position 901: 3.57453220225173e-05
Position 550: 3.2045086879082456e-05
Position 663: 3.123890428118435e-05
Position 1374: 2.921241725048574e-05
Position 2128: 2.2641217076650874e-05
Position 5727: 2.0875851784842478e-05
Position 1673: 1.9809205178148647e-05
Position 2164: 1.6335219397920484e-05
Position 1267: 1.599733418737391e-05
Position 2292: 1.309894051367394e-05
Position 1629: 1.2150290441551227e-05
Position 822: 1.1650767071648567e-05
Position 1639: 1.0063723664447316e-05
Position 1979: 9.183977226813362e-06
Position 2287: 8.79683463184284e-06
Position 16: 1.1277025735532552e-06
Position 1190: 8.475983244680896e-07
Position 175: 5.991463848476379e-07
Position 1368: 3.4689032050845016e-08
Position 1361: 2.8712910913979753e-08
Position 658: 2.425007462248389e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8992: 0.8746966420480625
Position 1151: 0.858306370337544
Position 6870: 0.6155219429386487
Position 5086: 0.22535020205778664
Position 6524: 0.17492857597615863
Position 7215: 0.12646452325217492
Position 2921: 0.11976194140841274
Position 7845: 0.09814690932457994
Position 7264: 0.06621019962039826
Position 8012: 0.06365490624736615
Position 3875: 0.06219176649397241
Position 9731: 0.06175645046570529
Position 7286: 0.05958557329795267
Position 6825: 0.04487223308525843
Position 5823: 0.03719841789903808
Position 383: 0.027614810230928405
Position 5280: 0.027369516215871904
Position 5784: 0.023891486013799736
Position 7709: 0.023006283521476923
Position 1913: 0.021961942153939505
Position 6632: 0.021458051342083086
Position 312: 0.020965785240552117
Position 9223: 0.020007847139273872
Position 5286: 0.017957147388075436
Position 595: 0.017652408925194634
Position 202: 0.014322331292745688
Position 2526: 0.013078964254407662
Position 7584: 0.01281645902322681
Position 222: 0.011163410674152921
Position 5015: 0.010298172899945756
Position 9826: 0.010254591730969834
Position 1129: 0.010239143102323402
Position 10145: 0.009366657257017172
Position 2877: 0.008874106277527107
Position 1282: 0.008842994521518158
Position 2859: 0.007969674268910112
Position 4448: 0.007946137689508578
Position 9534: 0.007396737175813714
Position 2781: 0.005979614969257289
Position 3746: 0.005652487135831556
Position 1916: 0.005633709353022624
Position 668: 0.005388117038950082
Position 1173: 0.005282642464873719
Position 5978: 0.005119295015875778
Position 8573: 0.005103021132938131
Position 8827: 0.0046479538322315
Position 6352: 0.004252414876954793
Position 1046: 0.0036575247280861726
Position 2025: 0.0032784715947371946
Position 1254: 0.0031478514861253996
Position 7814: 0.0030778574862131113
Position 8217: 0.0030178856344690516
Position 900: 0.0029725471292315017
Position 5552: 0.0028288705885849558
Position 7042: 0.0028060090207376134
Position 9232: 0.0027096354127548084
Position 3829: 0.0026552756642733532
Position 6132: 0.0026059073974256043
Position 8939: 0.0022691003221502566
Position 4262: 0.002162731588521485
Position 1107: 0.0021223616017147667
Position 757: 0.0020001077205291087
Position 5162: 0.0019720248450263472
Position 4422: 0.0019057132432714432
Position 2566: 0.0018322797787451595
Position 1193: 0.001812111047407371
Position 4509: 0.0018108064464880864
Position 7525: 0.0016120736425331353
Position 2801: 0.0014427853083431373
Position 5193: 0.0014333273813375534
Position 1072: 0.001395384017622775
Position 8654: 0.001304026973078921
Position 599: 0.0013008094799804516
Position 4820: 0.0012592757319363334
Position 3379: 0.0012204168807259607
Position 1839: 0.001200785730066464
Position 335: 0.0010438437718675575
Position 390: 0.0010124349011793876
Position 3704: 0.0009609160099034896
Position 8494: 0.0009549917080409558
Position 7774: 0.0008929277929162649
Position 316: 0.0008097109638949546
Position 4861: 0.0008052305458947584
Position 1434: 0.0007883637404891333
Position 4864: 0.0007314746705461625
Position 3025: 0.0007044055716356717
Position 2964: 0.0006834627802427732
Position 620: 0.000681837640583821
Position 685: 0.0006781207047400908
Position 4427: 0.0006757148786436442
Position 2583: 0.0006712652214067343
Position 1092: 0.0006387279162069719
Position 2721: 0.0005788455759809687
Position 4915: 0.0005725309811113603
Position 236: 0.0005716491601719314
Position 2763: 0.0005569381302656744
Position 355: 0.000540523500271653
Position 1774: 0.0005079778228845386
Position 2983: 0.0005003404685767045
Position 1736: 0.0004853418564983631
Position 8890: 0.00047198259202194657
Position 5961: 0.0004321490853822154
Position 1186: 0.00040051533437190484
Position 2754: 0.0003892740512758807
Position 7357: 0.0003799645956374148
Position 4532: 0.0003271687888217387
Position 794: 0.0003178644366772047
Position 2377: 0.00031779150699405096
Position 6145: 0.00031600745588274067
Position 1341: 0.00030707803560400126
Position 9366: 0.00027842628244429036
Position 470: 0.0002662492648749634
Position 1263: 0.00026426614361838263
Position 4269: 0.00024950937389592634
Position 6320: 0.00023221560635328678
Position 8934: 0.0002297847816981868
Position 3983: 0.00022165005206716657
Position 643: 0.00022010761688676835
Position 4299: 0.0002184745284391718
Position 1188: 0.0002009319063218846
Position 5989: 0.00019775664554080576
Position 4076: 0.00017538463595247327
Position 526: 0.000136322444223261
Position 1361: 0.00012493140236419963
Position 2506: 0.00011185346301546248
Position 626: 0.00010202178138453316
Position 546: 9.898125758245677e-05
Position 1381: 9.650464577435535e-05
Position 4232: 9.531188502153877e-05
Position 800: 9.405337345904275e-05
Position 674: 8.177294777604767e-05
Position 361: 7.98354040152779e-05
Position 400: 7.944891230016148e-05
Position 254: 7.578624940553363e-05
Position 1394: 7.543051534117283e-05
Position 346: 6.890491714179273e-05
Position 1740: 6.86781668678773e-05
Position 1655: 6.606317483292098e-05
Position 739: 6.408268561869954e-05
Position 2531: 6.239977647890489e-05
Position 4394: 4.933798495622963e-05
Position 2747: 4.849331525224031e-05
Position 1922: 4.736030659659319e-05
Position 4049: 4.5824003597460566e-05
Position 3956: 4.481682346012235e-05
Position 1052: 4.320007741725723e-05
Position 3432: 4.3112822717423976e-05
Position 1159: 3.9686998542362524e-05
Position 323: 3.963015668126514e-05
Position 2794: 3.8161624580150724e-05
Position 1195: 3.716003622253418e-05
Position 3206: 3.66922589597179e-05
Position 425: 3.259439159110956e-05
Position 536: 3.24804365263098e-05
Position 1368: 3.201548365616237e-05
Position 708: 2.9427873132452154e-05
Position 4889: 2.8509405066176403e-05
Position 616: 2.6907092379991828e-05
Position 702: 2.628473303803341e-05
Position 2230: 2.6135084136746465e-05
Position 1686: 2.6050527902083165e-05
Position 496: 2.545708094066122e-05
Position 1642: 2.5346083447743637e-05
Position 4236: 2.513343809121548e-05
Position 1891: 2.4631423062817114e-05
Position 262: 2.4344235075947097e-05
Position 455: 2.3641426184957953e-05
Position 2352: 2.184476380938698e-05
Position 1951: 2.0453402100806826e-05
Position 2823: 2.0385183186568503e-05
Position 270: 1.983269216912269e-05
Position 3414: 1.8582578606806957e-05
Position 696: 1.832969925692913e-05
Position 4004: 1.8106999367290096e-05
Position 417: 1.6633892709214498e-05
Position 2204: 1.5791049614032987e-05
Position 3075: 1.4489350118832743e-05
Position 640: 1.3660130064140393e-05
Position 320: 1.2668045985985886e-05
Position 2157: 1.25017133083895e-05
Position 7097: 1.2076073567994394e-05
Position 1318: 1.1452870444934996e-05
Position 2785: 1.0529144254967215e-05
Position 348: 1.0466994843446729e-05
Position 721: 1.0425998766492487e-05
Position 2112: 1.0149061004414298e-05
Position 888: 1.0068228463467761e-05
Position 1062: 1.0050159021220808e-05
Position 829: 9.751100968380758e-06
Position 430: 9.450610559724052e-06
Position 3332: 8.950223249266473e-06
Position 1324: 7.714308113584493e-06
Position 3093: 7.661623181453559e-06
Position 3164: 7.586645705330687e-06
Position 628: 7.3602026414206484e-06
Position 927: 6.761913227250605e-06
Position 1235: 6.6257235374387284e-06
Position 1458: 5.953918625442871e-06
Position 630: 5.895670381575947e-06
Position 393: 5.807595664842189e-06
Position 780: 5.754128306964636e-06
Position 257: 4.520332085906879e-06
Position 1818: 4.429533533085765e-06
Position 1292: 4.3132756559532155e-06
Position 1766: 4.030806673175748e-06
Position 860: 3.975264371587075e-06
Position 1221: 3.902509659594339e-06
Position 1320: 3.787640712340832e-06
Position 3001: 3.5084956560850936e-06
Position 2827: 3.413144111050705e-06
Position 1208: 3.3629771577438523e-06
Position 412: 3.006106763825478e-06
Position 1827: 2.502700905067486e-06
