Gene = Adpgk
index = 101
Annotated 5SS: [  309  6194 11994 18791 21679 22294]
Annotated 3SS: [ 5967 11930 18669 21481 22194 23172]
SMsplice 5SS: [  309  6194 11994 18791 19261]
SMsplice 3SS: [ 5967 11930 18669 19180 22194]
top_k =  1000
Partition function (log Z): -5.496181991522023

Sorted 5' Splice Sites (High to Low Probability):
Position 18791: 0.9284562199675566
Position 309: 0.91896154036975
Position 11994: 0.85874091314912
Position 22294: 0.7609005100311389
Position 6194: 0.730769372176293
Position 19261: 0.7053686568800404
Position 21679: 0.36072143155436714
Position 9592: 0.25975596723067795
Position 6928: 0.25469604313071476
Position 6241: 0.2525173673093123
Position 16774: 0.25197322865429594
Position 17028: 0.2037907002596666
Position 8713: 0.17997287140083323
Position 19826: 0.1586894240680216
Position 2133: 0.12669520948110807
Position 9581: 0.117302080818633
Position 9612: 0.08549315809411251
Position 9653: 0.08534930842393272
Position 3554: 0.08392997843788788
Position 1364: 0.08267705642245489
Position 21399: 0.08240546508267384
Position 18808: 0.06289639463300888
Position 16726: 0.06232633682601365
Position 1098: 0.06190461254877907
Position 19278: 0.048874750080732554
Position 5149: 0.04249574742172808
Position 2138: 0.030685604205977452
Position 4715: 0.029799521938881402
Position 20774: 0.02811107840657469
Position 23907: 0.027577950574688634
Position 13201: 0.026431736768636818
Position 22080: 0.025137090782993646
Position 4437: 0.024459590436201287
Position 58: 0.023571713856374577
Position 3401: 0.02311885169427926
Position 20858: 0.0209362933636566
Position 66: 0.019388218205538706
Position 12313: 0.01836318520137835
Position 22714: 0.016371856708347714
Position 3937: 0.016149146090319217
Position 854: 0.01563837871446883
Position 3414: 0.01304576918880614
Position 21571: 0.013011295451075381
Position 483: 0.011685639298651664
Position 5199: 0.010647127482649735
Position 20173: 0.009691508380245756
Position 23296: 0.009376444434147438
Position 3366: 0.009368387992837741
Position 427: 0.009295227162468547
Position 17146: 0.008530698276894025
Position 609: 0.00794237391709441
Position 4801: 0.00788591637428157
Position 13811: 0.007098319477339986
Position 4207: 0.006760092681723983
Position 4336: 0.005835243966592843
Position 1406: 0.005796411999228428
Position 3498: 0.005173780775367414
Position 20833: 0.004935533824692856
Position 3779: 0.004343162650911419
Position 3734: 0.004249869642344963
Position 1933: 0.003885730550566391
Position 5620: 0.0036934454494391656
Position 19311: 0.003485212528003184
Position 5127: 0.0033931604454612426
Position 18853: 0.0031162683427137525
Position 3418: 0.0030663546816241533
Position 3671: 0.0029362242073746854
Position 1521: 0.0024793848151652208
Position 19268: 0.002187752428958555
Position 5502: 0.002109849571782189
Position 19325: 0.0020429193971722524
Position 20795: 0.0018980486843406768
Position 833: 0.001863100932093924
Position 902: 0.0017587015018777552
Position 5511: 0.0017509151626055662
Position 4756: 0.0015874141109371474
Position 1332: 0.0015294299814611544
Position 22892: 0.0015255298623092232
Position 19739: 0.0013835813687443845
Position 8261: 0.001134239058075366
Position 23797: 0.0011114177841157593
Position 7259: 0.0010725053810579487
Position 19437: 0.0009861913221278036
Position 18835: 0.0009748627531843913
Position 22926: 0.0009586966664799024
Position 21788: 0.0007897377350190862
Position 355: 0.0007183924413325681
Position 19314: 0.0005574339610026392
Position 22655: 0.0004678405388469108
Position 6597: 0.0004624707989838695
Position 6607: 0.0004614189982691217
Position 371: 0.00034398489130020837
Position 652: 0.00022156454422210206
Position 21116: 0.00020776180379008074
Position 703: 0.00020634233500014507
Position 499: 0.0002006589080430414
Position 387: 0.0001548199960338429
Position 22327: 0.0001518751989559638
Position 99: 0.00013939755737344
Position 561: 0.000138335682484184
Position 4014: 0.0001134097777181186
Position 870: 0.00010409982544603156
Position 1013: 9.357448604976591e-05
Position 12451: 7.854412507651594e-05
Position 12679: 7.461276822937517e-05
Position 997: 4.4945776887655164e-05
Position 464: 3.9203236443186025e-05
Position 4135: 3.896106392100588e-05
Position 2914: 3.758500213733179e-05
Position 3473: 1.8953167582655753e-05
Position 1915: 1.3102097664578899e-05
Position 2396: 1.2448929864517982e-05
Position 2611: 1.229304685581504e-05
Position 20308: 1.2084211286092073e-05
Position 754: 1.0083155970779925e-05
Position 298: 9.360689654102613e-06
Position 217: 8.711487222350859e-06
Position 313: 8.447350834339845e-06
Position 549: 7.181913490332102e-06
Position 211: 6.069476647063881e-06
Position 124: 5.7791498813474845e-06
Position 3769: 5.7619803947125265e-06
Position 942: 4.8433962461092785e-06
Position 839: 4.714055350727936e-06
Position 416: 4.598767035938237e-06
Position 790: 4.047358463191286e-06
Position 48: 3.5890097426039974e-06
Position 418: 3.587804906098759e-06
Position 228: 3.3910902834958175e-06
Position 304: 3.2676341213857658e-06
Position 446: 2.6323476441297165e-06
Position 7025: 2.393281861680289e-06
Position 70: 1.10810006934452e-06
Position 390: 9.232962281325201e-07
Position 674: 9.11137183594573e-07
Position 68: 8.076022314852291e-07
Position 398: 6.069279937589391e-07
Position 133: 5.098464736189531e-07
Position 135: 3.828478110528909e-07
Position 621: 3.781754522505832e-07
Position 569: 2.657910977308123e-07
Position 601: 2.3717431213689556e-07
Position 684: 1.8792663051004107e-07
Position 695: 1.1656760079047171e-07
Position 84: 1.1555876540825539e-07
Position 576: 1.1349062129512638e-07
Position 392: 4.49061923009689e-08
Position 542: 1.1006628114703102e-08
Position 572: 9.33494867277233e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18669: 0.9897262534679196
Position 22194: 0.8990733077660839
Position 11930: 0.8564760143529832
Position 19180: 0.7834525098374011
Position 5967: 0.6816650449293031
Position 9493: 0.30688156976039976
Position 9465: 0.2410189448069564
Position 21481: 0.2408248388651198
Position 16898: 0.2123213985365607
Position 6016: 0.1835473331019879
Position 16591: 0.15511137146567672
Position 21309: 0.13334205215209155
Position 16534: 0.1326330785153228
Position 8555: 0.12126748165906898
Position 23998: 0.11973932893952176
Position 3320: 0.11759207262312532
Position 5939: 0.11626264530405125
Position 19731: 0.10846617645958384
Position 6815: 0.09092575262603757
Position 21353: 0.08361497942710687
Position 22997: 0.08295488545526386
Position 24245: 0.08057946090540435
Position 2014: 0.06933158455091125
Position 22601: 0.0662807338788031
Position 22363: 0.05928804316144092
Position 5040: 0.056536053111039236
Position 8405: 0.05394097589974329
Position 24063: 0.053295751547588276
Position 23692: 0.04991488216992568
Position 23078: 0.045462035835781706
Position 6770: 0.04470854526026171
Position 6839: 0.03840631797438964
Position 23665: 0.0328622906547399
Position 2039: 0.031129281242757465
Position 21937: 0.031022844565991806
Position 20532: 0.03092170072734742
Position 1254: 0.029266505138377145
Position 23175: 0.028720098810844783
Position 1984: 0.027142365112259658
Position 6786: 0.026990846186593056
Position 16717: 0.02655511549930995
Position 20702: 0.025619663975710125
Position 23366: 0.02544702392812387
Position 23972: 0.025082283159491153
Position 6801: 0.024893212706617155
Position 13073: 0.02488945923234301
Position 681: 0.021475049881755845
Position 4553: 0.02092864196177831
Position 4226: 0.020703239246403757
Position 1206: 0.019006336466712865
Position 23099: 0.018372623830677726
Position 24190: 0.018312441890402653
Position 19698: 0.016575131610101514
Position 3255: 0.016334916958624643
Position 19617: 0.015872221655738015
Position 2011: 0.01553923504860162
Position 1225: 0.01469630823131386
Position 4535: 0.01405617876448494
Position 6690: 0.013308253024947134
Position 12177: 0.013072817637423522
Position 1210: 0.012480212965722897
Position 24372: 0.011660356491099057
Position 21584: 0.011653908403222439
Position 24138: 0.011227227951056717
Position 23326: 0.010922962297899852
Position 3552: 0.01033334922062574
Position 23172: 0.009927050575514204
Position 24176: 0.009381210678616907
Position 4076: 0.009378972914604697
Position 584: 0.009340139285686357
Position 23214: 0.009302041700932993
Position 1173: 0.009234638425702433
Position 22929: 0.008926498103943222
Position 22234: 0.008745959121677171
Position 1838: 0.008587099110130034
Position 3712: 0.00787535853514501
Position 5375: 0.007554210183826921
Position 759: 0.007508115850998939
Position 24119: 0.007305981365814504
Position 20631: 0.007161021959294141
Position 21505: 0.007031604475444202
Position 20247: 0.006972189586759759
Position 23231: 0.006951221736384922
Position 21269: 0.00689852594588798
Position 19738: 0.006888974574142512
Position 6820: 0.006740122829113103
Position 1012: 0.006353596405526024
Position 23707: 0.0062074225144206985
Position 1076: 0.006061048364906581
Position 22702: 0.005865654137057801
Position 795: 0.005764399073495716
Position 6473: 0.004956121137141645
Position 970: 0.0047380855241142715
Position 18739: 0.004673211230991773
Position 6873: 0.004596393092469714
Position 8462: 0.004487610715296735
Position 12207: 0.004248995302078614
Position 20773: 0.004205431538283486
Position 24302: 0.00379345928323358
Position 3828: 0.003715900736640029
Position 13674: 0.0036957853054044756
Position 24146: 0.003588651695147047
Position 23647: 0.0035759120566618775
Position 1936: 0.003537571731143237
Position 13401: 0.0034066348195487435
Position 638: 0.0034027590652500224
Position 19416: 0.003390981620477844
Position 20047: 0.003325764373212729
Position 2110: 0.0032126983374245214
Position 4305: 0.0031976475299408448
Position 24196: 0.0028170733165880026
Position 23235: 0.0027109156415246805
Position 23561: 0.002664666659379751
Position 22466: 0.0025671798440412867
Position 897: 0.0024737114733005524
Position 3414: 0.0023193835308114256
Position 4170: 0.00228813282849084
Position 11671: 0.002264898796136731
Position 24406: 0.0021494663669215613
Position 930: 0.002024536998039533
Position 20076: 0.002017916697789226
Position 3864: 0.0019496623754882048
Position 3872: 0.0019398141643286817
Position 19956: 0.0019289698362113567
Position 18981: 0.0019165402605018254
Position 21326: 0.0018349959958373309
Position 458: 0.00182874842437424
Position 5969: 0.0018117659565241035
Position 608: 0.0017888664540480538
Position 20073: 0.0017480919799400944
Position 1230: 0.001725847109772279
Position 942: 0.0016549628041887107
Position 19150: 0.0016124423967886787
Position 1278: 0.0016048156636635357
Position 13115: 0.0015422775362937903
Position 4746: 0.0015186223182750737
Position 22856: 0.0014909719749435953
Position 19508: 0.0014851574835914913
Position 19794: 0.0014679454530187117
Position 4701: 0.0014418689899521155
Position 4755: 0.0013087246490951663
Position 3295: 0.0013059155743043505
Position 19454: 0.0013027766563714033
Position 20044: 0.0012793483833414888
Position 19120: 0.0012317880068536354
Position 19553: 0.0012209420566367789
Position 23485: 0.0010918312156859545
Position 12250: 0.0010413722618762156
Position 7092: 0.0009937697476346335
Position 1871: 0.000991001675210649
Position 1259: 0.0009257517299117393
Position 3844: 0.0009072084258133975
Position 8211: 0.0008681693777029715
Position 1795: 0.0008577263411691159
Position 4330: 0.0007984915306912274
Position 24595: 0.0007626964446013941
Position 18477: 0.0007411839511099359
Position 1432: 0.0006902552111465101
Position 4377: 0.0006739022329140605
Position 22409: 0.000596304874480833
Position 946: 0.0005935523394987605
Position 22373: 0.0005856318391269995
Position 19861: 0.0005486001075811858
Position 19636: 0.0004778762816368113
Position 3324: 0.00047408734619086394
Position 853: 0.00044219388871564997
Position 19772: 0.00043712449360160853
Position 1933: 0.00040863229029803173
Position 19596: 0.0003933058429237446
Position 3222: 0.0003784057573805331
Position 1429: 0.0003580900966219946
Position 22539: 0.00035005247495421637
Position 18454: 0.00033636999085767834
Position 3167: 0.0003223887504706103
Position 19569: 0.00031735291688290957
Position 8329: 0.00027680312672417385
Position 7897: 0.0002660696803723946
Position 710: 0.0002494082327851422
Position 20487: 0.00024289037495086436
Position 1682: 0.0002217365076199784
Position 1628: 0.00019173203807441153
Position 1363: 0.0001739099464421655
Position 1284: 0.00014217877501206656
Position 772: 0.00013750925905055836
Position 22786: 0.00013165576839498745
Position 147: 0.00012316274810595472
Position 560: 0.0001112145721793343
Position 12373: 9.632013610167092e-05
Position 6391: 9.59211833452279e-05
Position 22028: 9.438217656545668e-05
Position 19529: 9.258557776150675e-05
Position 20905: 9.244433299661979e-05
Position 661: 8.926773332751278e-05
Position 153: 8.923054753348815e-05
Position 7005: 7.972727013391348e-05
Position 19024: 6.213879033224471e-05
Position 1331: 5.956322782611722e-05
Position 12556: 5.6836757204220186e-05
Position 22603: 5.5742810103217265e-05
Position 870: 5.5586942874450566e-05
Position 4292: 5.351321630450951e-05
Position 1017: 5.2483234678833894e-05
Position 1178: 5.2177280057998614e-05
Position 1811: 4.69842770300366e-05
Position 416: 4.4916585119080705e-05
Position 239: 4.208237041975861e-05
Position 19195: 3.817809957000571e-05
Position 276: 2.8271129577157005e-05
Position 211: 2.779479757547549e-05
Position 2774: 2.541563767222836e-05
Position 3355: 2.3338507318216867e-05
Position 3451: 2.330471204310024e-05
Position 4506: 1.8815740514502367e-05
Position 185: 1.8020029534247264e-05
Position 3915: 1.718082061112071e-05
Position 724: 1.61526054475469e-05
Position 237: 1.5284213921682365e-05
Position 1717: 1.4756176981353462e-05
Position 833: 1.3880730458987343e-05
Position 2480: 1.2293046855815064e-05
