Gene = Bag2
index = 167
Annotated 5SS: [ 217 9579]
Annotated 3SS: [ 9468 10778]
SMsplice 5SS: [ 217 1837 9579]
SMsplice 3SS: [ 1748  9468 10778]
top_k =  1000
Partition function (log Z): -5.313400983517653

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.9726377596687442
Position 1837: 0.7507878808320503
Position 9579: 0.7070181492553973
Position 3464: 0.6445328351640379
Position 1224: 0.32988846358873686
Position 391: 0.260398062083888
Position 5337: 0.21775781733617777
Position 3778: 0.20193129734630458
Position 1102: 0.13761941092761265
Position 1976: 0.11991424976514851
Position 1875: 0.08992335464015447
Position 6718: 0.06369421045326408
Position 10913: 0.057987273408434827
Position 6978: 0.045151044684698494
Position 9805: 0.04407774425656865
Position 9632: 0.03555947083189307
Position 10916: 0.03378155554441458
Position 427: 0.03371236136148765
Position 4301: 0.030190788647439345
Position 9865: 0.02972332580703008
Position 3852: 0.029030190151443917
Position 936: 0.019912019912490433
Position 800: 0.019155220183646498
Position 3378: 0.0187818366200457
Position 1636: 0.016616100145838215
Position 550: 0.014935221856104394
Position 1547: 0.014718945572652728
Position 9540: 0.011016333822769075
Position 1590: 0.010504092145353597
Position 10143: 0.009676194362635279
Position 2793: 0.008300323875496129
Position 8564: 0.007653188531914964
Position 5271: 0.005806447139735389
Position 1011: 0.004841722289007418
Position 10991: 0.00472639258680099
Position 10070: 0.004521224723826595
Position 2783: 0.004116129356011442
Position 9889: 0.0033884610338798626
Position 9782: 0.003313514911793731
Position 10841: 0.0027175117812030377
Position 2717: 0.0025747520106749883
Position 10835: 0.0024266692738698
Position 395: 0.0023103357485726385
Position 468: 0.001036514789238387
Position 6505: 0.000955208464100462
Position 1217: 0.0007543327190699421
Position 344: 0.0005424701024856253
Position 3426: 0.000493894321544717
Position 5287: 0.0004752145028323849
Position 3932: 0.000432339204241411
Position 1046: 0.00041809910773764667
Position 867: 0.0004089386552383278
Position 6679: 0.0003878606666229352
Position 785: 0.0002628023429911063
Position 612: 0.00021307943391727044
Position 1209: 0.00019159244081280686
Position 591: 0.00018866353274646727
Position 1818: 0.0001627125451700102
Position 1244: 0.000145761748215678
Position 3519: 0.00013929646463090058
Position 2380: 9.961733261890286e-05
Position 3716: 9.260826427875695e-05
Position 736: 9.041986134920358e-05
Position 2404: 7.068625546509424e-05
Position 1845: 4.341418792706817e-05
Position 841: 4.153600238457349e-05
Position 1788: 4.1522680177087274e-05
Position 195: 3.967777594395247e-05
Position 2616: 3.5880337852849045e-05
Position 2374: 3.219483570673424e-05
Position 1479: 3.0311483745036116e-05
Position 2825: 2.9159299042395467e-05
Position 7: 2.4857016654822726e-05
Position 1850: 2.437822381173985e-05
Position 929: 2.4312841678193562e-05
Position 457: 2.4035330474268674e-05
Position 811: 2.2915693472225505e-05
Position 560: 2.0244975096981303e-05
Position 309: 1.9912495538960812e-05
Position 733: 1.8414501912653763e-05
Position 907: 1.715298710321762e-05
Position 694: 1.6073941292286944e-05
Position 618: 1.3880705929405122e-05
Position 2760: 1.3476907030361647e-05
Position 397: 1.2557217223558241e-05
Position 1811: 1.1849486964067941e-05
Position 1983: 1.019029565227061e-05
Position 1013: 9.552186910691458e-06
Position 2528: 8.623801302360587e-06
Position 3213: 8.5248243594046e-06
Position 2789: 8.067950230246889e-06
Position 269: 7.184206914583308e-06
Position 2654: 4.929036591913811e-06
Position 2840: 4.8832991677215395e-06
Position 2508: 4.535359873973804e-06
Position 774: 4.265829745492872e-06
Position 157: 3.866074308850833e-06
Position 3541: 3.710116085249922e-06
Position 625: 3.5393473039451133e-06
Position 2818: 3.4442010594765176e-06
Position 54: 3.4174595813824787e-06
Position 489: 2.76819416634792e-06
Position 850: 2.747599527719528e-06
Position 826: 2.4893080906001253e-06
Position 608: 2.2509510160970123e-06
Position 832: 2.1395000782972887e-06
Position 658: 1.451025262174567e-06
Position 2472: 1.2827684146386453e-06
Position 43: 1.256685757135666e-06
Position 486: 1.2515817624889486e-06
Position 622: 9.048978813210997e-07
Position 16: 3.460190329330606e-07
Position 431: 2.8201110829680163e-07
Position 27: 2.6793807621820507e-07
Position 21: 1.3953925363030608e-07
Position 466: 5.639501832143593e-08
Position 40: 3.651454064406626e-08
Position 1905: 3.359099710991769e-08
Position 818: 3.134684590359098e-08
Position 2207: 3.1299197998561174e-08
Position 2194: 2.98441364198164e-08
Position 483: 1.862193139753324e-08
Position 2178: 9.70381754518998e-09
Position 1128: 8.157806696810741e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.8342678598680684
Position 9468: 0.7784835166885038
Position 10778: 0.6799155146498373
Position 3378: 0.3642684234296822
Position 296: 0.2667651119344767
Position 1084: 0.2641584715304824
Position 3301: 0.15720036687293482
Position 3631: 0.15292461208480268
Position 5270: 0.12056800604339571
Position 918: 0.09054243232913563
Position 1913: 0.08956123203146228
Position 10974: 0.08579058201481944
Position 3335: 0.07390506060108705
Position 11519: 0.07016142525055476
Position 6625: 0.06584350836958039
Position 5175: 0.06525100151345054
Position 11936: 0.05694641739100223
Position 6802: 0.05292612571963247
Position 993: 0.04952694555841334
Position 10670: 0.049030214490132694
Position 9742: 0.048904632721873426
Position 3851: 0.04384379416970604
Position 5188: 0.041348468946359906
Position 3611: 0.04000616770960984
Position 3678: 0.03274247251496117
Position 9661: 0.03235824189478849
Position 12010: 0.023787733695780893
Position 866: 0.02180539569822202
Position 841: 0.020906712151038474
Position 1757: 0.017880226700469747
Position 9959: 0.01688891957940435
Position 11300: 0.016246233781387027
Position 3387: 0.015768512051420866
Position 3144: 0.014866487506321541
Position 376: 0.014866061542088803
Position 11889: 0.013869637278827836
Position 1131: 0.013125884276439136
Position 1479: 0.01266473609460702
Position 3273: 0.012438950733230508
Position 634: 0.011714575158756025
Position 3164: 0.011350491290836042
Position 943: 0.01015725091860107
Position 2616: 0.009796714692040331
Position 1836: 0.008277145601509365
Position 1280: 0.00826558466512945
Position 3362: 0.007982581776040965
Position 8440: 0.007653188531914964
Position 9664: 0.007175882103387284
Position 1429: 0.007066289933189491
Position 2716: 0.006600066313320067
Position 9267: 0.006563751793092961
Position 445: 0.006333925442244161
Position 608: 0.0055116387862230295
Position 1006: 0.005343368278458742
Position 4211: 0.005028302955803157
Position 890: 0.004944731875378179
Position 1024: 0.004939840746135702
Position 1520: 0.004884031672656058
Position 9690: 0.00400401043104167
Position 3455: 0.003618052897219853
Position 3513: 0.003340530354971771
Position 10449: 0.003087429242002968
Position 1779: 0.0030822977203030584
Position 1659: 0.0030549622314033904
Position 3213: 0.0030249902981390278
Position 10323: 0.0020797845922703928
Position 3593: 0.0020577547255805017
Position 5740: 0.0019784550369962525
Position 9055: 0.001970596082693996
Position 2272: 0.0019219252407883683
Position 1287: 0.0018891739316944211
Position 1087: 0.001728390413443777
Position 4159: 0.0016798230766297813
Position 1705: 0.00167609558220418
Position 10870: 0.0015771758568220698
Position 1410: 0.0015558662135138188
Position 4499: 0.0015047040125367572
Position 10781: 0.0014929976008449131
Position 7970: 0.0014170545732403316
Position 3709: 0.0013549690338566626
Position 1340: 0.0012832742827939064
Position 10339: 0.0012380906727989874
Position 1061: 0.0012011604996223688
Position 4217: 0.0010742773442339272
Position 1385: 0.001019369952023985
Position 321: 0.0009587358190924994
Position 1857: 0.0009460684168153477
Position 637: 0.0008924696028353178
Position 11014: 0.000865774303530125
Position 940: 0.0008442333847430865
Position 1771: 0.0007147266708549139
Position 1306: 0.0006924377382265843
Position 1958: 0.0006780412390882476
Position 1452: 0.0006322613243167858
Position 658: 0.0006117814202416281
Position 10477: 0.0005728822576326133
Position 3575: 0.0005695755379316763
Position 967: 0.0005055850287121887
Position 710: 0.0004528711680921298
Position 4365: 0.00045120655681104297
Position 1244: 0.0004240459221948045
Position 1682: 0.0004210412494927298
Position 804: 0.0004187363248622819
Position 1662: 0.0004164861193167467
Position 6312: 0.00041558754616425697
Position 4888: 0.0004120666808262223
Position 6416: 0.00040131228622515954
Position 1540: 0.0003752400836275763
Position 1401: 0.00027517448051354865
Position 1092: 0.0002738456923629625
Position 457: 0.0002728206080256745
Position 670: 0.0002714743494925618
Position 4698: 0.0002682945859184531
Position 3882: 0.0002444503536696427
Position 6119: 0.00022449687992926904
Position 1173: 0.0002012560429429162
Position 1044: 0.00018914243746942914
Position 1041: 0.00017692642632980457
Position 1490: 0.0001653883419839045
Position 1818: 0.0001594167760592555
Position 3556: 0.0001544314973006437
Position 1646: 0.00014613779575707868
Position 1227: 0.00014210233913815914
Position 6457: 0.00013830863171104588
Position 489: 0.0001353703621006268
Position 1179: 0.00011802505872772956
Position 330: 0.00011700845998397177
Position 1140: 8.569079962363223e-05
Position 1128: 8.05271932945962e-05
Position 1101: 7.126399642302803e-05
Position 1879: 6.741191863703608e-05
Position 1587: 6.089639847202835e-05
Position 2441: 6.0417125100348925e-05
Position 4783: 5.497273286983288e-05
Position 3684: 5.375956044936259e-05
Position 850: 5.3216495954659285e-05
Position 1531: 5.293195832164142e-05
Position 6169: 4.926653392015621e-05
Position 728: 4.86517632589906e-05
Position 687: 4.743221312185589e-05
Position 1640: 4.465980090480558e-05
Position 969: 4.137884799566403e-05
Position 973: 4.089968633328661e-05
Position 3767: 4.030874217148073e-05
Position 496: 3.636553098196098e-05
Position 1094: 3.062358916055953e-05
Position 522: 2.854674516384695e-05
Position 2140: 2.5087356251533416e-05
Position 1197: 2.0855675510791505e-05
Position 1011: 2.0573484097249298e-05
Position 2107: 2.016897320794382e-05
Position 691: 1.982103876400366e-05
Position 2472: 1.9522752928722242e-05
Position 466: 1.688330993758101e-05
Position 1392: 1.5241431867205397e-05
Position 383: 1.5234233138464545e-05
Position 309: 1.5048227294330546e-05
Position 1098: 1.4121496001319043e-05
Position 1674: 1.1466308882930943e-05
Position 1311: 1.052295017725352e-05
Position 1353: 9.465306449094879e-06
Position 89: 9.15954525886224e-06
Position 379: 7.651752224979758e-06
Position 3578: 6.441930754183399e-06
Position 694: 5.871969651616272e-06
Position 2188: 5.177703441712202e-06
Position 560: 4.8323493260940925e-06
Position 2409: 4.717449649394098e-06
Position 2311: 4.3420733206514786e-06
Position 431: 3.5671470618330925e-06
Position 112: 3.1122793711989474e-06
Position 427: 2.552135861696294e-06
