Gene = Lor
index = 642
Annotated 5SS: [49]
Annotated 3SS: [1141]
SMsplice 5SS: [49]
SMsplice 3SS: [1141]
top_k =  1000
Partition function (log Z): -8.433136694171866

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.6930197284400428
Position 192: 0.15680439160269527
Position 144: 0.1491770898802052
Position 904: 0.11485804526285556
Position 1057: 0.01757293396622232
Position 501: 0.007853352519516485
Position 111: 0.004218721723240879
Position 298: 0.002850812351185045
Position 416: 0.0026201800343899633
Position 2622: 0.002180139636076933
Position 1143: 0.0017514924767324668
Position 496: 0.0009138924951423526
Position 619: 0.000785159501228299
Position 1385: 0.0007428352561865602
Position 1352: 0.0005469846997188544
Position 597: 0.00046936197895719315
Position 757: 0.00040928933426415435
Position 912: 0.0003333415855611539
Position 200: 0.00030408552237144547
Position 366: 0.0002610003044790096
Position 40: 0.00022183792929582338
Position 76: 0.00012015723643520449
Position 604: 9.283086819722885e-05
Position 657: 7.290280369303003e-05
Position 151: 6.27387103002655e-05
Position 405: 5.818250323128303e-05
Position 1047: 5.475620246248037e-05
Position 216: 5.157230202272784e-05
Position 223: 4.635500128936377e-05
Position 1204: 4.552530786647131e-05
Position 722: 4.362624720901755e-05
Position 918: 4.254451355721433e-05
Position 956: 4.057725150679743e-05
Position 239: 4.016612975797815e-05
Position 55: 3.616541730224551e-05
Position 972: 2.183811528738677e-05
Position 53: 2.120828519590897e-05
Position 804: 2.0735640150842268e-05
Position 780: 2.062903256994444e-05
Position 1337: 2.0144015313805503e-05
Position 878: 1.2563971232848244e-05
Position 1398: 1.2305671073432951e-05
Position 475: 1.202438518357835e-05
Position 1274: 1.08558834381577e-05
Position 2627: 9.432497998159226e-06
Position 789: 7.359996891105195e-06
Position 543: 1.5217352574665062e-06
Position 189: 7.787610995681824e-07
Position 582: 7.635838549530774e-07
Position 218: 7.369944516952597e-07
Position 85: 7.301120804437234e-07
Position 92: 6.421975928834139e-07
Position 320: 1.1709682234443894e-07
Position 71: 1.1608800992873406e-07
Position 610: 2.7583562145887863e-08
Position 876: 7.106087753406688e-09
Position 940: 4.831595216955873e-09
Position 626: 1.3254346727751063e-09
Position 670: 8.21262572037723e-10
Position 665: 7.977739410085782e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.818136991833668
Position 645: 0.13588555388763987
Position 143: 0.04060636882180338
Position 235: 0.020190779354960182
Position 837: 0.018767350476839882
Position 1237: 0.010508712801619233
Position 601: 0.009426121406762926
Position 709: 0.0072348811982973415
Position 1164: 0.005606395226033423
Position 2471: 0.005527027813509986
Position 363: 0.00463569429188403
Position 940: 0.00459469379288726
Position 2793: 0.004432730727160441
Position 1091: 0.004396148187339815
Position 996: 0.003570794679134448
Position 2351: 0.003468529064718413
Position 2435: 0.0031389478145044903
Position 320: 0.003068538505989216
Position 2265: 0.003016873307716528
Position 649: 0.002706367731134067
Position 2835: 0.0026293059803929293
Position 2135: 0.002490833066127206
Position 1361: 0.0020286647960718954
Position 745: 0.002024945309669601
Position 2586: 0.0020194800233695786
