Gene = Srrm3
index = 1028
Annotated 5SS: [  511 17177 22349 34206 34366 34816 36325 36493 37814 38444 39110 50414
 50947 51189]
Annotated 3SS: [16933 22246 34076 34284 34785 36261 36456 37762 38338 38931 50066 50721
 51050 54973]
SMsplice 5SS: [  511 17177 22349 34206 34366 36493 38444 38643 39114 50947 51189 54586]
SMsplice 3SS: [16933 22246 34076 34284 36261 38338 38541 38931 50721 51050 54463 54973]
top_k =  1000
Partition function (log Z): 5.59219580717873

Sorted 5' Splice Sites (High to Low Probability):
Position 17177: 0.9999999999999997
Position 50947: 0.997188326960093
Position 34206: 0.9929955981555604
Position 38444: 0.9641455148125044
Position 51189: 0.9460627553766465
Position 34366: 0.9283006341001739
Position 511: 0.8587248219942716
Position 22349: 0.740394676333417
Position 42810: 0.6641843487747426
Position 46638: 0.635179554176367
Position 36325: 0.6240515749528059
Position 38643: 0.5526167237538514
Position 37814: 0.5173888366705638
Position 39114: 0.4998166185617139
Position 54586: 0.48372233300391654
Position 36493: 0.47531287841382747
Position 39110: 0.4678147282823884
Position 3961: 0.44430341542415147
Position 39340: 0.40880666427744344
Position 28968: 0.3753193664994523
Position 10070: 0.36446669846389257
Position 4340: 0.2718691756423795
Position 8665: 0.26698265601318316
Position 22371: 0.2595359853381307
Position 261: 0.1937962096484356
Position 36613: 0.1643111747590194
Position 2446: 0.15893771805560725
Position 38100: 0.14197865971853843
Position 38591: 0.1362423725212399
Position 45893: 0.12795484252254768
Position 45825: 0.1250992259620071
Position 51693: 0.11440883318499792
Position 17449: 0.09932990520224376
Position 811: 0.0991090944382202
Position 519: 0.08661208239315334
Position 8180: 0.07389210598252369
Position 54841: 0.07350406732261958
Position 27211: 0.06856875092216508
Position 43666: 0.06786879275888395
Position 26569: 0.06120858296401006
Position 2829: 0.057603978861668376
Position 1727: 0.05531835875094164
Position 34718: 0.05060118168284037
Position 239: 0.047542857734965714
Position 34395: 0.0470903198622532
Position 39354: 0.0436856998504139
Position 36713: 0.04250748182221286
Position 39404: 0.038599787825548224
Position 23923: 0.03779502945077253
Position 23579: 0.035279075738368366
Position 39945: 0.0352776876209229
Position 38613: 0.033745570778128585
Position 34816: 0.033419723529192424
Position 41974: 0.02525653112607205
Position 40106: 0.02301293542126628
Position 35123: 0.020470758255443085
Position 40077: 0.018923674727888435
Position 37391: 0.018716674121135698
Position 1186: 0.01851831545162921
Position 28235: 0.017906871213846123
Position 37288: 0.017615275255927782
Position 1524: 0.017173232814296478
Position 23428: 0.016625458225372182
Position 38856: 0.01653916612409919
Position 37916: 0.01634219056854391
