Gene = Mrpl46
index = 707
Annotated 5SS: [ 283 1690 2652]
Annotated 3SS: [1502 2477 7363]
SMsplice 5SS: [ 283  983 1690 2652]
SMsplice 3SS: [ 889 1502 2543 7363]
top_k =  1000
Partition function (log Z): -0.8809568475999296

Sorted 5' Splice Sites (High to Low Probability):
Position 283: 0.984971166612725
Position 1690: 0.9618257111232749
Position 983: 0.7045683602467078
Position 2652: 0.4802778426268843
Position 5002: 0.42001520002488163
Position 2750: 0.29512777707515137
Position 3660: 0.24922876888436896
Position 5438: 0.15509030538633758
Position 3378: 0.14348366167091775
Position 1039: 0.10431840724553992
Position 6025: 0.07463359613880811
Position 4963: 0.06669163323897696
Position 660: 0.059137613010945535
Position 4438: 0.04393581275192868
Position 2062: 0.03619768535207982
Position 4349: 0.030945260428882924
Position 5442: 0.0305868794751764
Position 3246: 0.030362698155767594
Position 134: 0.0296122766104073
Position 6551: 0.027610833533117697
Position 2068: 0.027289657545390915
Position 2693: 0.023410724454212058
Position 4985: 0.021354762597744388
Position 757: 0.018933789490486047
Position 3637: 0.01653788652023902
Position 3395: 0.015496975695319297
Position 5419: 0.010765000934757208
Position 5517: 0.009553534071516264
Position 810: 0.009355443816201034
Position 7192: 0.007780327042340646
Position 123: 0.005946389085459683
Position 73: 0.005845252417183707
Position 6858: 0.004962542121729278
Position 38: 0.004523462235575755
Position 306: 0.0031257665131356758
Position 1664: 0.0028560357403486945
Position 6271: 0.0028126439986045923
Position 1298: 0.0026572387249371317
Position 750: 0.0026127172079986084
Position 2954: 0.002530588924598791
Position 2085: 0.002516762493458298
Position 1509: 0.002510990730007569
Position 5433: 0.002458145636128424
Position 6240: 0.002421996596450345
Position 1144: 0.0021987312063091835
Position 7060: 0.002137614937265664
Position 1799: 0.002105021236550266
Position 6259: 0.0019115065707457006
Position 1007: 0.0019064482421411438
Position 3216: 0.0017571331078944864
Position 6367: 0.0017402544573211593
Position 362: 0.0017304328979590063
Position 1643: 0.0017061413243702427
Position 1431: 0.0014681853003223199
Position 3852: 0.001414663702035176
Position 7588: 0.0012576477247661438
Position 3898: 0.0011223380709983676
Position 5455: 0.0011006287976857694
Position 459: 0.0010534372737413566
Position 6210: 0.0010349679517206055
Position 4370: 0.0009680385102254286
Position 7541: 0.0009452678859230531
Position 729: 0.0009208457596594304
Position 890: 0.0009106546359651722
Position 3895: 0.0008029131160861534
Position 444: 0.0006712643208673839
Position 432: 0.0006339095225156563
Position 80: 0.0006117250453770804
Position 2072: 0.0005453154101543174
Position 2762: 0.0005232975052619477
Position 1822: 0.0005185063439690139
Position 2368: 0.0004737861611527115
Position 1694: 0.00043391147868815496
Position 3692: 0.00042859320042604415
Position 975: 0.0003284808581473573
Position 2588: 0.0002717789328996534
Position 629: 0.0002444367021264652
Position 1758: 0.00018625751110110705
Position 1115: 0.00018043664460306753
Position 338: 0.00016926041081414793
Position 327: 0.00016084774947256782
Position 830: 0.00014877558388266715
Position 1287: 0.0001452436871740401
Position 269: 0.00013670334812428657
Position 665: 0.0001363368296407317
Position 2158: 0.00013556572949197958
Position 3963: 0.0001288942809147565
Position 1278: 0.0001241330819462595
Position 3576: 0.00012135205119278027
Position 502: 0.00011087609407055736
Position 814: 0.00010522857009154957
Position 908: 0.0001013752240986878
Position 740: 7.13234950580881e-05
Position 1232: 6.823191014599181e-05
Position 623: 6.760663835809931e-05
Position 713: 5.763544111984768e-05
Position 864: 5.701308567333826e-05
Position 1249: 5.349385093122088e-05
Position 426: 5.2688036137027474e-05
Position 9: 5.101703379274397e-05
Position 2825: 4.2946111016592415e-05
Position 635: 4.201219895783174e-05
Position 1369: 4.157213937424675e-05
Position 1392: 4.1502462503926125e-05
Position 536: 3.4818028450445393e-05
Position 718: 2.7307349002199788e-05
Position 2375: 2.5775464220758276e-05
Position 4757: 2.5160376496241613e-05
Position 371: 1.9475978968810882e-05
Position 45: 1.583404726184754e-05
Position 693: 1.4971764990807264e-05
Position 2988: 1.4898129193029086e-05
Position 1043: 1.3510695422473999e-05
Position 387: 1.2676471467769043e-05
Position 180: 1.0719243066093596e-05
Position 1896: 1.0577450579852672e-05
Position 1399: 1.036684637975198e-05
Position 1097: 9.146439056199387e-06
Position 470: 9.072192243587337e-06
Position 1065: 9.030110947388534e-06
Position 1224: 8.560930712165902e-06
Position 1309: 7.380200480259269e-06
Position 1289: 7.346967411414058e-06
Position 611: 5.764023179770629e-06
Position 715: 5.647767136697745e-06
Position 2854: 3.579255887781065e-06
Position 3648: 3.4262240088135863e-06
Position 602: 3.3435933567534215e-06
Position 291: 3.2611161752827276e-06
Position 407: 3.2010615176564507e-06
Position 606: 2.9512068474742137e-06
Position 783: 2.9431688855692173e-06
Position 143: 2.8202450925843386e-06
Position 1014: 2.7623228598597637e-06
Position 925: 2.459293020092036e-06
Position 3607: 2.144938119328238e-06
Position 3697: 2.1254353286003327e-06
Position 3670: 7.973852225477615e-07
Position 137: 7.044661161029985e-07
Position 439: 4.57788344997575e-07
Position 1929: 2.9930505957271007e-07
Position 461: 2.788209135949887e-07
Position 165: 2.691686640657039e-07
Position 150: 2.070454641696344e-07
