Gene = AI467606
index = 87
Annotated 5SS: [114]
Annotated 3SS: [809]
SMsplice 5SS: [114]
SMsplice 3SS: [851]
top_k =  1000
Partition function (log Z): -7.549135573679248

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.6506525067595909
Position 1397: 0.2872141358950711
Position 119: 0.23487178635757394
Position 1183: 0.19498366306658976
Position 2541: 0.17778665086959441
Position 107: 0.08908284488322495
Position 971: 0.04073036182661749
Position 1587: 0.02856008132496211
Position 967: 0.01922219298904954
Position 1224: 0.007784597773689604
Position 126: 0.006706775856361984
Position 310: 0.004900789616194546
Position 293: 0.004020982957109719
Position 974: 0.003696575793356841
Position 251: 0.003365064245716822
Position 690: 0.003110827423431221
Position 1442: 0.0027009443938487963
Position 447: 0.002421084109147256
Position 2361: 0.002106704868466534
Position 2525: 0.001963376193731575
Position 602: 0.0018121720015584746
Position 423: 0.0016045641024402784
Position 298: 0.0012190610096964245
Position 1622: 0.0009201438506112875
Position 232: 0.0008376072902939363
Position 887: 0.0007487043294618928
Position 2295: 0.0007373345149344948
Position 682: 0.0007134643649032078
Position 598: 0.0006093965113953107
Position 1696: 0.0004981770084215326
Position 314: 0.00046734731935019186
Position 902: 0.00018385676163730982
Position 965: 0.0001245442911303936
Position 701: 0.00012317886364321003
Position 876: 0.00011538834038718579
Position 773: 9.70987671485598e-05
Position 201: 9.699884079553614e-05
Position 993: 6.715369839097102e-05
Position 869: 4.0873438003305595e-05
Position 510: 3.2249257968061974e-05
Position 828: 3.010440590759172e-05
Position 430: 2.634205727056621e-05
Position 1101: 2.296905059330193e-05
Position 695: 2.1968348293875085e-05
Position 1411: 2.1697665050064904e-05
Position 1138: 2.106424142115408e-05
Position 1239: 1.9849996544271842e-05
Position 608: 1.9620543013717228e-05
Position 2460: 1.921868243415505e-05
Position 1406: 1.1803841871195676e-05
Position 723: 1.0181452482343607e-05
Position 778: 9.063852711307813e-06
Position 166: 7.533646065939668e-06
Position 155: 6.597676765069551e-06
Position 614: 3.4974091651174922e-06
Position 984: 3.13663457219459e-06
Position 859: 2.2773324899988265e-06
Position 790: 2.057539539830544e-06
Position 362: 1.4736736714877212e-06
Position 755: 1.069170456044535e-06
Position 673: 1.0277420088576512e-06
Position 734: 7.639748938537568e-07
Position 344: 5.307295619050421e-07
Position 781: 3.9631119199403495e-07
Position 728: 2.8423228016514634e-07
Position 1841: 2.0625501768222016e-07
Position 462: 1.4484686215306084e-07
Position 413: 1.0227814331801098e-07
Position 744: 2.727739616801301e-08
Position 550: 1.7752979021239457e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1302: 0.31519317719783363
Position 851: 0.2912359784686771
Position 2623: 0.20503868523119653
Position 809: 0.15812677749956253
Position 1028: 0.13056018428331492
Position 2334: 0.1285775966541406
Position 2452: 0.10584662193792402
Position 2436: 0.08892446856305176
Position 1504: 0.07995507721670131
Position 1088: 0.04354847151818232
Position 1115: 0.035062779869249855
Position 2227: 0.02351007445790135
Position 1310: 0.020597261527165595
Position 550: 0.020429735840801513
Position 1525: 0.019180373192697782
Position 1955: 0.015468721094565513
Position 2388: 0.007913243094298946
Position 2202: 0.006887548002794637
Position 2403: 0.006745803482048544
Position 1274: 0.005276600811877699
Position 2376: 0.004130429796672048
Position 1441: 0.0041039025234884
Position 420: 0.0041003016170757575
Position 2082: 0.003561934885714618
Position 1095: 0.0033863921768207453
Position 2003: 0.0032404016129638797
Position 2457: 0.0029551141692129366
Position 362: 0.002763941099601208
Position 1215: 0.0027516482952452434
Position 2012: 0.002605040338200313
Position 778: 0.002583115314847312
Position 2518: 0.0023821686214490568
Position 1283: 0.0022548497689456708
Position 856: 0.0021180714089300487
Position 1250: 0.001746240298597068
Position 1318: 0.0017067312818070657
Position 1470: 0.0015405973280980584
Position 2288: 0.0014196971161436866
Position 681: 0.0013193819140950764
Position 1890: 0.0012946327097871884
Position 1608: 0.0010790760097901082
Position 2467: 0.0009165282327246762
Position 1328: 0.0007907058863057881
Position 953: 0.0007807382451940513
Position 1331: 0.0007565092991056036
Position 1223: 0.0007297009723997689
Position 2035: 0.0007204813986939006
Position 876: 0.000650873704360833
Position 2455: 0.0006228860023390884
Position 1791: 0.0006079304133195445
Position 467: 0.0005705265141403137
Position 1703: 0.000563455587049751
Position 1750: 0.0005333255502834877
Position 212: 0.0004798955499393924
Position 895: 0.00046983953464048905
Position 1099: 0.0004089758412179981
Position 422: 0.00038530545208854093
Position 916: 0.00035340060140314085
Position 2312: 0.00033043568374918424
Position 2276: 0.00028898783363106814
Position 184: 0.0002829116478958766
Position 887: 0.0002679930978179739
Position 1861: 0.00025626537778505095
Position 1130: 0.0002184090361174216
Position 1455: 0.00021089744236985056
Position 192: 0.0001931994075031511
Position 382: 0.00019231810960611989
Position 2207: 0.00018869914543278318
Position 1581: 0.00018566064646298818
Position 1733: 0.00018393360170059191
Position 2232: 0.00018377613479438575
Position 1133: 0.0001833800418922785
Position 1522: 0.00017791653563637395
Position 1755: 0.0001771440109562172
Position 1745: 0.0001650037700204188
Position 1811: 0.00015760734545141342
Position 1475: 0.00014228377344504653
Position 2142: 0.0001325907107850984
Position 573: 0.00013004446909893123
Position 1957: 0.00010843087935317611
Position 1550: 0.00010770453432650611
Position 1363: 9.422159639422718e-05
Position 713: 9.092796771886539e-05
Position 728: 8.680885474740629e-05
Position 1770: 8.352346006096093e-05
Position 376: 6.794199217587894e-05
Position 913: 6.558285779832194e-05
Position 1252: 6.334299874003707e-05
Position 785: 5.9309053615021755e-05
Position 245: 5.579141621129931e-05
Position 189: 5.29201596677886e-05
Position 744: 5.069693998644982e-05
Position 598: 4.9870537293442724e-05
Position 1337: 4.631752597346765e-05
Position 1158: 4.5239606331699894e-05
Position 1257: 4.521201379005125e-05
Position 734: 3.9436278181595604e-05
Position 231: 3.732479200208784e-05
Position 285: 3.504419396137179e-05
Position 623: 3.3175297157643164e-05
Position 472: 3.0808343704140283e-05
Position 1342: 2.2971743079826794e-05
Position 701: 2.1526588888629057e-05
Position 934: 1.2979474347953636e-05
Position 902: 1.1792501014020896e-05
Position 196: 8.918049979032e-06
Position 478: 8.150152840392279e-06
Position 214: 5.379198820504253e-06
Position 965: 5.163005197299776e-06
Position 1532: 4.646675284170083e-06
Position 962: 3.8636694022645925e-06
Position 1259: 3.80568923322227e-06
Position 337: 3.1053906706843787e-06
Position 581: 2.4663109305547744e-06
Position 297: 1.634902240447739e-06
