Gene = Npat
index = 761
Annotated 5SS: [  142  8240 11924 13064 14592 15428 16926 18095 19433 19609 21175 22161
 26630 29786 29978 32901 34132]
Annotated 3SS: [ 8120 11862 12990 14550 15202 16837 18009 19340 19520 21077 22034 24994
 29669 29868 32839 32999 35523]
SMsplice 5SS: [  142  8240 11924 15428 16926 18095 19433 19609 21175 22161 29978 32901]
SMsplice 3SS: [ 8120 11862 15202 16837 18009 19340 19520 21077 22034 29868 32776 35523]
top_k =  1000
Partition function (log Z): 9.306508844869661

Sorted 5' Splice Sites (High to Low Probability):
Position 22161: 0.9953853976264669
Position 29978: 0.9907807609685121
Position 19433: 0.9750554053622024
Position 18095: 0.9611249800348113
Position 142: 0.9436731732708186
Position 21175: 0.9292152531404371
Position 19609: 0.8729391948824309
Position 15428: 0.8728405747888546
Position 8240: 0.8704900690031491
Position 11924: 0.6760267068373836
Position 32901: 0.61797952797301
Position 16926: 0.5880927138919719
Position 13064: 0.43790150982760556
Position 21011: 0.34254547923937817
Position 25937: 0.23550606855350043
Position 20047: 0.20963299024506046
Position 5365: 0.2025744094987971
Position 11996: 0.18424861567239248
Position 724: 0.1722698447978769
Position 29786: 0.15192329331980162
Position 30876: 0.12904105541984728
Position 21444: 0.11947930719857654
Position 3262: 0.1159673520282959
Position 35820: 0.1039629915854975
Position 14615: 0.10252068581563638
Position 21464: 0.09930772721340099
Position 26630: 0.09132943096848196
Position 7293: 0.08997251880057999
Position 25313: 0.0864077093873975
Position 13085: 0.08296735301766683
Position 19252: 0.07946860854032937
Position 24520: 0.06633073483846398
Position 19647: 0.05720822232319753
Position 26314: 0.0568461804351373
Position 2645: 0.05541424866087631
Position 1635: 0.047197156268084406
Position 33082: 0.046706301453377536
Position 15268: 0.04405868335145523
Position 34082: 0.041196614426737874
Position 20547: 0.04013585625703388
Position 2640: 0.03907735164455953
Position 21719: 0.03736071063630044
Position 16990: 0.03512503342990422
Position 8772: 0.03408055142322106
Position 21746: 0.034056814055097556
Position 32848: 0.03205671390950036
Position 10181: 0.029621033821910506
Position 21319: 0.028444395509251076
Position 32318: 0.027667261386166018
Position 19615: 0.027510164574666846
Position 4918: 0.0263058884901297
Position 29047: 0.025268666996665634
Position 4609: 0.021400611377287406
Position 806: 0.020725602355656986
Position 14592: 0.02002013050781271
Position 135: 0.019553090499677274
Position 19621: 0.01848254017157627
Position 25409: 0.01769225652533526
Position 19275: 0.01665258893289472
Position 21186: 0.016517201963895393
Position 8309: 0.0163690737548666
Position 26654: 0.015580805117562975
Position 21602: 0.014230178336290358
Position 17711: 0.013602194010529242
Position 7411: 0.013546797165809171
Position 35718: 0.012555354209533102
Position 1496: 0.012413928839074322
Position 19266: 0.012383656670088583
Position 19239: 0.011962506999875645
Position 15416: 0.011237339090123024
Position 33121: 0.010957901647324577
Position 18473: 0.010606907608572889
Position 21869: 0.010363152839395456
Position 19637: 0.010346190139482996
Position 21302: 0.010092582690865562
Position 29426: 0.009611261906010981
Position 35661: 0.0093279217389449
Position 23719: 0.009235515910207819
Position 15373: 0.009021282414803381
Position 20703: 0.007937454344046408
Position 26044: 0.0070171252923456355
Position 7288: 0.006703337625050664
Position 26254: 0.006294029497466732
