Gene = Tsacc
index = 1146
Annotated 5SS: [ 176 1609 9902]
Annotated 3SS: [ 1548  9781 14014]
SMsplice 5SS: [ 176 9902]
SMsplice 3SS: [ 9817 14014]
top_k =  1000
Partition function (log Z): -13.903042094521231

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.4727742400685088
Position 138: 0.4235401556602128
Position 1609: 0.359040009248467
Position 9902: 0.13312904562870523
Position 601: 0.12880593960858866
Position 1694: 0.12506434746499487
Position 274: 0.043753349832346855
Position 615: 0.039355325027166384
Position 1864: 0.03271840504487925
Position 1779: 0.029348192973530734
Position 820: 0.028009106482625307
Position 4223: 0.02595324280802223
Position 7909: 0.025436236055732173
Position 7132: 0.02325561279889222
Position 2479: 0.019377493946410394
Position 5661: 0.01881749022584078
Position 6286: 0.016350071321095633
Position 124: 0.015800436251548994
Position 98: 0.008573859606598006
Position 2100: 0.007484427694237702
Position 172: 0.0063027191680809285
Position 142: 0.003707757986374049
Position 6269: 0.002791567180614213
Position 1287: 0.0018041904508964122
Position 2004: 0.0017202007244292827
Position 1066: 0.0013827419287215268
Position 1159: 0.0012529892129869414
Position 652: 0.0010704860841127327
Position 605: 0.0010534636504670285
Position 6877: 0.0009886896780137843
Position 404: 0.000963005890969037
Position 2483: 0.0008865538470520952
Position 1003: 0.0005928382892221024
Position 58: 0.0005696991636757989
Position 3837: 0.0005523115643235267
Position 410: 0.0005288817874721809
Position 521: 0.00047561126393540573
Position 1164: 0.00040016004260703323
Position 1177: 0.0003974572547795734
Position 4194: 0.00037673367862323446
Position 331: 0.0003391803231007842
Position 4996: 0.00032004035655792306
Position 432: 0.00031191177828576543
Position 1229: 0.0002752445531401873
Position 517: 0.0002692039973462179
Position 221: 0.0002629728199032234
Position 525: 0.00026030222838057163
Position 813: 0.00023874452519626464
Position 478: 0.00021492967048804027
Position 1383: 0.00018919179277499014
Position 1588: 0.00014235631299068543
Position 150: 0.00013527028185325726
Position 343: 0.0001198681392521806
Position 71: 0.00011451045243806654
Position 1055: 0.00011331975066709957
Position 589: 0.00010063759533232262
Position 529: 7.748280482073565e-05
Position 1147: 7.210618373915936e-05
Position 6943: 7.174447342196505e-05
Position 4345: 7.009957135178406e-05
Position 213: 6.430497389511332e-05
Position 1274: 6.308943910910675e-05
Position 284: 6.108677936415584e-05
Position 500: 5.792185194892949e-05
Position 207: 5.759946740094308e-05
Position 1220: 5.545854786057636e-05
Position 337: 4.811048148550354e-05
Position 623: 4.679742430268604e-05
Position 407: 4.1095975701031476e-05
Position 1150: 3.4075508891279005e-05
Position 784: 2.4111141467517778e-05
Position 540: 2.2439949963799017e-05
Position 4448: 2.1551347036112816e-05
Position 775: 2.1095697714262715e-05
Position 4443: 2.0902441244200246e-05
Position 505: 2.0783343911636925e-05
Position 1449: 2.031421559341324e-05
Position 3: 1.7855825973458433e-05
Position 1198: 1.767705196306938e-05
Position 669: 1.719846219002257e-05
Position 760: 1.1211807349712202e-05
Position 699: 1.0685149274328243e-05
Position 5789: 1.0052185549727485e-05
Position 677: 6.406563385499856e-06
Position 704: 5.755485088558837e-06
Position 1037: 5.205979018035112e-06
Position 1017: 4.997908588016758e-06
Position 305: 3.7160971141679325e-06
Position 199: 3.445272954638928e-06
Position 194: 2.63581647122101e-06
Position 346: 1.1996678375827367e-06
Position 40: 1.051426271774292e-06
Position 308: 6.887859336968762e-07
Position 245: 6.802266944487495e-07
Position 329: 3.221964805580776e-07
Position 863: 1.293287878960073e-07
Position 467: 8.66755361460759e-08
Position 765: 4.121418728509788e-08
Position 824: 1.7970356722673554e-08
Position 906: 3.257285181325662e-09
Position 498: 6.818470416713967e-12
Position 561: 2.750247668580886e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.4583686027992454
Position 7814: 0.1573141349605862
Position 528: 0.12663641362250072
Position 11103: 0.12116379979518375
Position 9575: 0.11517510894694294
Position 5512: 0.10169065735386701
Position 4177: 0.09654157275219681
Position 6795: 0.08408297245554441
Position 9817: 0.082458967336325
Position 265: 0.07213148565988904
Position 1487: 0.07025946104353906
Position 14014: 0.04034309553258784
Position 5983: 0.03964093936686981
Position 6094: 0.03780231756404739
Position 5788: 0.0372448904316399
Position 12254: 0.03578845172765789
Position 6268: 0.030244872518230777
Position 1085: 0.029028258711538676
Position 5422: 0.020397915065974978
Position 12602: 0.020105762598595166
Position 690: 0.01872305142347307
Position 1750: 0.016993053911977515
Position 3594: 0.012162196497351363
Position 1725: 0.010645717148100604
Position 2165: 0.010645419243492315
Position 2325: 0.008718737170745443
Position 8585: 0.008647461073696178
Position 7211: 0.00863745884094055
Position 5101: 0.007478268910254021
Position 5889: 0.007423403864135299
Position 1920: 0.007341825290958574
Position 1665: 0.007332749428091868
Position 7109: 0.007008509422352654
Position 6157: 0.006522016588059492
Position 2363: 0.006448526154860619
Position 1835: 0.006406434100157046
Position 7181: 0.006169126268507763
Position 8286: 0.00537086186184014
Position 1810: 0.0048018554222498296
Position 878: 0.004234717769798796
Position 3747: 0.0038813413795654983
Position 6136: 0.0037741999828877484
Position 8830: 0.0037041836983439493
Position 6586: 0.0034615950731371067
Position 1895: 0.003415689371628613
Position 1640: 0.0032109760448183434
Position 4606: 0.0031134990540416544
Position 1303: 0.0028536453890369764
Position 475: 0.002426382405291632
Position 6119: 0.0022901471429017267
Position 5318: 0.0021172194160313266
Position 5762: 0.0019301127165891427
Position 8925: 0.0017787242097853022
Position 5728: 0.0016001649617348977
Position 3980: 0.0013229566604959259
Position 1430: 0.0012023482676472431
Position 423: 0.0011385944675807108
Position 1047: 0.0011195656959956041
Position 6139: 0.0009921759246360293
Position 447: 0.0009263003678691293
Position 1728: 0.0008822181681304982
Position 2205: 0.0008349216669871275
Position 4791: 0.000828373061278529
Position 4440: 0.0007522994908034022
Position 2435: 0.000646841169765743
Position 775: 0.0006086848158562926
Position 1758: 0.0006023108545578001
Position 3779: 0.0005447814319120255
Position 1499: 0.0005053729016934907
Position 808: 0.0005007046665628851
Position 1673: 0.0004608005805950914
Position 226: 0.0004388645008797575
Position 175: 0.00043190259213884237
Position 2407: 0.0004194409409299756
Position 1167: 0.0004103681307121305
Position 3303: 0.00040365501560227533
Position 760: 0.0003923934531574601
Position 5987: 0.0003545979347511917
Position 1555: 0.00035109185035533106
Position 2009: 0.0003459420821294466
Position 2305: 0.00028500720085209146
Position 452: 0.000255788269840087
Position 1813: 0.00025138135871970743
Position 1928: 0.0002513435340450843
Position 3076: 0.00024143851840262247
Position 1190: 0.00023954675532368032
Position 2587: 0.00023940680472365447
Position 1956: 0.00022857509206687486
Position 1898: 0.0002146375926545929
Position 2281: 0.00021001173932211944
Position 1142: 0.0001800130388976754
Position 271: 0.00015186405468329187
Position 1643: 0.00014379247933546946
Position 4409: 0.00012611371630402626
Position 2327: 0.00011647451075535564
Position 317: 7.199422588702079e-05
Position 1571: 5.6926816334706894e-05
Position 3015: 5.3651128904944985e-05
Position 1447: 5.0519064804769734e-05
Position 1843: 4.7592629916643194e-05
Position 1492: 4.150929838987018e-05
Position 710: 4.054083657188381e-05
Position 4946: 3.5580302182049757e-05
Position 232: 2.80214307622848e-05
Position 1778: 2.2725712414967788e-05
Position 1693: 2.14898765967834e-05
Position 319: 2.0011314442985158e-05
