Gene = Acp7
index = 98
Annotated 5SS: [  224  1609 14015 14587 15704 15995 16207 16388 16532 16675 16849 20082]
Annotated 3SS: [ 1356 13813 14403 15579 15931 16091 16279 16473 16606 16776 19943 23061]
SMsplice 5SS: [  224  6711 14015 14587 15995 16207 16388 16532 16675 16849 20082]
SMsplice 3SS: [ 6554 13813 14403 15931 16091 16279 16473 16606 16776 19943 23061]
top_k =  1000
Partition function (log Z): 17.99258551186278

Sorted 5' Splice Sites (High to Low Probability):
Position 16388: 0.9906494718273168
Position 16675: 0.9782035812895501
Position 14015: 0.9719760464187194
Position 16532: 0.965493379121637
Position 16207: 0.9519538858905333
Position 20082: 0.8636715841570834
Position 6711: 0.7929183552017679
Position 224: 0.7213551209515873
Position 16849: 0.529865226399022
Position 15704: 0.4877675401422548
Position 15995: 0.4775108497338792
Position 1609: 0.3673810534628022
Position 14587: 0.3292944366865264
Position 7500: 0.306017536743169
Position 14604: 0.30411266616445043
Position 16857: 0.2950978597127407
Position 594: 0.21368850131547304
Position 6726: 0.16706965821558278
Position 22663: 0.16228988985609982
Position 9236: 0.16136443473041287
Position 11200: 0.15645033248781065
Position 19480: 0.13889149996916114
Position 14583: 0.13246009855549404
Position 16877: 0.11736723612961734
Position 20067: 0.0824195846774403
Position 7937: 0.08086429772038256
Position 19667: 0.08059348518416394
Position 14333: 0.07106060684090217
Position 18624: 0.0638292527426669
Position 9184: 0.06049352964926324
Position 11647: 0.04937728076685881
Position 7243: 0.04545304665527387
Position 327: 0.035107716217394086
Position 3094: 0.03436466904500555
Position 1792: 0.03298882695966966
Position 6026: 0.03249044288754375
Position 20128: 0.031037864028419956
Position 21974: 0.029169523471529336
Position 13472: 0.027382477149685468
Position 11192: 0.020698284855184646
Position 5914: 0.020647265006386153
Position 16217: 0.020107389309231425
Position 14778: 0.019268601909534055
Position 9180: 0.017174175114242796
Position 17808: 0.016778964168322686
Position 16702: 0.016740616002972473
Position 19492: 0.016346284129341516
Position 22961: 0.01630921602116786
Position 23316: 0.015443136037531367
Position 7050: 0.015188889286012737
Position 16977: 0.013886362843074766
Position 704: 0.013403202808590147
Position 691: 0.01296443872330199
Position 771: 0.012669078773725983
Position 4432: 0.012522501789342054
Position 15708: 0.011785339335724688
Position 2572: 0.01172043785876956
Position 881: 0.011480017041558292
Position 14500: 0.011271781857425498
Position 10259: 0.010944068489364588
Position 567: 0.010911740448203163
Position 14010: 0.010464641686085338
Position 22588: 0.009548268203131371
Position 9097: 0.00885397141278256
Position 1931: 0.008850198419064157
Position 15341: 0.008456234330528577
Position 16135: 0.00812688442426957
Position 19028: 0.006446530371587874
Position 11670: 0.006122271979823013
Position 15497: 0.005650015757954111
Position 3862: 0.005502952706027004
Position 11439: 0.005465912813739016
Position 14351: 0.005261855703664253
Position 20856: 0.0052377245562019855
Position 6040: 0.005006466580540495
Position 7431: 0.004691243936420041
