Gene = Cxcl17
index = 310
Annotated 5SS: [  185 10030 10738]
Annotated 3SS: [ 9948 10635 12441]
SMsplice 5SS: [  185 10030]
SMsplice 3SS: [ 9948 12441]
top_k =  1000
Partition function (log Z): -7.9595525343684965

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9841982208121026
Position 10030: 0.8857583075940603
Position 10738: 0.423253503379776
Position 6593: 0.10149896843896015
Position 6326: 0.08682583997852701
Position 9073: 0.06585258502061558
Position 361: 0.065342382706865
Position 827: 0.05854756199736621
Position 1633: 0.053875310463970726
Position 1032: 0.039022041229439385
Position 516: 0.03589754087641205
Position 1027: 0.034527986796546666
Position 10800: 0.02474613303246651
Position 12104: 0.022022425043582615
Position 9215: 0.015586257398405301
Position 1986: 0.013723010159315102
Position 11831: 0.010897958329630756
Position 4949: 0.010026725439965594
Position 337: 0.008375642002844477
Position 9134: 0.007881713391451514
Position 454: 0.00734946397131911
Position 10175: 0.006339358962984437
Position 12586: 0.0063383287634655285
Position 802: 0.0057164623814759865
Position 10056: 0.005427729253563561
Position 6939: 0.005232468896804678
Position 9166: 0.004692620590232833
Position 3557: 0.00469240067580727
Position 4104: 0.003986432358613204
Position 10034: 0.0027917193609749147
Position 11289: 0.0018272926868031715
Position 10006: 0.0014044681532100936
Position 10992: 0.001260586819523443
Position 10018: 0.0007425989791448503
Position 11615: 0.0007281810866450905
Position 12539: 0.00040007003121112926
Position 411: 0.0003788917431042842
Position 524: 0.0002598788088212328
Position 482: 0.0002427909647240096
Position 5739: 0.000220387654937632
Position 7554: 0.00019626497692802326
Position 1023: 0.00019084749268013598
Position 1321: 0.00018170283343292462
Position 352: 6.859709254702796e-05
Position 793: 5.561472251317512e-05
Position 64: 5.248088039095878e-05
Position 741: 4.9449085194790134e-05
Position 1444: 4.4958360322028656e-05
Position 510: 3.662996359408529e-05
Position 438: 2.5401467226662365e-05
Position 346: 1.6774955684661703e-05
Position 1010: 1.4185750109889573e-05
Position 1494: 1.399413589632394e-05
Position 145: 1.3985592706653108e-05
Position 163: 1.361523290686792e-05
Position 1058: 7.692400827206377e-06
Position 1803: 7.43852910664274e-06
Position 538: 6.872264658399213e-06
Position 363: 4.860729159820606e-06
Position 1588: 4.832196306626602e-06
Position 1515: 4.6465112491123334e-06
Position 1846: 4.566960125558407e-06
Position 156: 3.6408078552789527e-06
Position 245: 2.586494074879584e-06
Position 810: 2.5245180293115453e-06
Position 1927: 1.4448937008814186e-06
Position 593: 1.0551078619137752e-06
Position 249: 9.949370328103595e-07
Position 135: 6.660022959262083e-07
Position 890: 3.7965090003419204e-07
Position 36: 2.662071096404898e-07
Position 630: 2.209515346221582e-07
Position 777: 2.0797951804060256e-07
Position 528: 1.6646740326147037e-07
Position 13: 1.439694155168771e-07
Position 297: 2.6648890960686598e-08
Position 915: 2.3460616404270698e-08
Position 300: 8.959152169457914e-10
Position 1675: 2.9605411245551505e-10
Position 654: 2.769137301191166e-11
Position 956: 1.5783586433734173e-12
Position 831: 3.5077455474561345e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12441: 0.909419339626839
Position 9948: 0.8891990055578587
Position 10635: 0.3315084825372509
Position 285: 0.12337275932420588
Position 10413: 0.09515783980540568
Position 9000: 0.0739481642810161
Position 6456: 0.07275965541792617
Position 1490: 0.04982026994643819
Position 6210: 0.04946114550590107
Position 909: 0.037118395826938905
Position 12046: 0.032745929148101774
Position 10619: 0.03012109406092698
Position 6419: 0.021152753786872255
Position 9910: 0.016940433169072292
Position 938: 0.016543516648751783
Position 6110: 0.016250102713482713
Position 586: 0.014685733100753764
Position 633: 0.01399231315657197
Position 906: 0.013495822380596878
Position 10310: 0.012756488334784825
Position 6016: 0.009525988875592547
Position 11766: 0.009256432793902333
Position 12695: 0.008494108743918639
Position 1788: 0.008308489861311196
Position 9133: 0.008084091859209983
Position 12094: 0.007844628492957528
Position 6113: 0.007578794120270751
Position 4796: 0.006802396066987483
Position 8851: 0.006353696452962307
Position 11912: 0.005570674694119327
Position 6437: 0.0054826452148451724
Position 10340: 0.005046523014269689
Position 11719: 0.004924217625491353
Position 6756: 0.0046366321854339615
Position 11072: 0.0042055030039852
Position 8755: 0.004057266523345803
Position 11723: 0.00398674194422666
Position 1921: 0.003646667619108734
Position 3944: 0.003055017164778297
Position 10839: 0.0029852993120954422
Position 950: 0.002960663751388738
Position 974: 0.0029255547485584135
Position 337: 0.002787064136596248
Position 4752: 0.002768885277678717
Position 11044: 0.002634239669378597
Position 12010: 0.0026021656797155356
Position 281: 0.0024213952876232145
Position 3475: 0.002085172917958217
Position 6148: 0.0019373207389510685
Position 604: 0.0018178316111972913
Position 11587: 0.001784619180212991
Position 10494: 0.0017108940807745345
