Gene = Orc5
index = 783
Annotated 5SS: [  184  2452  3978 12854 16613 21221 23841 24013 25560 26860 27985 33672
 50400]
Annotated 3SS: [ 2358  3776 12778 16500 21089 23791 23921 25506 26746 27936 33560 50286
 63157]
SMsplice 5SS: [  275  2452  3978  5244  7169 16613 21221 24013 25627 33672 39461 50400
 52326]
SMsplice 3SS: [ 2358  3776  5109  7071 16500 21089 23791 25506 33560 39329 50286 52229
 63157]
top_k =  1000
Partition function (log Z): -21.807802796906834

Sorted 5' Splice Sites (High to Low Probability):
Position 21221: 0.9526352027160879
Position 3978: 0.9030810018993656
Position 2452: 0.8951257142932898
Position 33672: 0.8633514443716653
Position 16613: 0.7997312660803876
Position 24013: 0.7824859147839742
Position 5244: 0.7405880097658388
Position 7169: 0.6903287140310355
Position 25627: 0.6597744015638628
Position 12854: 0.56019006571659
Position 275: 0.5592910104120395
Position 4343: 0.5384299459977389
Position 26860: 0.46038172399043514
Position 11111: 0.3917396089935413
Position 5837: 0.2645494099011254
Position 21910: 0.24150634045095754
Position 974: 0.22578485375809737
Position 28053: 0.18360069544773958
Position 39461: 0.17987921363225423
Position 184: 0.17250129990530655
Position 15218: 0.165833499622978
Position 27985: 0.16064387808272754
Position 2935: 0.15774407811879232
Position 22840: 0.14069869534272164
Position 23841: 0.12819610030338824
Position 3202: 0.1091408972096171
Position 25560: 0.1046318616578297
Position 97: 0.09983331007447373
Position 33721: 0.06291862513535365
Position 305: 0.062730923069166
Position 10128: 0.05697571506056293
Position 28036: 0.052416053638842545
Position 9436: 0.04996271383889885
Position 17526: 0.04937660633013631
Position 310: 0.048935985992096365
Position 491: 0.041195976801437044
Position 21809: 0.0393815561658658
Position 4566: 0.034791391487659036
Position 2592: 0.030642305242404418
Position 4252: 0.026629042244580767
Position 6612: 0.026578288749897535
Position 547: 0.024225380837982327
Position 4320: 0.02421732964237823
Position 5828: 0.022481280605195688
Position 1659: 0.02165509655424014
Position 11592: 0.02146127287033129
Position 22876: 0.02127078867109771
Position 445: 0.021238967476214496
Position 15224: 0.019655823560842705
Position 5223: 0.019451680261483528
Position 716: 0.017835664731080166
Position 598: 0.016574652764545367
Position 4397: 0.014869945532862543
Position 2216: 0.01164320249862284
Position 25663: 0.009916748046812324
Position 5542: 0.009113483489586816
Position 2894: 0.008709671919112743
Position 4082: 0.008685876271267004
Position 21547: 0.008481241940048593
Position 90: 0.008257177573155616
Position 2567: 0.008128284396801222
Position 23925: 0.00768625642098574
Position 3649: 0.007641691802410795
Position 3351: 0.007604751991115088
Position 24074: 0.0068186349004614
Position 3632: 0.006781016989642258
Position 2736: 0.006090657772798997
Position 573: 0.005957445239665158
Position 5937: 0.005587495162990833
Position 2046: 0.004330592635063988
Position 3982: 0.004329493782012242
Position 1344: 0.003321856411966412
Position 1496: 0.0032134259969931393
Position 3165: 0.003069740143587481
Position 22802: 0.0029773686781540977
Position 1836: 0.0027214586136780545
Position 958: 0.002559073173453546
Position 893: 0.0025262067946646215
Position 1151: 0.0024792002756860755
Position 4785: 0.002435106998845748
Position 8704: 0.0023447627270936472
Position 1458: 0.0022192004812655397
Position 27589: 0.002203257270942616
Position 154: 0.0018266017168520748
Position 8152: 0.0016309286431202448
Position 485: 0.0015586921883265104
Position 930: 0.0013845998790803806
Position 3004: 0.0011687611641881862
Position 3361: 0.0010078048325012964
Position 3683: 0.0009678269921546913
Position 3936: 0.000941348970518569
Position 7334: 0.0008733909225533839
Position 140: 0.0008418996616347365
Position 2572: 0.000752079071038598
Position 1775: 0.0006559661698917724
Position 12861: 0.0006553817376720321
Position 253: 0.0006219420140162924
Position 469: 0.0005972067513867523
Position 9700: 0.0005611226550557876
Position 2797: 0.0005288461036791637
Position 100: 0.000485223348283779
Position 1877: 0.0004848645752797687
Position 8164: 0.0004700601500654574
Position 12896: 0.0004410352932160656
Position 114: 0.0004258846790544057
Position 3161: 0.0003864196253107092
Position 5264: 0.00034068825323412005
Position 15931: 0.00033821437856341226
Position 21730: 0.00033344982905888853
Position 133: 0.00033067988168998953
Position 1938: 0.0003092728188277229
Position 3541: 0.00027873394789634077
Position 409: 0.0002457030281433601
Position 39: 0.0002385632342530234
Position 3971: 0.00023790110790959982
Position 397: 0.00021915121584090608
Position 1885: 0.00020525451085682078
Position 498: 0.00018092749968052986
Position 3146: 0.00015430328348016084
Position 1419: 0.00015234703576560223
Position 226: 0.0001505271103874637
Position 1857: 0.00015047546997730397
Position 22529: 0.00014800569269753192
Position 542: 0.00014782801960532116
Position 987: 0.0001456068705692035
Position 1558: 0.00014396013204181492
Position 2960: 0.00011804612236804002
Position 1562: 0.00010568338119521977
Position 4391: 0.00010028158874187475
Position 745: 6.560005720930235e-05
Position 4832: 6.415163333812338e-05
Position 3206: 5.286546572345917e-05
Position 29: 5.1610989759764614e-05
Position 156: 3.0776216994363685e-05
Position 54: 2.5159367870729065e-05
Position 729: 2.3943396159383727e-05
Position 6151: 1.3815483238426522e-05
Position 5815: 7.2994461847581425e-06
Position 258: 6.459222831324807e-06
Position 242: 4.054983477922285e-06
Position 260: 3.875106583113437e-06
Position 237: 2.993525455165426e-06
Position 189: 2.255099552540917e-06
Position 168: 1.7850362395880909e-06
Position 293: 1.687455617513426e-06
Position 174: 1.6544043086353602e-06
Position 32: 1.2077544038258385e-06
Position 192: 8.000867164948862e-07
Position 2713: 1.0503615732593432e-07
Position 528: 1.335095299919304e-08
Position 536: 1.2365100783998207e-08
Position 764: 6.710520910323132e-09
Position 347: 3.7861866050956064e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 33560: 0.9687247592205508
Position 21089: 0.9526544236557317
Position 2358: 0.9019971396547045
Position 16500: 0.7997316433443279
Position 25506: 0.7847319905072487
Position 3776: 0.7396412749633997
Position 23791: 0.72979890065869
Position 5109: 0.679271572651566
Position 7071: 0.6088189526455264
Position 39329: 0.5047108599854305
Position 12778: 0.4812228066465709
Position 26746: 0.46161666273981017
Position 10992: 0.37753746220760814
Position 4068: 0.3232941533646129
Position 27936: 0.2971636550313699
Position 5721: 0.2888084194208075
Position 23924: 0.19555186761999624
Position 39996: 0.17987921363225423
Position 22754: 0.16531294837947227
Position 37341: 0.16504959705176647
Position 21679: 0.16243814255105346
Position 15076: 0.15099350672810607
Position 4240: 0.1438222741836931
Position 35769: 0.14191641639388256
Position 2821: 0.14106270201584517
Position 3870: 0.13773728799504462
Position 879: 0.1362150602079601
Position 21793: 0.11014997366947613
Position 4141: 0.10510482451117092
Position 3030: 0.09563809866903998
Position 7080: 0.08218071121022028
Position 12690: 0.08006374006868947
Position 27755: 0.07902647119951833
Position 34404: 0.0783377724885712
Position 9951: 0.05697577543129475
Position 17353: 0.04938610176835404
Position 359: 0.04725451656874378
Position 9266: 0.037316325646206766
Position 876: 0.0353208756737293
