Gene = Sass6
index = 944
Annotated 5SS: [  171  8515 10269 10762 12487 13442 15376 19090 23443 23642 23896 24325
 25184 26501 32160 33605]
Annotated 3SS: [ 8453 10188 10656 12314 13375 15255 18897 23247 23551 23715 24242 25049
 26374 32064 33509 33699]
SMsplice 5SS: [  171  4294  7356  8515 10269 10762 12487 15376 23642 24325 26501 32160
 33605]
SMsplice 3SS: [ 4181  7280  8453 10188 10656 12314 15255 23548 24242 26374 32064 33446
 33699]
top_k =  1000
Partition function (log Z): 10.052739556220674

Sorted 5' Splice Sites (High to Low Probability):
Position 15376: 0.9968416345113297
Position 23642: 0.9699332422390257
Position 32160: 0.9695204827416664
Position 24325: 0.9606864274474745
Position 171: 0.9525922045914029
Position 10762: 0.8978228024357393
Position 33605: 0.8944234094142179
Position 12487: 0.8417741513057425
Position 8515: 0.7667513976745626
Position 26501: 0.7440833184374631
Position 10269: 0.7209766262059604
Position 7356: 0.6121224963148936
Position 4294: 0.5791254102509736
Position 19467: 0.5601672067801968
Position 6263: 0.37728564358317734
Position 26677: 0.36897917858912754
Position 33354: 0.33823701069594037
Position 19090: 0.29770689730265815
Position 9340: 0.2833279150758539
Position 23443: 0.27431888683626676
Position 25184: 0.2229112190620699
Position 25335: 0.16533272381548422
Position 12813: 0.15832309543710246
Position 15752: 0.15152043238677818
Position 19281: 0.132408060482018
Position 8275: 0.1115395383919238
Position 5520: 0.09941128367587612
Position 20984: 0.09770235760745656
Position 33413: 0.09074742993652274
Position 32347: 0.08773078662368362
Position 3298: 0.08117130827972996
Position 10378: 0.07412936319779387
Position 23896: 0.06484893416455462
Position 20089: 0.06391041541679005
Position 5310: 0.056907619469326126
Position 2681: 0.04002170700221537
Position 3671: 0.03993305099329639
Position 6977: 0.03590248185660099
Position 33625: 0.03178980868053946
Position 22914: 0.030271717212099723
Position 24044: 0.027287079732663998
Position 2368: 0.02633724215779709
Position 8754: 0.02603698545528083
Position 8650: 0.025046760061639303
Position 5543: 0.024298846635119775
Position 7537: 0.023704067489141403
Position 1319: 0.023550179804167175
Position 2689: 0.02334105650731455
Position 30531: 0.021556576562431682
Position 248: 0.02150753127713185
Position 2672: 0.020306031741377958
Position 32335: 0.018472126384130597
Position 8539: 0.01827517229429449
Position 21436: 0.0182131951968033
Position 30430: 0.01802149252614121
Position 1050: 0.01770082710414828
Position 5597: 0.016869914424780783
Position 25848: 0.016018836418983093
Position 7547: 0.01435531785989816
Position 24824: 0.013886177997091393
Position 5533: 0.013315285114534576
Position 3376: 0.012820644752420854
Position 9738: 0.01248239741784403
Position 4333: 0.012146660450347773
Position 99: 0.011796212276219813
Position 8790: 0.010984628945520582
Position 4445: 0.009954872581209636
Position 1749: 0.008919665319202118
Position 33799: 0.008901026977028773
Position 25201: 0.008757149893713897
Position 4382: 0.00868063824569156
Position 13442: 0.008158628017906155
Position 13087: 0.007924521649867091
Position 9399: 0.007436202186849131
Position 24574: 0.007072365761681728
Position 9394: 0.007039131118136959
Position 14320: 0.007028610028354045
Position 25611: 0.0058702013388644775
Position 252: 0.005467280538904722
Position 33848: 0.005003359637593849
Position 12043: 0.004837292953176245
Position 634: 0.0044640930620026545
Position 394: 0.004419122986607092
Position 24243: 0.004185949043481898
Position 25995: 0.0038200539652339725
Position 23765: 0.003323051459391678
Position 487: 0.0031595422123753265
Position 1135: 0.003014222814899073
Position 25091: 0.002999368415605741
Position 4131: 0.002640644385961855
Position 11585: 0.0023543235579885527
Position 1997: 0.0022885563352706972
Position 23899: 0.0022015516658487532
Position 19782: 0.0020369404545614615
Position 26064: 0.0018920845896356578
Position 769: 0.0018381367968829435
Position 1415: 0.0018019503966588632
Position 25381: 0.0016770327342004606
Position 7887: 0.0016305396319608867
Position 2234: 0.0015358855790899536
Position 521: 0.0013457602392388122
Position 11364: 0.0012311860822027457
Position 10787: 0.001194459333292927
Position 25907: 0.001174810913935265
Position 33802: 0.0010222686588432569
Position 3860: 0.000978414938738462
Position 4980: 0.000907700941797391
Position 24295: 0.0008437065122061839
Position 115: 0.0008351657780432804
Position 33834: 0.0008133691522710762
Position 2550: 0.0007685343249873802
Position 3024: 0.0007520355205036168
Position 12086: 0.0007461435467180155
Position 3335: 0.0007407947922104715
Position 15949: 0.0006832061476465536
Position 2321: 0.00065302746104252
Position 3318: 0.0005900717465620875
Position 25551: 0.0005760918849042533
Position 2745: 0.0005566536192274941
Position 941: 0.0005437904613778295
Position 566: 0.0004558287245704906
Position 3415: 0.00045147049814303565
Position 25329: 0.00044697822404908734
Position 33791: 0.0004423374786348748
Position 2783: 0.00040202887791681457
Position 32612: 0.0003846591840303313
Position 26181: 0.0003674948986705802
Position 1249: 0.00036024475213689504
Position 2971: 0.00033852373035466767
Position 25158: 0.00033024039937610324
Position 3806: 0.0003144787840450085
Position 25339: 0.00029960574124410157
Position 24329: 0.00028585951631057016
Position 18366: 0.0002733495118073596
Position 4299: 0.0001701036507000948
Position 33901: 0.00013415776689436185
Position 198: 0.00010348228247346938
Position 17802: 8.709323905365787e-05
Position 19749: 6.077794074835318e-05
Position 19416: 5.6447245586473273e-05
Position 33753: 4.587496475516506e-05
Position 87: 4.3858919573364306e-05
Position 969: 4.022455538885774e-05
Position 192: 3.940938201353554e-05
Position 2291: 2.964602945418148e-05
Position 1139: 2.9450887188738477e-05
Position 260: 2.6160810178991973e-05
Position 1069: 1.9684552247667528e-05
Position 1955: 1.8425027156721364e-05
Position 604: 1.819487505335589e-05
Position 2274: 1.7648230786824114e-05
Position 33972: 1.6299858970083532e-05
Position 1366: 1.2743199446506373e-05
Position 2338: 1.1923106524150536e-05
Position 204: 1.1446901967351358e-05
Position 110: 1.1081153198096957e-05
Position 238: 1.0319143469364751e-05
Position 233: 9.56536163620913e-06
Position 2472: 9.454411110250117e-06
Position 2228: 8.27741946694496e-06
Position 856: 7.672170350272004e-06
Position 1021: 7.630838728995078e-06
Position 8692: 6.89036895845109e-06
Position 400: 6.000720419862256e-06
Position 622: 5.6707182675777155e-06
Position 2280: 4.226479187504994e-06
Position 323: 2.8302699353448577e-06
Position 2263: 2.798082623926847e-06
Position 8817: 2.604664247218926e-06
Position 1092: 2.25405014515686e-06
Position 2715: 2.1562689747933017e-06
Position 2566: 2.124676544450067e-06
Position 2004: 2.0385164515916734e-06
Position 24347: 1.9809373763516568e-06
Position 1039: 1.7877514661632213e-06
Position 432: 1.6322649042744986e-06
Position 2728: 1.5417580928082365e-06
Position 1121: 1.3414776612520469e-06
Position 1963: 9.332235724510476e-07
Position 2722: 9.144690527269107e-07
Position 27089: 8.720088376836733e-07
Position 711: 8.421513261783643e-07
Position 443: 6.866667523479132e-07
Position 120: 6.773005199777591e-07
Position 319: 6.362417998133963e-07
Position 262: 6.128824911986199e-07
Position 1028: 5.886554210624666e-07
Position 145: 5.658302568613689e-07
Position 27259: 5.023836946286481e-07
Position 503: 4.830459341386694e-07
Position 28088: 4.768443612911386e-07
Position 15810: 4.7504793848095774e-07
Position 398: 4.4009200850124874e-07
Position 686: 4.313828234771662e-07
Position 338: 4.0862219506661325e-07
Position 1373: 4.056441011767215e-07
Position 1355: 3.964853143308596e-07
Position 638: 3.81967319552479e-07
Position 27445: 3.706901322351568e-07
Position 28129: 3.437977698342374e-07
Position 15772: 3.253656480618654e-07
Position 853: 2.243916159843633e-07
Position 757: 2.0773914181510638e-07
Position 15665: 2.001778652778191e-07
Position 15713: 1.902215982886316e-07
Position 27703: 1.7431022544356455e-07
Position 27247: 1.7422523959991935e-07
Position 133: 1.4780095425020687e-07
Position 1047: 9.528954466288998e-08
Position 464: 8.969285093966616e-08
Position 270: 1.1059013904122466e-08
Position 26542: 1.0081134547658325e-08
Position 26546: 6.53974110155464e-09
Position 26509: 4.776943162930493e-09
Position 27760: 4.3626656672212924e-09
Position 26769: 3.649259529828279e-09
Position 609: 2.1622475357166163e-09
Position 27223: 1.977066440960231e-09
Position 27085: 1.7687171498643854e-09
Position 26881: 9.966282330220654e-10
Position 26990: 4.95083736430574e-10
Position 27228: 4.4735351608125085e-10
Position 26521: 4.281684805081301e-10
Position 26897: 4.060775523950687e-10
Position 703: 3.9688358491833253e-10
Position 860: 2.532994149099091e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 33699: 0.9931132374270258
Position 32064: 0.9692278188341498
Position 15255: 0.9396458627526117
Position 26374: 0.9344941851130879
Position 24242: 0.8866989543009786
Position 10656: 0.8171705264221716
Position 10188: 0.779249046757078
Position 12314: 0.7770690467724143
