Gene = Icos
index = 558
Annotated 5SS: [   90 16114 16790 17682]
Annotated 3SS: [15774 16682 17596 19773]
SMsplice 5SS: [   90  5978 16790 17682]
SMsplice 3SS: [ 5897 16682 17596 19773]
top_k =  1000
Partition function (log Z): -6.7583870410982225

Sorted 5' Splice Sites (High to Low Probability):
Position 90: 0.9921126176684
Position 16790: 0.888853779308425
Position 5978: 0.8673230732855705
Position 14131: 0.7046873238632034
Position 17682: 0.6419244747642889
Position 19451: 0.42809015774100073
Position 847: 0.3309199442756815
Position 3691: 0.3241749758138527
Position 16114: 0.2987737639140801
Position 6297: 0.15677731656946753
Position 16965: 0.11640201973890903
Position 13592: 0.10951035895075639
Position 11755: 0.09512719332332017
Position 5324: 0.08999724716410383
Position 13574: 0.0829763444136629
Position 2728: 0.08000637902897603
Position 5637: 0.055266783299708376
Position 1379: 0.05250411587413572
Position 18041: 0.04611709287011788
Position 8416: 0.04069599819649929
Position 14417: 0.032393423691731614
Position 2450: 0.023634920193371316
Position 2985: 0.021146949677502913
Position 1491: 0.019840793338485603
Position 7156: 0.015905329736937823
Position 8563: 0.013363419709114534
Position 1504: 0.01304490074783876
Position 547: 0.012452727889190902
Position 3851: 0.010668147494702473
Position 21487: 0.009855342605071048
Position 20997: 0.00806597309209826
Position 19976: 0.007359360912818105
Position 2099: 0.00684378998127181
Position 20992: 0.006049346150682839
Position 22046: 0.005882037461005496
Position 4940: 0.005618595414039542
Position 331: 0.005547626889985536
Position 280: 0.005012290185797152
Position 13178: 0.004557378373421913
Position 2021: 0.004181651193320622
Position 3280: 0.0036360187368245723
Position 2875: 0.0036112896733140228
Position 4623: 0.002950517094276268
Position 851: 0.002646196852073798
Position 21627: 0.0018286776694936674
Position 5670: 0.0010268264761784374
Position 292: 0.0008480950082792376
Position 395: 0.0005210690785922917
Position 3033: 0.0004371630008830653
Position 1665: 0.00023384310037736307
Position 166: 0.00019175847329119472
Position 1824: 0.00018938422951575846
Position 792: 0.0001519025117440522
Position 2109: 0.00014776504838748882
Position 2698: 8.464448506252462e-05
Position 584: 7.419740213412428e-05
Position 796: 7.345802637919757e-05
Position 153: 4.9904489227760505e-05
Position 567: 4.655710814927271e-05
Position 20306: 4.590213556678009e-05
Position 296: 3.2629457324625376e-05
Position 40: 2.4005405718581867e-05
Position 315: 2.069915419039263e-05
Position 2882: 1.8280104117849668e-05
Position 503: 1.6015181515813703e-05
Position 1173: 1.4338603876488454e-05
Position 558: 1.353037686933244e-05
Position 17198: 1.3091962193165888e-05
Position 711: 1.129741252491985e-05
Position 1853: 1.0377285413020938e-05
Position 286: 8.673921446208643e-06
Position 840: 8.521049010910714e-06
Position 313: 7.757004501656555e-06
Position 94: 7.616265657248055e-06
Position 388: 7.111472595686783e-06
Position 118: 7.0098990978512054e-06
Position 491: 5.5696102230313135e-06
Position 551: 5.454188377831994e-06
Position 403: 5.410405316455173e-06
Position 3309: 4.570199400516841e-06
Position 2041: 3.992058938036442e-06
Position 2752: 3.695676736480822e-06
Position 375: 2.961389741784888e-06
Position 368: 2.9291261643535466e-06
Position 51: 2.83587485672636e-06
Position 59: 2.787603732731535e-06
Position 986: 2.5373855613641895e-06
Position 835: 1.744915210167547e-06
Position 4191: 1.6721650532920722e-06
Position 824: 1.5392338581238184e-06
Position 53: 1.525558893586049e-06
Position 1199: 1.3381393882809135e-06
Position 1021: 7.207094457298287e-07
Position 386: 6.506159507235072e-07
Position 572: 5.403810746926767e-07
Position 940: 3.254289920411218e-07
Position 588: 1.332899391275462e-07
Position 237: 1.3120720354277814e-07
Position 270: 4.833874012109096e-08
Position 3984: 2.818018140403896e-12
Position 3855: 1.7296916590568732e-12
Position 217: 5.265770374505591e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16682: 0.8891982678681428
Position 5897: 0.8479880817863757
Position 14026: 0.704880424414682
Position 17596: 0.5653051390726592
Position 19773: 0.38493670776952443
Position 19373: 0.3398672832597148
Position 15774: 0.2999816592729856
Position 3589: 0.2342356768596465
Position 641: 0.1966544786922829
Position 21794: 0.19145407052616892
Position 20889: 0.16842152876307803
Position 6188: 0.14991960847267785
Position 13407: 0.14550193751276128
Position 645: 0.11294074943520814
Position 16829: 0.10119251586526164
Position 20206: 0.09798799482244308
Position 19330: 0.09086424645056815
Position 5210: 0.08418401181806509
Position 3545: 0.08104209491184998
Position 21412: 0.06653280454447623
Position 5564: 0.06527215776980444
Position 11654: 0.06006767149720203
Position 17523: 0.055800368777250635
Position 21509: 0.04880921887915905
Position 13480: 0.047044453145926785
Position 8339: 0.04617850055274835
Position 2555: 0.04101287130306202
Position 14256: 0.03249817051787728
Position 11585: 0.02977377482678223
Position 2642: 0.029406647058446034
Position 1221: 0.02776434110733901
Position 17880: 0.027096141167836717
Position 17348: 0.025541972414564292
Position 22029: 0.021861281776116775
Position 21893: 0.018371587435448755
Position 16857: 0.017282445387408057
Position 2300: 0.017184775806756043
Position 6991: 0.015906578232587346
Position 17949: 0.01471101065500238
Position 2782: 0.013846602944069872
Position 675: 0.012732855295261147
Position 1346: 0.012426236505159508
Position 1111: 0.011825095885828932
Position 1242: 0.010875990674859257
Position 3768: 0.01067966516770902
Position 1279: 0.008300180312039841
Position 8514: 0.007901707220813932
Position 233: 0.007863286814558322
Position 5769: 0.007363714607562187
Position 3474: 0.006769289446832164
Position 1376: 0.006683543874950218
Position 5910: 0.0063570248262044705
Position 1933: 0.0062335699313448775
Position 228: 0.006094524473480971
Position 19875: 0.0057374545796449175
Position 2361: 0.005560075703620752
Position 18958: 0.005527692962198427
Position 11735: 0.005288919225135664
Position 22149: 0.005189052999514091
Position 12938: 0.004710121564475984
Position 2538: 0.004570989477806444
Position 2863: 0.004382165572073884
Position 4782: 0.004267463721982187
Position 3166: 0.004078839634388191
Position 20362: 0.004076852880152039
Position 17846: 0.003951348786618852
Position 5014: 0.0036030266559481062
Position 1916: 0.0034313597237559577
Position 4497: 0.0030127536939235124
Position 17767: 0.0030046909226182075
Position 420: 0.0029325144960141076
Position 757: 0.0024374083381518957
Position 1133: 0.0022579127076741345
Position 5100: 0.0022104692760681775
Position 6114: 0.002204870186143654
Position 2558: 0.0021910105181185027
Position 22273: 0.002046028778079812
Position 2978: 0.0016641842095388513
Position 2844: 0.001661681183999179
Position 683: 0.001502365462761143
Position 2646: 0.001494267723428184
Position 3522: 0.001311348281633875
Position 1170: 0.0011880618933535782
Position 2567: 0.0010829176194486682
Position 1416: 0.001009447578304392
Position 2927: 0.0009998226869584383
Position 20088: 0.000981551738543727
Position 718: 0.0008773982976166865
Position 1902: 0.0008119949849789024
Position 748: 0.0007858155965924616
Position 4456: 0.0007048427732002936
Position 426: 0.0006876277656014604
Position 647: 0.0006671562528947253
Position 1250: 0.0006487290110503754
Position 6144: 0.000617753919848973
Position 809: 0.0006152840231993213
Position 455: 0.0006146241958427513
Position 1130: 0.0006135004819243949
Position 17033: 0.0006086167475227018
Position 4671: 0.0005986918439306276
Position 266: 0.0005865165799198152
Position 15303: 0.0005537916901867048
Position 2850: 0.0005317963586996417
Position 1093: 0.0005260347311391254
Position 386: 0.0005061037629336114
Position 2098: 0.0004932846083622217
Position 2739: 0.00047886104493904236
Position 2284: 0.00047471508045954404
Position 19450: 0.0004696489993405808
