Gene = Alkbh4
index = 112
Annotated 5SS: [203 755]
Annotated 3SS: [ 680 1397]
SMsplice 5SS: [ 203  755 1617 1900]
SMsplice 3SS: [ 647 1397 1812 2238]
top_k =  1000
Partition function (log Z): -1.6761397391420283

Sorted 5' Splice Sites (High to Low Probability):
Position 203: 0.9135999713910683
Position 755: 0.8751607122130227
Position 1617: 0.8068070053229329
Position 1900: 0.6954389504529221
Position 1479: 0.12314730638651646
Position 780: 0.09382306297007963
Position 917: 0.06689318505765697
Position 298: 0.03477390243063444
Position 2067: 0.02057765957169563
Position 1745: 0.020134442244875966
Position 698: 0.01821392044206549
Position 2110: 0.01764490108357274
Position 506: 0.009364661841277568
Position 939: 0.007766298229876489
Position 229: 0.007283341744527613
Position 321: 0.006604421364407644
Position 116: 0.0044846740871383045
Position 1980: 0.004266438359267018
Position 282: 0.0034246110459343515
Position 207: 0.0026660910103534522
Position 1015: 0.0023447949942570425
Position 284: 0.0020365930149599558
Position 567: 0.0019862543940990093
Position 52: 0.0017802970688447395
Position 158: 0.0015703566982238214
Position 2117: 0.001439716255171305
Position 515: 0.0011576159508321373
Position 2081: 0.0011170158655470141
Position 268: 0.0011005242437188575
Position 913: 0.0006482608616434245
Position 2094: 0.0006433760707625578
Position 220: 0.0006234975713623678
Position 1634: 0.0006123677283491495
Position 1870: 0.0004028975152427
Position 1874: 0.00037600506781142374
Position 1456: 0.00036282626982869174
Position 276: 0.00033804276375725746
Position 1413: 0.00031912641676347126
Position 1096: 0.0003036559143857728
Position 760: 0.0002748168876823558
Position 1872: 0.00021503406389292406
Position 1655: 0.00017402839787165092
Position 233: 0.000169703104881149
Position 290: 0.00015272869168597556
Position 1701: 0.00015136544513831695
Position 394: 0.00011436733271357856
Position 2340: 9.604493391919379e-05
Position 2522: 8.601742634132952e-05
Position 2089: 8.444145609432641e-05
Position 846: 7.783667051886124e-05
Position 266: 7.390001160523741e-05
Position 955: 7.379390742252131e-05
Position 243: 7.171909193165272e-05
Position 1764: 7.083936545739658e-05
Position 1601: 7.000634745601479e-05
Position 1770: 6.559048645138399e-05
Position 1647: 6.0015751794846666e-05
Position 1265: 5.9691084246539434e-05
Position 785: 5.690032812548989e-05
Position 167: 5.6865555006511505e-05
Position 1895: 5.1696159496538265e-05
Position 1300: 5.151640748387151e-05
Position 1904: 5.0246447808713396e-05
Position 1644: 4.883112845217033e-05
Position 627: 4.610758005929742e-05
Position 1181: 4.1781614858992387e-05
Position 995: 3.910653835338643e-05
Position 888: 3.801734898103537e-05
Position 1482: 2.8731250565875197e-05
Position 2146: 2.7669587606508036e-05
Position 1072: 2.719594567772246e-05
Position 908: 2.5029008779132535e-05
Position 466: 2.2342548602058442e-05
Position 546: 2.1183691705737857e-05
Position 346: 2.110837646312081e-05
Position 2387: 2.0462879239784314e-05
Position 1982: 2.0244911948602386e-05
Position 1166: 2.0059730903234413e-05
Position 816: 1.7120644194389427e-05
Position 957: 1.6375499420743406e-05
Position 1649: 1.5078015335306494e-05
Position 1242: 1.4561350121733789e-05
Position 259: 1.4254977523988973e-05
Position 1385: 1.214528732564773e-05
Position 1134: 1.2141095444969334e-05
Position 850: 1.1317913814000054e-05
Position 1352: 1.1175671687125513e-05
Position 24: 9.595565630215699e-06
Position 493: 8.607886905044905e-06
Position 1307: 7.490207500086449e-06
Position 333: 7.447447006078043e-06
Position 1782: 7.343941983067631e-06
Position 288: 7.322270511257553e-06
Position 986: 7.155146673524522e-06
Position 1084: 5.071700341040235e-06
Position 736: 4.686181003961829e-06
Position 10: 4.349291580732098e-06
Position 1304: 3.511500214061367e-06
Position 882: 3.2794069197264566e-06
Position 1803: 3.236792650929886e-06
Position 1069: 2.5828128391439576e-06
Position 274: 2.49143526861848e-06
Position 1186: 2.4741133473450033e-06
Position 335: 1.9039713792744566e-06
Position 1019: 1.8063202210890773e-06
Position 650: 1.6880593405379225e-06
Position 671: 1.5644317834120159e-06
Position 896: 1.5327738879991533e-06
Position 4: 2.784979927625125e-07
Position 797: 2.0580496355687036e-07
Position 1047: 6.629473803513092e-08
Position 1159: 1.4045475243353763e-10
Position 1076: 4.892335126219161e-11
Position 702: 4.4084123621132016e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 647: 0.6343649884809536
Position 1397: 0.6213583184775465
Position 1812: 0.6109044296576928
Position 2238: 0.40735663828624863
Position 1355: 0.26409048749828834
Position 1970: 0.24866937020451513
Position 556: 0.14927461409831022
Position 1995: 0.1316176000257564
Position 505: 0.131455051122073
Position 1760: 0.05609308496443724
Position 1692: 0.04944106698693493
Position 846: 0.04139658437286431
