Gene = Tchp
index = 1064
Annotated 5SS: [  201  1079  1758  3550  5733  7042  7906  8142  9850 10701 12005 12509]
Annotated 3SS: [  893  1546  3492  5663  6867  7792  8074  9676 10618 11818 12364 13347]
SMsplice 5SS: [  201  1079  3550  5733  7042  7906  8142  9850 10701 11245 12005 12509]
SMsplice 3SS: [  893  3492  5663  6867  7792  8074  9634 10618 11079 11818 12364 13347]
top_k =  1000
Partition function (log Z): 16.858430663209656

Sorted 5' Splice Sites (High to Low Probability):
Position 7042: 0.9918973051626989
Position 8142: 0.9830751352176752
Position 9850: 0.9704114479321662
Position 7906: 0.9492601699134683
Position 201: 0.8965480279040388
Position 12509: 0.8696916050975374
Position 10701: 0.8366191969378228
Position 3550: 0.7989913921601404
Position 5733: 0.7565820884599674
Position 1121: 0.577346459477525
Position 12005: 0.5632599326303184
Position 11245: 0.5342005989905628
Position 3893: 0.5328612355944545
Position 1453: 0.38537979959900526
Position 5500: 0.3690054117574412
Position 10343: 0.2805020234898252
Position 782: 0.25201237701250645
Position 11736: 0.19196298006337803
Position 414: 0.1742241597663412
Position 12796: 0.15540759100054305
Position 10974: 0.1519914199742667
Position 2983: 0.1509161615801188
Position 3715: 0.09367272745862179
Position 3028: 0.08853457070956512
Position 1758: 0.083439481689009
Position 1867: 0.07588078700287643
Position 1083: 0.05145977980170234
Position 4313: 0.04370961905803744
Position 7372: 0.04271266847421315
Position 773: 0.03951669000586084
Position 4330: 0.039463310335855706
Position 1089: 0.038587072614959646
Position 12750: 0.03856986936840331
Position 10288: 0.035044910335221946
Position 3194: 0.0335364445652937
Position 3582: 0.03246648934863477
Position 5814: 0.028445408939504726
Position 2328: 0.02835401773376336
Position 11154: 0.027690925485019315
Position 7376: 0.023557178282917195
Position 13428: 0.022750986431024543
Position 3089: 0.021786139312182994
Position 9166: 0.021123487147329537
Position 704: 0.021106279949028747
Position 1085: 0.019844187472638705
Position 12264: 0.01908051267077194
Position 11346: 0.018534790915488937
Position 313: 0.017890209653338474
Position 1132: 0.01738196616686478
Position 5565: 0.017337146434835377
Position 12524: 0.016692235321591833
Position 3942: 0.015447999724364317
Position 4068: 0.014021805071149841
Position 7940: 0.013635830597199102
Position 8946: 0.013045849020260548
Position 6291: 0.012846542279505142
Position 361: 0.012167296481461257
Position 4412: 0.011510332576613115
Position 9013: 0.010474037326197162
Position 8146: 0.010346518659002608
Position 6337: 0.009611721566864375
Position 14062: 0.009521029599184244
Position 9197: 0.009316696757617097
Position 4108: 0.009023432279200565
Position 12063: 0.008352974427857127
Position 4189: 0.008213443362533044
Position 10674: 0.008115534698572336
Position 5851: 0.007664673700068374
Position 9063: 0.0072305486316112996
Position 12513: 0.006761184477141563
Position 12757: 0.00674092173508656
Position 2382: 0.0065703502386326934
Position 137: 0.0065678895678961974
Position 5583: 0.006066520385706644
Position 3429: 0.006044283621801091
Position 5578: 0.006011662308357674
Position 11254: 0.0055243180476503536
Position 11732: 0.005404869024330143
Position 5908: 0.005387184474108428
Position 6750: 0.005166170887428788
Position 7075: 0.004957697821046612
Position 13458: 0.004886739124031161
Position 6605: 0.004717731143732671
Position 9884: 0.004550334870703108
Position 977: 0.004367119548288686
Position 194: 0.004215367502487198
Position 477: 0.0040838655906655
Position 4032: 0.003584745704107331
Position 9240: 0.0033855279676108193
Position 11916: 0.003333582022303584
Position 459: 0.0032685727994327196
Position 1003: 0.003058386489788833
Position 8667: 0.002817011385139566
Position 10835: 0.0028002200600602684
Position 13675: 0.00277943376392519
Position 9210: 0.002754704623947683
Position 10696: 0.0024571403305300725
Position 9788: 0.0024525116261980974
Position 3359: 0.0024241779772193875
Position 10347: 0.0023654625578664484
Position 13471: 0.0023252794907653047
Position 1093: 0.0023202624164409056
Position 3632: 0.0021432154371699343
Position 6380: 0.002002392504829863
Position 13439: 0.0019639286206436742
Position 799: 0.0019279486467500722
Position 9879: 0.001904859229345185
Position 13433: 0.0018929740188640034
Position 8831: 0.0018800809843385546
Position 13247: 0.001864318809772841
Position 7996: 0.0017560118607891433
Position 9124: 0.0016584867598239655
Position 11229: 0.0015673159491376132
Position 1109: 0.001560329296394202
Position 2614: 0.0014273658714966493
Position 9220: 0.0014154212373550992
Position 8584: 0.0013209854362753607
Position 11387: 0.0013008880389735135
Position 12773: 0.0012713227242029423
Position 8955: 0.0012712471236150536
Position 3426: 0.001161837906298879
Position 2357: 0.001135582127769556
Position 13618: 0.0011105360691133653
Position 11710: 0.0011017729235547032
Position 238: 0.00109916262897288
Position 263: 0.0009840412610770096
Position 10057: 0.0008934433754735722
Position 4062: 0.0008847853769066078
Position 672: 0.0008771803999355766
Position 186: 0.0008635742578792901
Position 9222: 0.0008044406029783627
Position 11935: 0.0007892551961925064
Position 695: 0.0007104871258100286
Position 13200: 0.0007039944481699285
Position 1096: 0.0006961705257750102
Position 1091: 0.0006928275683139388
Position 9052: 0.0006683625963617666
Position 843: 0.0006279685747408916
Position 11961: 0.0006091478410854465
Position 1862: 0.0005925198583138043
Position 3597: 0.0005854383381865037
Position 1818: 0.0005821269472564651
Position 829: 0.0005808474518711262
Position 8236: 0.0004820600990669265
Position 260: 0.00047558836138415783
Position 11261: 0.00046953530499093836
Position 9232: 0.00046927556268823814
Position 8001: 0.00046755908025893376
Position 6408: 0.00045464637247203483
Position 253: 0.000430722068661737
Position 6912: 0.0004240396013012023
Position 9902: 0.00041926737296529046
Position 10967: 0.0004147116245631598
Position 3624: 0.00040810162749252464
Position 102: 0.00040676888983487463
Position 2389: 0.0004038283114268941
Position 1782: 0.0003969247061285791
Position 751: 0.0003858881623569996
Position 989: 0.0003834779701203042
Position 12071: 0.0003819951451039601
Position 386: 0.0003754788074145674
Position 12540: 0.0003450466450221735
Position 573: 0.0003440772274779947
Position 11231: 0.00034186217647112847
Position 7655: 0.00031769756274008454
Position 680: 0.00030838102506991336
Position 11263: 0.00026637654792168017
Position 508: 0.00025673628841701106
Position 9680: 0.00022336046374694818
Position 11474: 0.00022260884815546086
Position 1793: 0.0002155774906541628
Position 661: 0.00020215432557664593
Position 603: 0.00019782549372863577
Position 1207: 0.00017623913704288544
Position 351: 0.000164723744553971
