Gene = 1700028J19Rik
index = 15
Annotated 5SS: [ 116 3829 4859 5403]
Annotated 3SS: [3627 4711 5273 5542]
SMsplice 5SS: [ 116 4859 5403]
SMsplice 3SS: [4711 5268 5542]
top_k =  1000
Partition function (log Z): -4.366807076905799

Sorted 5' Splice Sites (High to Low Probability):
Position 4859: 0.871779002280511
Position 5403: 0.7190406066042722
Position 116: 0.4968297811501876
Position 507: 0.3616271709336529
Position 106: 0.24056806981653808
Position 3829: 0.16543638210667547
Position 5342: 0.16122022206056694
Position 3489: 0.12801748716331324
Position 4881: 0.07697269373598373
Position 3222: 0.07290020509615351
Position 4375: 0.07158879602436222
Position 173: 0.05707284639826731
Position 183: 0.04820283563575622
Position 4159: 0.043661706296163075
Position 230: 0.036139648760975966
Position 5908: 0.025020100103597735
Position 3264: 0.024108413644688232
Position 3754: 0.023745821241770517
Position 203: 0.014480832523472953
Position 5707: 0.013194564075975464
Position 1890: 0.011757625751460646
Position 1684: 0.00813550624893596
Position 3356: 0.008014940418858724
Position 2021: 0.007634865126935522
Position 576: 0.007497592202735327
Position 5603: 0.006712877053301355
Position 3564: 0.006496752789275073
Position 3185: 0.005941937067514699
Position 5173: 0.0050855664849567776
Position 2855: 0.003417484070908289
Position 1708: 0.003182935425501142
Position 1688: 0.0028396330283022983
Position 23: 0.002693477769002913
Position 3803: 0.0023742684147327413
Position 3042: 0.0023435587780593946
Position 4929: 0.002219268219137594
Position 5689: 0.0020621893288926877
Position 5432: 0.0015605871976925062
Position 5470: 0.0015213268498104
Position 5685: 0.0011359710883652016
Position 5843: 0.0010111557556561708
Position 162: 0.0009326777616758834
Position 5697: 0.0006645722417154759
Position 470: 0.0006504756806324917
Position 3520: 0.0005583255475730143
Position 120: 0.0004993457474836447
Position 5585: 0.0004981731381321817
Position 3092: 0.0004664213416843576
Position 6132: 0.00035605094517691407
Position 131: 0.0002979347112789263
Position 5566: 0.00028893758218619304
Position 5384: 0.0002638243953266175
Position 6200: 0.00024547364997565735
Position 2827: 0.00024188355636249126
Position 2340: 0.00024154766437456382
Position 3877: 0.00019144076165094113
Position 193: 0.00014498725602641303
Position 41: 0.00013244790688025853
Position 1505: 8.835019772479305e-05
Position 5939: 7.393949412767633e-05
Position 5747: 6.671857933226983e-05
Position 342: 6.627947262232488e-05
Position 5820: 6.566946357705696e-05
Position 5373: 5.606268366367132e-05
Position 1489: 4.801927221444469e-05
Position 5887: 4.6275695581756216e-05
Position 146: 4.130007198236539e-05
Position 1467: 3.8645221460555474e-05
Position 81: 3.6935767802539414e-05
Position 1471: 3.2626831222248376e-05
Position 36: 2.7637498417882846e-05
