Gene = ENSDARG00000009950
index = 45
Annotated 5SS: [ 358  715 1134 1305]
Annotated 3SS: [ 662  972 1210 8228]
SMsplice 5SS: [ 358  791 1134 1305]
SMsplice 3SS: [ 662  972 1210 8573]
top_k =  100
Partition function (log Z): 0.1318691277265358

Sorted 5' Splice Sites (High to Low Probability):
Position 1134: 0.9985661238628865
Position 1305: 0.9837797596834511
Position 358: 0.9343793408657202
Position 791: 0.3979462104198313
Position 715: 0.3306945003013874
Position 777: 0.13530720061044813
Position 3757: 0.028424355777867262
Position 408: 0.014538385268479581
Position 1277: 0.009152023124987101
Position 6951: 0.006783452357415851
Position 8351: 0.006590333225095031
Position 59: 0.00452148080540204
Position 552: 0.0033961876755390515
Position 4166: 0.002797372945714868
Position 3478: 0.002705700883558996
Position 796: 0.002253835418663645
Position 4807: 0.0016320351601798407
Position 395: 0.001423186014665506
Position 771: 0.0005565482520217588
Position 474: 0.000346385773413182
Position 1080: 0.00034235478781908537
Position 1156: 0.00021368419303862253
Position 933: 0.00015382290990296777
Position 704: 0.0001484415009050315
Position 745: 0.00014580669041822176
Position 585: 0.00014339710189895888
Position 764: 0.00013059525043838683
Position 1071: 0.0001208568758415489
Position 307: 0.00011832945392390981
Position 447: 0.00011660137708813846
Position 587: 8.868923943957746e-05
Position 348: 8.035504261178125e-05
Position 828: 5.684458302738281e-05
Position 151: 5.525077961991415e-05
Position 800: 5.024524738782682e-05
Position 1140: 2.8053913890214048e-05
Position 507: 2.3892976214334803e-05
Position 19: 2.1308353730546983e-05
Position 530: 1.1739016957381331e-05
Position 71: 1.0023489850732953e-05
Position 385: 8.42663931563577e-06
Position 1138: 6.734613237107959e-06
Position 199: 2.0144054993751016e-06
Position 156: 1.7262087944409459e-06
Position 165: 1.3791668966489234e-06
Position 63: 1.2497310327759648e-06
Position 140: 7.51854637905713e-07
Position 119: 1.886891981111223e-07
Position 170: 8.552817656038342e-08
Position 225: 5.228849546500879e-08
Position 402: 2.226554128158204e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1210: 0.9968603645481545
Position 972: 0.9855238859582688
Position 662: 0.8010456889495725
Position 8573: 0.5417256795168411
Position 8228: 0.39588582414845824
Position 3630: 0.026316433082602918
Position 1396: 0.023642645113269276
Position 4015: 0.016705108987173842
Position 1017: 0.01321552479744178
Position 3441: 0.00954848554497493
Position 604: 0.008627969218363729
Position 486: 0.005832476061650039
Position 680: 0.004979310703770809
Position 6865: 0.0034319308657951445
Position 6617: 0.003388911242524449
Position 6818: 0.003351521491620707
Position 7138: 0.0031950352409423305
Position 8494: 0.002222026901564091
Position 4585: 0.002197739229397823
Position 6522: 0.001963439184266059
Position 6296: 0.0018576155184589385
Position 574: 0.0016188253678984736
Position 3128: 0.0012266147936484712
Position 6485: 0.0012153560341334026
Position 170: 0.0012122280319582178
Position 507: 0.0009026160382841967
Position 682: 0.0008463946032607255
Position 2177: 0.0007594195134597037
Position 3668: 0.0007496205409829704
Position 6446: 0.0006589311184931623
Position 1976: 0.00045083264444476965
Position 1487: 0.0004371247583066731
Position 542: 0.0004285829041463123
Position 3923: 0.000393112692248095
Position 5239: 0.00033828536762055863
Position 1401: 0.00032996497283870367
Position 2208: 0.0003202770031270945
Position 125: 0.00031248393949777966
Position 818: 0.0003054729118753967
Position 857: 0.0002877499250802005
Position 4383: 0.000285288382561272
Position 5321: 0.00027959626643917423
Position 686: 0.00026815732704546974
Position 3103: 0.0002517703010909514
Position 2538: 0.000245687829589286
Position 5067: 0.00023756300370036647
Position 1951: 0.00023456465455136657
Position 513: 0.00020037299675765153
Position 1418: 0.0001752353720738807
Position 611: 0.00015814368020740353
Position 3780: 0.00015321985887606045
Position 3965: 0.00014133417214555577
Position 3270: 0.00011005480903753014
Position 2956: 0.0001032988620298125
Position 1925: 9.974004143910356e-05
Position 548: 9.629827683470927e-05
Position 2875: 9.284492166021369e-05
Position 225: 9.159043079119858e-05
Position 289: 7.279934718392968e-05
Position 1597: 6.008352381502127e-05
Position 2790: 5.660478229338087e-05
Position 2127: 5.269742927474967e-05
Position 1704: 4.986244651148947e-05
Position 1231: 3.354264862629449e-05
Position 1241: 1.1691789140138147e-05
Position 178: 1.3216169657522883e-06
Position 1225: 8.60149142312911e-07
Position 185: 8.423536883039936e-07
Position 324: 4.316671506133371e-07
Position 1276: 2.8295990710266825e-07
Position 552: 1.9422925313922335e-08
Position 519: 1.4403339233214034e-08
Position 690: 1.0890383805352873e-08
Position 740: 2.6301017128923464e-09
Position 327: 2.2925573807896826e-09
Position 194: 1.595303524843751e-09
