Gene = ENSDARG00000069920
index = 429
Annotated 5SS: [816]
Annotated 3SS: [2259]
SMsplice 5SS: [ 436  816 2375]
SMsplice 3SS: [ 678 2259 2747]
top_k =  100
Partition function (log Z): -3.780106637986947

Sorted 5' Splice Sites (High to Low Probability):
Position 816: 0.9846184747737619
Position 2375: 0.8979976353264906
Position 436: 0.6389258620474445
Position 404: 0.265799430274318
Position 455: 0.04564728617068514
Position 23: 0.00441075891362624
Position 388: 0.004146258143816763
Position 1221: 0.002577007392598025
Position 1214: 0.0018436965575992202
Position 383: 0.001686203452517131
Position 595: 0.0016589200519083118
Position 2888: 0.0011208103276067894
Position 2599: 0.0010901482205298114
Position 613: 0.0010625799594631501
Position 48: 0.0010265370830107338
Position 1141: 0.0009386676627818243
Position 624: 0.0009017196354506766
Position 553: 0.0008453851614958129
Position 2899: 0.0006164900802310838
Position 1753: 0.00043873880245379274
Position 195: 0.00032720008106064386
Position 440: 0.0003220259174507188
Position 2519: 0.0002549505298321304
Position 2964: 0.00018230502249911592
Position 162: 0.0001818580083896874
Position 610: 0.00018173706643728548
Position 416: 0.00014714428575848235
Position 446: 0.00010558577432768749
Position 493: 7.813809337015517e-05
Position 31: 2.5086755895111024e-05
Position 228: 1.9769323273115166e-05
Position 72: 1.686665769830085e-05
Position 269: 5.89994566695952e-06
Position 200: 4.426487581949512e-06
Position 210: 4.1736028263872855e-06
Position 186: 1.6520996139379196e-06
Position 2368: 4.709964108214297e-07
Position 189: 3.708288432029042e-08
Position 299: 4.764602073956654e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 678: 0.926509643751307
Position 2747: 0.9184532065284743
Position 2259: 0.9082857541064525
Position 2447: 0.02641823414606228
Position 2491: 0.00978202532513042
Position 736: 0.009438189034725089
Position 512: 0.009422189667059237
Position 2221: 0.007390990146634338
Position 2987: 0.006394787846319931
Position 3021: 0.0049539354253150675
Position 2552: 0.004386208220614024
Position 712: 0.0032911536593453953
Position 1140: 0.002904192173467702
Position 1040: 0.0024364591993595885
Position 2089: 0.0016639538510414978
Position 2710: 0.0015100251234488027
Position 2807: 0.0015045685817408486
Position 2588: 0.001355947433190415
Position 2467: 0.0011362777330099175
Position 217: 0.001107981870225172
Position 2908: 0.0010597163337025851
Position 2272: 0.001007809839884888
Position 3057: 0.0008250786231992272
Position 2227: 0.0008171873801580241
Position 2005: 0.0007790834681742726
Position 623: 0.0007255143061600534
Position 2691: 0.0007170926676583775
Position 1646: 0.0007057656159136278
Position 2213: 0.0006185127553294548
Position 2628: 0.0003707708948049785
Position 1064: 0.00035224338256155006
Position 307: 0.00030968555026479285
Position 338: 0.0003054688626240797
Position 550: 0.00029751978676834735
Position 617: 0.00025587745688368643
Position 3103: 0.00023986959587326534
Position 1126: 0.00020731351974814612
Position 1111: 0.00019128172568333532
Position 1815: 0.00018169470081054494
Position 709: 0.00017565469538828317
Position 577: 0.00016283728033632697
Position 716: 9.54490334597999e-05
Position 634: 9.453192516618939e-05
Position 542: 9.374326930968145e-05
Position 1327: 9.09148686105912e-05
Position 363: 7.42768908139791e-05
Position 742: 4.939869971427669e-05
Position 1004: 2.9667186601529614e-05
Position 150: 2.7359580424631698e-05
Position 487: 2.64302356046564e-06
Position 490: 1.3482914501917329e-06
Position 637: 7.867687737238438e-07
Position 589: 1.2073063475297795e-07
