Gene = Unr
index = 1585
Annotated 5SS: [4189 4874 5343 6136 6360 6591 7598 7832]
Annotated 3SS: [4325 4947 5408 6205 6420 6649 7653 7895]
SMsplice 5SS: [  49 4874 5343 5617 6136 6360 6591 7598 7832]
SMsplice 3SS: [4325 4947 5408 5691 6205 6420 6649 7653 7895]
top_k =  100
Partition function (log Z): 26.73848336697016

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.9999999999999964
Position 7832: 0.9996644269186574
Position 6591: 0.9987243655087715
Position 6360: 0.9986538546730772
Position 7598: 0.998391319463752
Position 5343: 0.9979505452217462
Position 6136: 0.9974311762839829
Position 4874: 0.9817388829827731
Position 5617: 0.8963870129668089
Position 4189: 0.39331485503890357
Position 5779: 0.0785600752611172
Position 8772: 0.06262291188319814
Position 8756: 0.06155520710385887
Position 7467: 0.05061457582090144
Position 8020: 0.03975148989878202
Position 8344: 0.025590800046865696
Position 5219: 0.01704592340220687
Position 7992: 0.012680895523959039
Position 5809: 0.007324412329454503
Position 5906: 0.006516470406182494
Position 6481: 0.005922217127148333
Position 6959: 0.0058651626111795845
Position 8801: 0.005181452293264067
Position 6954: 0.0035463775132683344
Position 6233: 0.002895360510651926
Position 7110: 0.0021892335689164505
Position 7091: 0.002178356932690138
Position 5787: 0.0020998269316528325
Position 5764: 0.0012332323241968743
Position 5285: 0.0010857173864857316
Position 6570: 0.0009455804485762671
Position 5314: 0.0008426877464269458
Position 6483: 0.0005384360715793075
Position 6144: 0.000495180066760931
Position 5458: 0.00037899428443046015
Position 5468: 0.0003567449570951458
Position 6364: 0.000323074874662428
Position 5463: 0.0002965472669467644
Position 5473: 0.00022203181820731115
Position 5411: 0.00014476832352002238
Position 6124: 0.0001346628159740105
Position 5493: 9.639482352177562e-05
Position 6085: 7.449848201221176e-05
Position 6471: 7.207332616345525e-05
Position 7842: 7.158606209331736e-05
Position 7031: 5.0065814187739285e-05
Position 6092: 4.853654380482666e-05
Position 5476: 2.698867867992673e-05
Position 7072: 2.3292239282318972e-05
Position 5018: 7.00211070673568e-06
Position 8028: 5.511503778008306e-06
Position 5582: 4.6371715757480234e-06
Position 5621: 3.863413501394836e-06
Position 6692: 1.5386465111310057e-06
Position 6683: 1.0414699543024136e-06
Position 6745: 1.0070538513831855e-06
Position 5766: 5.822916765987818e-07
Position 6524: 4.968791387804927e-07
Position 6730: 3.0666103997715534e-07
Position 6595: 2.0942012377621337e-07
Position 6793: 7.757816450449267e-08
Position 6373: 3.091898132182715e-08
Position 5566: 1.163841817575874e-08
Position 5125: 6.400030873577558e-09
Position 6507: 4.489816270580311e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9983042213547758
Position 6420: 0.9954975405825863
Position 6205: 0.9947271112199979
Position 6649: 0.9933988636926965
Position 7895: 0.992798886492483
Position 7653: 0.9873975633245178
Position 4947: 0.8441340760615664
Position 5691: 0.7451269829853868
Position 4325: 0.6981281087658961
Position 3917: 0.2730599645588576
Position 4284: 0.24181739800884125
Position 5852: 0.1501594237191496
Position 8888: 0.1332163778998924
Position 5015: 0.10663464947056757
Position 5670: 0.061559246534560144
Position 3485: 0.0598958399948102
Position 8077: 0.056897670587028
Position 4968: 0.04683257947845609
Position 4353: 0.030354753343866638
Position 5976: 0.029743020244035006
Position 7531: 0.028576862381571328
Position 2384: 0.026780885777928802
Position 2873: 0.026480018769902407
Position 2593: 0.020875951617745896
Position 7537: 0.02014402566311964
Position 5272: 0.017008222884610166
Position 9562: 0.014394268610137567
Position 7189: 0.011154544926496228
Position 7728: 0.009901938540237621
Position 6537: 0.009803094968484617
Position 6289: 0.0053307414386853935
Position 8923: 0.005234523418535119
Position 6835: 0.00472478096193849
Position 8466: 0.00459485928383266
Position 5877: 0.003957632724593566
Position 7047: 0.0033651630120427227
Position 5551: 0.003192895253120939
Position 6253: 0.0018266625627386172
Position 7562: 0.0017098237338521
Position 7665: 0.0012063911852522456
Position 5725: 0.0005632970511553464
Position 6688: 0.00042005944509985235
Position 6465: 0.00017300547797688792
Position 6674: 0.00016484406963680406
Position 6709: 0.00016160130454499918
Position 6236: 0.000146829110458549
Position 6626: 0.00013799033565063714
Position 6446: 5.4193132340534935e-05
Position 7810: 4.5272209085724947e-05
Position 6207: 4.50753553879736e-05
Position 7779: 1.1713189562440116e-05
Position 6515: 7.627881108565803e-06
Position 5419: 5.531143505769448e-06
