Gene = frtz
index = 1707
Annotated 5SS: [ 713 1679 2685 3255 3707 3924]
Annotated 3SS: [1377 1733 2742 3308 3763 3983]
SMsplice 5SS: [ 713 1679 2685 3255 3707 3924]
SMsplice 3SS: [ 810 1733 2742 3308 3763 3983]
top_k =  100
Partition function (log Z): 10.692442243307966

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9974076020399305
Position 1679: 0.9972650332633343
Position 3707: 0.9937547119558785
Position 3255: 0.9600383182570194
Position 3924: 0.8763908980309735
Position 713: 0.8662868400163072
Position 3344: 0.38916516979256516
Position 13: 0.1808182305272469
Position 3928: 0.1168209233118319
Position 4455: 0.08495583225946539
Position 2844: 0.030220442857673117
Position 4166: 0.02977710035363047
Position 4175: 0.02490249333488921
Position 4139: 0.024218965555197654
Position 679: 0.009773160958402614
Position 1205: 0.00921235857672301
Position 3092: 0.007908477711485522
Position 4162: 0.007269417787879555
Position 4076: 0.005796622716953607
Position 4178: 0.0056051727349738165
Position 3240: 0.004747297931986089
Position 908: 0.0038444499852370957
Position 700: 0.0017707453645536496
Position 8: 0.001161108124426574
Position 3701: 0.0010329030936017094
Position 1837: 0.0006870988722686422
Position 3420: 0.0006175911672509267
Position 3213: 0.0005631057290523263
Position 3698: 0.0005353486394294085
Position 4094: 0.0005298937956264991
Position 3261: 0.00046207258730232873
Position 3668: 0.00038542119316866644
Position 3692: 0.0003566079563016752
Position 3259: 0.0003083212851536681
Position 3027: 0.00030643609180339035
Position 3348: 0.0002335932692045517
Position 4345: 0.0002275543292021299
Position 2646: 0.00018582655879951615
Position 3158: 0.00017360468835826056
Position 3892: 0.00017154236633397534
Position 2037: 0.0001695677098834222
Position 2985: 0.00015213760334985288
Position 3711: 5.269674218129691e-05
Position 2858: 3.0502819417333093e-05
Position 343: 2.380024473172963e-05
Position 3085: 2.12354227773585e-05
Position 60: 1.9667852261503086e-05
Position 3934: 1.8673748516744283e-05
Position 3047: 1.8080428430597646e-05
Position 717: 1.669801890554512e-05
Position 22: 1.521120558449064e-05
Position 2827: 1.2665495921591109e-05
Position 20: 1.051291448995629e-05
Position 452: 6.8342990868758975e-06
Position 2644: 5.4478504524497036e-06
Position 340: 4.834939481161972e-06
Position 2868: 4.143658369127884e-06
Position 2812: 3.769573503811885e-06
Position 586: 2.693752575535831e-06
Position 36: 2.42258910130403e-06
Position 672: 2.3364483561523904e-06
Position 3807: 6.53682528318935e-07
Position 3460: 9.167755040805699e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2742: 0.9976851646231185
Position 3983: 0.994544743727856
Position 3308: 0.9939564572961919
Position 3763: 0.9907755928170929
Position 1733: 0.563592137896442
Position 1740: 0.4096953350248727
Position 3401: 0.38539531816064454
Position 810: 0.169418858283091
Position 71: 0.15624625573032164
Position 1043: 0.14344432547713715
Position 4515: 0.09687859780469638
Position 765: 0.08631412601275917
Position 1466: 0.08562381067743174
Position 1557: 0.08069643986817764
Position 1377: 0.07743018793990453
Position 1424: 0.053386155313163736
Position 782: 0.0399415920194789
Position 895: 0.0371531931039998
Position 4214: 0.031418623829627845
Position 4238: 0.029045364879656844
Position 922: 0.026702811815030696
Position 4333: 0.020448163929024696
Position 1012: 0.020050366721469814
Position 1958: 0.019757555642937394
Position 838: 0.01971187394426474
Position 1445: 0.017959811425537917
Position 60: 0.01771335399538789
Position 981: 0.01356367745829707
Position 745: 0.005476473751676304
Position 988: 0.0053415696847840845
Position 1322: 0.005238260128693478
Position 3406: 0.0045486972808230965
Position 4299: 0.004342924130778554
Position 3778: 0.0036455292178546516
Position 1062: 0.00362903000573099
Position 2897: 0.0032185264309645897
Position 3157: 0.0029569554980696106
Position 2283: 0.002647180039559576
Position 3167: 0.0021593529955250884
Position 2331: 0.0021010177172159795
Position 907: 0.00199842714101036
Position 386: 0.0014840041117203124
Position 4247: 0.001149378294034096
Position 3085: 0.0010996113406853128
Position 2919: 0.0010381481512274455
Position 1770: 0.0010028989693842505
Position 176: 0.000874771854397162
Position 822: 0.0008698262689909966
Position 3784: 0.0005761385704131679
Position 3534: 0.0005579158474928543
Position 3458: 0.00038357329959785944
Position 3816: 0.0003375163744514227
Position 390: 0.0003187081083515685
Position 197: 0.0001877317719031687
Position 573: 0.00016301425459315874
Position 3850: 0.00013474616818813468
Position 90: 0.00013418403062322027
Position 138: 0.00011471336406026057
Position 3325: 7.750142066469011e-05
Position 510: 3.760424649811326e-05
Position 305: 2.961054347157753e-05
Position 551: 1.9278824248942338e-05
Position 143: 1.6838015789208578e-05
Position 286: 9.398076540268602e-06
Position 2779: 8.770360819117034e-06
Position 183: 3.160372048097045e-06
