Gene = comm
index = 1652
Annotated 5SS: [734]
Annotated 3SS: [5158]
SMsplice 5SS: [734]
SMsplice 3SS: [5158]
top_k =  100
Partition function (log Z): -9.938458884898974

Sorted 5' Splice Sites (High to Low Probability):
Position 734: 0.9856930872610454
Position 1377: 0.09935044974508367
Position 1600: 0.06767415800589288
Position 2273: 0.03432694500432842
Position 5800: 0.017344130753144376
Position 161: 0.016913892443049916
Position 5394: 0.01397041146674906
Position 192: 0.002620874526539924
Position 1393: 0.0012666657756647212
Position 1753: 0.0006314946020620214
Position 558: 0.0002958652021215962
Position 1299: 0.00028382647646316253
Position 1047: 0.000283409160844546
Position 649: 0.00022930059175804506
Position 619: 0.00018857040264680302
Position 522: 0.0001513151665229362
Position 165: 0.00010141340986547026
Position 5: 7.048123285059104e-05
Position 1381: 6.046872029075957e-05
Position 526: 2.9383776572236038e-05
Position 159: 2.691610180540004e-05
Position 145: 2.6000861106472553e-05
Position 156: 2.4352752719186785e-05
Position 636: 1.642591868258405e-05
Position 585: 1.221292861374395e-05
Position 582: 1.1836273565658138e-05
Position 711: 9.319494372293587e-06
Position 661: 4.6241312771588216e-07
Position 744: 6.26022767909447e-08
Position 291: 5.309944230411811e-08
Position 738: 2.0488070907943424e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5158: 0.8668823527851796
Position 6136: 0.07981154880769545
Position 1483: 0.06440210599239798
Position 894: 0.06151775626523539
Position 1665: 0.018341155471799892
Position 5105: 0.015991520417771986
Position 6144: 0.014468178041942106
Position 870: 0.01318653496633291
Position 1850: 0.011838118045442537
Position 5677: 0.011282560307466815
Position 1823: 0.011128985938264542
Position 1150: 0.00818593935717842
Position 1727: 0.007420639949017299
Position 5460: 0.007395497296027341
Position 900: 0.006947671566245961
Position 5454: 0.006574914170721712
Position 253: 0.006424651525980865
Position 1056: 0.005082971310204378
Position 216: 0.005075913587027155
Position 233: 0.0034023895046304807
Position 947: 0.003353651639167721
Position 968: 0.003119609092183743
Position 1240: 0.002769960266679451
Position 846: 0.0026285416391930755
Position 1488: 0.001987934740948797
Position 692: 0.0010629877446013374
Position 2875: 0.0005763510026847251
Position 2341: 0.0004050180648053877
Position 1592: 0.00014120702077453066
Position 1568: 7.056840801860188e-05
Position 918: 6.222273065401838e-05
Position 1342: 3.322637177395308e-05
Position 707: 1.4884792525802673e-05
Position 476: 1.0983443280036573e-05
Position 314: 6.496219806738009e-06
Position 432: 4.218515876206643e-06
Position 377: 3.7800951258001607e-06
Position 277: 2.0157880123531e-07
Position 111: 1.3902379379945704e-07
Position 348: 1.356612062857579e-07
Position 311: 1.2809281567370655e-07
Position 594: 7.510627066789687e-08
Position 557: 6.776846248569773e-08
Position 258: 1.233126810768569e-08
