Gene = odd
index = 1830
Annotated 5SS: [471]
Annotated 3SS: [656]
SMsplice 5SS: [471]
SMsplice 3SS: [656]
top_k =  100
Partition function (log Z): -5.403972770788327

Sorted 5' Splice Sites (High to Low Probability):
Position 471: 0.9911420952173461
Position 2119: 0.09557996072101532
Position 1091: 0.06440817549862453
Position 1901: 0.012357546501293604
Position 1945: 0.011977185117905487
Position 1384: 0.011016164262286944
Position 2059: 0.005802227447995884
Position 585: 0.005177048737699388
Position 266: 0.0029692029980639212
Position 1583: 0.002041849662357415
Position 1252: 0.0019875961349303355
Position 1589: 0.001185621094766689
Position 301: 0.001037389063357068
Position 1785: 0.0009503223449104433
Position 1414: 0.0005608399062592336
Position 1434: 0.0005228113472305405
Position 1931: 0.0005210318373090149
Position 324: 0.0004361173820261935
Position 2348: 0.00039429637354126864
Position 216: 0.0003377079803513519
Position 481: 0.00033190952132527746
Position 244: 0.0003317366630487755
Position 2018: 0.00031118327137288605
Position 1488: 0.0003097848254832342
Position 1792: 0.000308903142783738
Position 2458: 0.0003070022520819219
Position 919: 0.00027303197347195254
Position 2282: 0.0002709615016655031
Position 233: 0.0002237031608293986
Position 311: 0.0002149932348240834
Position 554: 0.00018818556640718274
Position 237: 0.00017624541802619732
Position 475: 0.000127577189387684
Position 566: 0.00011268442540284875
Position 119: 9.183358300236391e-05
Position 393: 5.481701629222866e-05
Position 108: 1.9350698327092132e-05
Position 5: 1.1657412456473967e-05
Position 179: 1.0503709818842204e-05
Position 230: 6.981180448313043e-06
Position 185: 3.4095699919442643e-06
Position 336: 2.6735120458747257e-06
Position 158: 1.2594034511834083e-06
Position 1976: 9.919183160088603e-07
Position 1907: 9.181587399226392e-07
Position 331: 6.135719877609935e-07
Position 1586: 5.592190814011046e-07
Position 437: 3.9228668759985256e-07
Position 1983: 1.9239961794943263e-07
Position 1619: 1.676663000559505e-07
Position 2001: 1.648819269934886e-07
Position 220: 1.0672071863261666e-07
Position 222: 1.4515536236642048e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 656: 0.9779771611498032
Position 2190: 0.22203350400025382
Position 2391: 0.005264065997279511
Position 2417: 0.00182781373314267
Position 2319: 0.0016238692557578411
Position 360: 0.0015936435384213455
Position 1630: 0.0005306389567245924
Position 336: 0.0004045589406949403
Position 2251: 0.0003836931896345125
Position 426: 0.00034230426353612357
Position 1363: 0.00032092579185200173
Position 2521: 0.00030700225208192176
Position 540: 0.0002817565429891457
Position 938: 0.00023366824416147424
Position 304: 0.0002037430947054276
Position 1666: 0.0001996941427066878
Position 668: 0.00016707489097742115
Position 379: 0.00014722389200999992
Position 177: 0.00010301642798181167
Position 680: 7.237178800137009e-05
Position 324: 4.184370545184598e-05
Position 393: 2.959137064371602e-05
Position 389: 5.730186719217149e-06
Position 257: 1.3588638485633455e-06
Position 191: 1.1812807087153908e-06
Position 311: 9.099208579646123e-07
Position 57: 7.201540524948221e-07
Position 216: 5.979367383055931e-07
Position 998: 2.13180111236348e-08
