Gene = Ilp4
index = 1227
Annotated 5SS: [316]
Annotated 3SS: [376]
SMsplice 5SS: [316]
SMsplice 3SS: [376]
top_k =  100
Partition function (log Z): -4.622827656824381

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.9992578313028995
Position 790: 0.0031574532195451184
Position 462: 0.0004765306375491242
Position 326: 0.00045237603444006326
Position 500: 0.0002761205324260986
Position 531: 0.0001795433199455069
Position 410: 0.0001353297257634135
Position 796: 0.00011591226840989945
Position 113: 0.00010351055593917587
Position 673: 8.65507099853001e-05
Position 270: 8.190682090765327e-05
Position 313: 7.051183344990442e-05
Position 320: 6.790299089914324e-05
Position 705: 2.4504461074315478e-05
Position 57: 1.5723668233450817e-05
Position 514: 1.0643072934358849e-05
Position 564: 6.957689443063923e-06
Position 816: 6.867614328171416e-06
Position 566: 6.075662289558445e-06
Position 37: 5.753748320424826e-06
Position 521: 3.925599510219652e-06
Position 239: 2.0928057533645923e-06
Position 133: 3.877938944323961e-07
Position 206: 1.4234159556247504e-07
Position 11: 3.1341103065126344e-08
Position 279: 1.8251655679038904e-08
Position 300: 1.4520585283745658e-08
Position 198: 6.409466130879873e-09
Position 219: 1.9312442617211705e-09
Position 277: 1.214912764400178e-09
Position 298: 7.714362135303573e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9557039621544356
Position 828: 0.015337637709676081
Position 420: 0.009582323232882037
Position 414: 0.008413967240228474
Position 858: 0.0064098655972050405
Position 384: 0.004655645168435279
Position 423: 0.0016910341326606332
Position 444: 0.0010592450534473064
Position 392: 0.0006143397264802031
Position 855: 0.0005869852248298546
Position 673: 0.00013376233040106572
Position 651: 0.0001202229207448897
Position 861: 3.182365102809884e-05
Position 471: 3.0608895619115325e-05
Position 658: 2.9857057056047545e-05
Position 163: 2.9675114386502165e-05
Position 461: 2.445732209980249e-05
Position 215: 2.3303624038111594e-05
Position 206: 2.2851808196156187e-05
Position 117: 1.7354045726185486e-05
Position 679: 1.11567553747138e-05
Position 741: 9.84980256034004e-06
Position 304: 2.704355402670954e-06
Position 148: 7.090116455488066e-07
Position 224: 4.988289907837026e-07
Position 236: 2.2485909045016897e-07
Position 139: 1.3808173953892216e-07
Position 260: 1.2649893941140418e-07
Position 83: 1.1865549363747152e-07
Position 91: 9.124676067620946e-08
Position 94: 3.231344457752636e-08
Position 313: 2.6551258694191527e-08
Position 310: 2.625349588432489e-08
Position 67: 3.6261673012541763e-09
