Gene = Mbs
index = 1271
Annotated 5SS: [  216  1602 10285 10904 11215 12041 12359 13476 14151 14355 14871 16985
 18306 18612 18972 19213 25166 25324 25851]
Annotated 3SS: [ 1045 10171 10348 11128 11926 12267 13088 14063 14225 14653 16153 18160
 18368 18873 19149 25022 25232 25763 28799]
SMsplice 5SS: [  192  1602 10285 10904 11215 12041 12359 14151 14598 14871 16985 18306
 18612 18972 19213 25166 25324 25851]
SMsplice 3SS: [  795 10171 10348 11125 11926 12267 14063 14225 14653 16153 18160 18368
 18873 19149 25022 25232 25763 29455]
top_k =  100
Partition function (log Z): 59.14114571740409

Sorted 5' Splice Sites (High to Low Probability):
Position 14151: 0.9999999999999978
Position 18306: 0.9999853727685541
Position 19213: 0.9999704640138329
Position 10285: 0.9996333469185005
Position 25166: 0.9995333412090446
Position 10904: 0.9941354692250306
Position 18972: 0.9907550209485029
Position 12359: 0.9887530044947836
Position 25324: 0.9880183052927594
Position 14871: 0.9861933429335835
Position 1602: 0.9806567086179008
Position 18612: 0.9642811687999623
Position 12041: 0.9552827466108764
Position 11215: 0.9145962760293335
Position 192: 0.8963542421455897
Position 16985: 0.6781699175361288
Position 13476: 0.5648679056749843
Position 25851: 0.5430056023608544
Position 14598: 0.35238337425609856
Position 14355: 0.3297591532987847
Position 25879: 0.2587752200203702
Position 19623: 0.16403944004104773
Position 16460: 0.16289652886700248
Position 27768: 0.15884225970154575
Position 11779: 0.1482615778308068
Position 2189: 0.04717828593067823
Position 27170: 0.045011089081762615
Position 1119: 0.04398646531444332
Position 12064: 0.02707841398580584
Position 14375: 0.02293212016115893
Position 15581: 0.021024268089739614
Position 11190: 0.018961800489044653
Position 12218: 0.018901966928596338
Position 6697: 0.01853563355365643
Position 11219: 0.017888406219956514
Position 6422: 0.014324036618173035
Position 11481: 0.013844843465066398
Position 318: 0.013598640817781739
Position 5603: 0.013577463136651901
Position 19597: 0.010972007095909083
Position 16316: 0.008073422869619241
Position 2280: 0.006435717568797993
Position 19509: 0.006012590143633251
Position 18705: 0.005974309899176845
Position 1121: 0.00558211493897596
Position 19586: 0.0051314019984240265
Position 12075: 0.00502315428927356
Position 18711: 0.004846140159335806
Position 18656: 0.004721194736971078
Position 216: 0.004482263742891881
Position 19661: 0.004430736904822995
Position 18622: 0.004334911080918165
Position 18976: 0.004301525035633826
Position 18725: 0.0038495392634322672
Position 18740: 0.003828287150330184
Position 18698: 0.0038231296714344165
Position 928: 0.0033177729236790136
Position 15234: 0.003296088978944504
Position 25328: 0.0026025196589771152
Position 20008: 0.0024102618007105503
Position 12747: 0.002161211496752464
Position 18981: 0.0020199581212635306
Position 12790: 0.0019458752400601318
Position 12485: 0.00189972541363894
Position 11017: 0.0012102152204155844
Position 25415: 0.0009563374110935141
Position 10581: 0.0009470217672883955
Position 19888: 0.0009205554344978975
Position 11502: 0.000660962837133451
Position 312: 0.0005346917203347032
Position 25170: 0.00046519385830330693
Position 18746: 0.0004371123442418055
Position 10961: 0.0004317690369139274
Position 10949: 0.0003649369025642261
Position 18398: 0.00034887522794214553
Position 10738: 0.00028865206682174565
Position 336: 0.00021346744113364218
Position 25589: 0.00018959202297946844
Position 353: 0.00017011435139223187
Position 10414: 8.953616221678317e-05
Position 18954: 6.948805907590858e-05
Position 10927: 4.0028798762141144e-05
Position 25539: 3.434357790133687e-05
Position 10443: 3.268305870969103e-05
Position 445: 3.089697330653991e-05
Position 10917: 2.9679843680876573e-05
Position 10952: 2.8622002871190256e-05
Position 741: 2.6980492911282658e-05
Position 10482: 2.2279568269442016e-05
Position 278: 9.44385176991701e-06
Position 18294: 7.656795011918694e-06
Position 257: 7.601996942697235e-06
Position 314: 7.161169652314959e-06
Position 18236: 6.967542369194593e-06
Position 19217: 2.535147044964605e-06
Position 11340: 2.1587860718123664e-06
Position 11313: 1.794260952133388e-06
Position 650: 1.5214034115514482e-06
Position 29: 7.084528480355976e-07
Position 10556: 3.5049075132975907e-07
Position 169: 3.1891150574390043e-07
Position 10639: 2.774287527346811e-07
Position 18544: 1.7055727783882078e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10171: 0.9999999999999941
