Gene = Pvf2
index = 1395
Annotated 5SS: [  154  1450 10382 14215]
Annotated 3SS: [  906 10278 13688 14323]
SMsplice 5SS: [ 1450 14215]
SMsplice 3SS: [13688 14323]
top_k =  100
Partition function (log Z): -6.529062346969007

Sorted 5' Splice Sites (High to Low Probability):
Position 1450: 0.9999979601571124
Position 14215: 0.9984134198264832
Position 298: 0.23274525572652421
Position 154: 0.2201721388273845
Position 806: 0.16737345920047925
Position 315: 0.12882643064683577
Position 14652: 0.12852722120692156
Position 788: 0.083981380416546
Position 495: 0.07961906362144859
Position 14665: 0.07886507393516841
Position 6: 0.01913882030692547
Position 165: 0.017277863043214377
Position 305: 0.01566549018793461
Position 279: 0.012406257346603672
Position 14649: 0.012173457474822822
Position 14656: 0.01192297706547916
Position 289: 0.009248909590858612
Position 14455: 0.005604909619381595
Position 648: 0.004171885068431062
Position 286: 0.0040562905661085
Position 14606: 0.0032896297921213217
Position 493: 0.0021719196339221006
Position 14644: 0.0015637599099807917
Position 30: 0.0011122166187862391
Position 234: 0.0010671742679319294
Position 776: 0.0007621583016810476
Position 131: 0.0001925196995016635
Position 10382: 0.00014970605080381522
Position 5451: 1.2286557479771544e-05
Position 5691: 1.0338464362896034e-05
Position 6375: 5.1999746069369436e-06
Position 8773: 4.482181605340443e-06
Position 2131: 1.0734768356570379e-06
Position 1627: 3.197042809546853e-08
Position 122: 3.252313616815383e-10
Position 146: 2.548413323668624e-10
Position 42: 2.5187233300261966e-11
Position 86: 1.1023766563441023e-11
Position 351: 8.969591163330979e-12
Position 319: 5.501871600243762e-12
Position 3: 4.302467956744177e-12
Position 10: 2.925703050818018e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13688: 0.9984134198264832
Position 14323: 0.9923461437836006
Position 906: 0.8568616755277412
Position 14729: 0.2385273987580143
Position 1124: 0.04276334213105587
Position 557: 0.040970338646383636
Position 203: 0.03000258761141933
Position 1103: 0.02938900805622479
Position 14281: 0.0026407917424641687
Position 14529: 0.0021445245603204225
Position 14760: 0.001921134841887684
Position 14715: 0.0018720037944103974
Position 14335: 0.0014503396751317052
Position 15092: 0.0010114133306777337
Position 10278: 0.0001497060508038147
Position 8439: 3.1265830836172016e-05
Position 5332: 1.8020302240673465e-05
Position 5922: 5.6849135961031154e-06
Position 5501: 4.580335285561673e-06
Position 8918: 2.9352314708246072e-06
Position 8954: 1.5469501345158332e-06
Position 1942: 7.818253590090237e-07
Position 7800: 7.674341842894338e-07
Position 5537: 2.524644119510382e-07
Position 5513: 2.4267060014102675e-07
Position 5765: 2.270982379161014e-07
Position 422: 1.7996563455155676e-07
Position 381: 1.4174167548082512e-07
Position 1792: 8.447585037953416e-08
Position 1083: 6.193644484730381e-08
Position 5294: 5.521493452319917e-08
Position 1890: 5.145746593492994e-08
Position 1684: 2.999775795174061e-08
Position 1718: 8.87788766382028e-09
Position 1734: 8.454043725130655e-09
Position 4339: 4.1900144999153665e-09
Position 3151: 1.0495180212515013e-09
Position 2205: 3.3697070954680494e-10
Position 864: 2.815220034685847e-10
