Gene = Tif-IA
index = 1560
Annotated 5SS: [ 439  978 3810 4046 8027]
Annotated 3SS: [ 495 3317 3869 7776 8083]
SMsplice 5SS: [ 439 3810 4046 8027]
SMsplice 3SS: [3317 3869 7776 8083]
top_k =  100
Partition function (log Z): -1.4007390177829122

Sorted 5' Splice Sites (High to Low Probability):
Position 439: 0.9999566661990507
Position 3810: 0.9455343076944633
Position 4046: 0.943151950350986
Position 8027: 0.9114987103812667
Position 978: 0.6311873629765226
Position 2426: 0.2110002021109664
Position 67: 0.16151681209236782
Position 3457: 0.07092041648264008
Position 1493: 0.03876528353840993
Position 4821: 0.03569051324306924
Position 608: 0.012180858217845916
Position 1522: 0.0067882472925968
Position 239: 0.006623333549615753
Position 793: 0.005916968073942632
Position 1507: 0.004760867903919199
Position 53: 0.00226255111329344
Position 159: 0.0010559737334773947
Position 146: 0.0010048194321058703
Position 900: 0.0005585428433173425
Position 505: 0.0005478934297071331
Position 3903: 0.00034815488027550645
Position 4117: 0.0003050488302815228
Position 189: 0.0002168573333039336
Position 85: 0.00013117543661105382
Position 280: 5.564939991303416e-05
Position 163: 1.497978626625418e-05
Position 165: 9.157112152606638e-06
Position 250: 3.7355751957783464e-06
Position 460: 2.5865363045158343e-06
Position 319: 1.8017796659809466e-06
Position 464: 5.310280846898231e-07
Position 443: 5.105437310231079e-07
Position 476: 5.471753789092242e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7776: 0.9963667664468725
Position 3869: 0.9408637799129714
Position 3317: 0.8958160317896742
Position 8083: 0.8259453730864407
Position 495: 0.4768067003187545
Position 2271: 0.20245691099565727
Position 556: 0.09160128844084911
Position 8123: 0.08555333729482648
Position 267: 0.07785402980021569
Position 136: 0.07125406487691367
Position 668: 0.06859502627418099
Position 3510: 0.05796552018103689
Position 3063: 0.043700778276270474
Position 1038: 0.039024212491496985
Position 4498: 0.023446554956855464
Position 1078: 0.01816941763615865
Position 3892: 0.010557384272659035
Position 1340: 0.010046641749201146
Position 163: 0.009276297416696907
Position 844: 0.008154168188793887
Position 4083: 0.008009308251429502
Position 294: 0.006738516406782915
Position 1055: 0.00618589171956959
Position 189: 0.005815737746139691
Position 2115: 0.0045109956595207786
Position 504: 0.004087689517380769
Position 340: 0.0015199480750506188
Position 523: 0.0007285637866457209
Position 198: 0.00023045030430349797
Position 879: 0.000206019663796138
Position 793: 0.0001223885472926709
Position 5540: 0.00011975418145788158
Position 243: 7.164026578023246e-05
Position 345: 5.131296897957602e-05
Position 319: 4.545718961961772e-05
Position 928: 3.670718205087414e-05
Position 4141: 2.030396763613571e-05
Position 600: 1.7422247778953863e-05
Position 239: 9.080359444244432e-06
Position 376: 7.933335470931477e-06
Position 355: 7.807131644874568e-06
Position 967: 4.8709595160319295e-06
Position 342: 2.8502304572658054e-06
Position 361: 2.748500693889348e-06
Position 206: 2.644810038025465e-06
Position 379: 1.5336550355809436e-06
Position 402: 4.700515293385449e-07
Position 430: 1.9249731806923859e-07
