Gene = pelo
index = 1835
Annotated 5SS: [ 284 1065 1313 5937]
Annotated 3SS: [ 342 1119 5829 7334]
SMsplice 5SS: [ 284 1065 1313 5937]
SMsplice 3SS: [ 342 1119 5829 7334]
top_k =  100
Partition function (log Z): 8.442803721284603

Sorted 5' Splice Sites (High to Low Probability):
Position 1313: 1.0000000000000018
Position 284: 0.9994043164554165
Position 1065: 0.9942327594177699
Position 5937: 0.9482951475104836
Position 7125: 0.2305009132703924
Position 7271: 0.19670173196998184
Position 8005: 0.10892104469206208
Position 7011: 0.07494950554874986
Position 7081: 0.06637150168204053
Position 639: 0.05250785635529435
Position 1550: 0.052207538342544074
Position 910: 0.04414824555849955
Position 6009: 0.037261587161336276
Position 4283: 0.028509078265523354
Position 7209: 0.024143724160295837
Position 482: 0.022620300217605933
Position 7250: 0.010253562928969479
Position 2722: 0.010088722662938905
Position 7224: 0.009140313241800516
Position 912: 0.006737038776370498
Position 6769: 0.006187000077601515
Position 5988: 0.006165897666127922
Position 6070: 0.005579093207683117
Position 4210: 0.005186711290236439
Position 440: 0.004159622769485592
Position 6792: 0.0025516278917446034
Position 6980: 0.0018475231953910566
Position 577: 0.0016870375074559665
Position 628: 0.00046022503815384654
Position 288: 0.0002661400259823032
Position 183: 0.00022157613095366205
Position 1018: 8.639186799594e-05
Position 1028: 7.020048436766342e-05
Position 866: 6.333772439166722e-05
Position 151: 5.269931578314875e-05
Position 506: 4.1922201861508706e-05
Position 64: 2.95212371717013e-05
Position 145: 1.7137459933197534e-05
Position 117: 1.3870807743913915e-05
Position 416: 2.3751315915653135e-06
Position 83: 1.0899473843453737e-06
Position 66: 5.422718934763724e-07
Position 264: 5.6590825893382604e-08
Position 194: 1.2162138194184674e-09
Position 303: 1.3250711252436202e-10
Position 347: 2.070515357597226e-12
Position 356: 1.162455814569315e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.997875000835841
Position 5829: 0.992192143473214
Position 7334: 0.9062100451105486
Position 1119: 0.7603776669984749
Position 6638: 0.6562887364768286
Position 1130: 0.2366348463735303
Position 8059: 0.10911144960068435
Position 7361: 0.056545026290494835
Position 700: 0.051074706810739764
Position 1370: 0.04329168114229203
Position 970: 0.03631375866347597
Position 3655: 0.02580052911874143
Position 554: 0.01959338714310639
Position 973: 0.014776478923825652
Position 2275: 0.0065471917912442714
Position 1360: 0.00584753106077428
Position 4172: 0.0057561085947904446
Position 6009: 0.002819350633423409
Position 532: 0.00280623307556639
Position 5585: 0.0024414744722148244
Position 668: 0.0023346150077053988
Position 1386: 0.002308436523560603
Position 3070: 0.00213983199958949
Position 1396: 0.0014951722244813735
Position 506: 0.0014223318271633814
Position 2293: 0.0010607975063059395
Position 1756: 0.0009849464582773102
Position 5983: 0.0009307188824295281
Position 1151: 0.0008676249616356532
Position 6154: 0.0007654857335798765
Position 765: 0.0007568818405709009
Position 6170: 0.0007429867738047949
Position 1778: 0.0007163482921503764
Position 558: 0.0005274915900885206
Position 6185: 0.0004885939445300964
Position 730: 0.0004784578744439341
Position 713: 0.0003776906727383147
Position 230: 0.00028387914807697024
Position 407: 0.00021838307972785922
Position 6099: 0.00017062774758015256
Position 6219: 0.00015930316180853507
Position 2582: 4.591214605144306e-05
Position 190: 3.924809959982065e-05
Position 1166: 2.573828778942218e-05
Position 1170: 1.3106531755591253e-05
Position 477: 9.614421929329725e-06
Position 194: 7.111202591742405e-06
Position 445: 2.3569069051482123e-06
Position 5051: 1.795606502412083e-06
Position 577: 1.7680394151368898e-06
Position 474: 1.5097820814850136e-06
Position 518: 1.168841410958575e-06
Position 126: 1.0226919611601508e-06
Position 237: 7.511700974628197e-07
Position 151: 7.267695154668866e-07
Position 364: 3.109721323185333e-07
Position 158: 1.4363667252497986e-07
Position 248: 1.150280823537077e-07
Position 176: 4.265092875397054e-08
Position 281: 3.7012623434159745e-08
Position 367: 2.8142666185816703e-08
Position 165: 1.9187972082469504e-08
Position 272: 5.0346281919836106e-09
Position 167: 4.118129946481263e-09
Position 439: 1.2902860907402913e-09
