Gene = Reph
index = 1418
Annotated 5SS: [3277 3512 3917]
Annotated 3SS: [3423 3587 3979]
SMsplice 5SS: [ 186 3512 3917 4980]
SMsplice 3SS: [3423 3587 3979 5043]
top_k =  100
Partition function (log Z): -1.004687175693756

Sorted 5' Splice Sites (High to Low Probability):
Position 3512: 0.99164099849623
Position 3917: 0.987664714204103
Position 4980: 0.8750759918576058
Position 186: 0.4633983422217152
Position 645: 0.41961240074984973
Position 3108: 0.282493748660113
Position 1442: 0.2222241705183817
Position 1133: 0.11190629662536045
Position 1118: 0.06640120250905754
Position 241: 0.06530253485913397
Position 1455: 0.024831085369979865
Position 4200: 0.023949168384267056
Position 3277: 0.020366723017800365
Position 222: 0.02025185332554908
Position 5593: 0.015649917083314265
Position 2171: 0.0156257138783108
Position 855: 0.012329179870483459
Position 226: 0.010794167612773218
Position 2589: 0.0102871521004448
Position 4685: 0.009584704410509695
Position 4430: 0.005283115252402063
Position 204: 0.004486500689102426
Position 1550: 0.002582279003051357
Position 475: 0.002167249530671333
Position 803: 0.0021043263578649587
Position 705: 0.0012801770375917634
Position 3571: 0.001131127623480841
Position 1145: 0.0008578312491612316
Position 3516: 0.0007141014176394055
Position 4059: 0.0006984599526679705
Position 31: 0.00023746143887638305
Position 601: 0.0002341585920778331
Position 230: 6.68878434423569e-05
Position 660: 6.148392734882433e-05
Position 673: 5.2054799657291013e-05
Position 232: 3.2962312503811566e-05
Position 27: 2.951668507054939e-05
Position 514: 1.9246398891245577e-05
Position 236: 1.53849839716057e-05
Position 416: 1.53240427761398e-05
Position 47: 5.936830612067279e-06
Position 35: 4.754088786993062e-06
Position 477: 1.8237842232112926e-06
Position 497: 2.1595860311897395e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3423: 0.9970226435959273
Position 3979: 0.9642666304920321
Position 5043: 0.880142965765671
Position 3587: 0.8679631203961141
Position 704: 0.35128382163489796
Position 1977: 0.30737918216586674
Position 3637: 0.07981662843192558
Position 1198: 0.04480061941549396
Position 4386: 0.03358718652420581
Position 1247: 0.028214201200848117
Position 3611: 0.0233393116573917
Position 285: 0.015636412868372696
Position 5664: 0.013418570900708514
Position 4146: 0.012829320024611122
Position 3634: 0.012164919129994761
Position 758: 0.007653858250230121
Position 5049: 0.007172348022297189
Position 3673: 0.005618826045604583
Position 1036: 0.00294033931200653
Position 3678: 0.0029142157070078762
Position 1050: 0.002439301839529259
Position 4547: 0.0023026732343596006
Position 5870: 0.0022313461826057616
Position 4482: 0.0019581403343125977
Position 3721: 0.0016386862984124713
Position 240: 0.0006360133724747278
Position 576: 0.0003370470798734941
Position 128: 0.00023500087797631653
Position 492: 0.00020107989882486662
Position 433: 0.00018857772263761115
Position 613: 0.00016788072905755066
Position 862: 0.0001585137191032841
Position 3858: 0.00013490573178486477
Position 371: 0.0001174233725918507
Position 293: 9.615748918043915e-05
Position 538: 8.702320694967033e-05
Position 346: 7.081491766370643e-05
Position 579: 6.044496292045656e-05
Position 359: 5.0396514635575755e-05
Position 563: 4.935386245579688e-05
Position 266: 4.567474260267019e-05
Position 146: 4.051950166466934e-05
Position 526: 3.4414756745798945e-05
Position 588: 2.5933665886144832e-05
