Gene = dsf
index = 1678
Annotated 5SS: [  265  2216  2435 11540]
Annotated 3SS: [ 2131  2272 10202 11635]
SMsplice 5SS: [  265  2216  2435 11540]
SMsplice 3SS: [ 2131  2272 10202 11635]
top_k =  100
Partition function (log Z): 1.139237556700205

Sorted 5' Splice Sites (High to Low Probability):
Position 2435: 0.9999999931635103
Position 2216: 0.992823009518874
Position 11540: 0.9843296907540878
Position 265: 0.8993440059436107
Position 11822: 0.06579114620488571
Position 8842: 0.04266214308612006
Position 117: 0.03778055220503731
Position 6814: 0.0292576431883035
Position 6818: 0.028756438793346255
Position 910: 0.02157074984727441
Position 1360: 0.01990544544248591
Position 427: 0.01885918042998094
Position 4461: 0.015697835847807592
Position 3777: 0.014848466272516977
Position 1808: 0.013764284549606263
Position 7425: 0.012501537087269723
Position 12107: 0.008816333605807069
Position 12322: 0.007226352073447022
Position 588: 0.006145008943303491
Position 784: 0.005433468446060642
Position 12115: 0.004884511528728069
Position 512: 0.004035218596014155
Position 276: 0.0037589195983669006
Position 2249: 0.0035335554672232708
Position 133: 0.00350509721092297
Position 8408: 0.002681182270342111
Position 12667: 0.0023505338675796133
Position 434: 0.002011017253199694
Position 523: 0.0018470185607802696
Position 597: 0.001779831885570915
Position 446: 0.0013196767113381517
Position 12085: 0.001249463493918047
Position 36: 0.0009724712430190902
Position 536: 0.0009603896407778075
Position 637: 0.0009022763050198197
Position 474: 0.0008897413094794756
Position 836: 0.0008442083025780146
Position 3784: 0.0002336657000008333
Position 125: 0.0001416867735396096
Position 2164: 4.048423348140761e-05
Position 78: 2.6834822752426143e-05
Position 147: 7.088773789738369e-06
Position 25: 4.931800520251834e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11635: 0.9889066922869162
Position 2131: 0.9853500257403661
Position 10202: 0.9819707056742328
Position 2272: 0.9805268429422652
Position 12240: 0.04776435417302333
Position 6634: 0.034916102546185206
Position 8750: 0.03429236643834576
Position 12836: 0.02981098801025641
Position 185: 0.021487818370369977
Position 1738: 0.016030019924881157
Position 7346: 0.012503952366751829
Position 3119: 0.010050463558186482
Position 2292: 0.009352301874015085
Position 6436: 0.009233155176423508
Position 10176: 0.008708394733331714
Position 8774: 0.008384570098946775
Position 6666: 0.007435859032175475
Position 2328: 0.00660043665275431
Position 4248: 0.006592936995617184
Position 6137: 0.006431563311858001
Position 704: 0.006230665849899805
Position 1084: 0.005351956040084813
Position 12946: 0.004403379214888977
Position 11884: 0.003783122706724551
Position 934: 0.0035285519156672217
Position 756: 0.003441927978018861
Position 2976: 0.003315854676351609
Position 2927: 0.0028064046641450595
Position 7494: 0.00268756938246808
Position 12165: 0.0020160099080692643
Position 12994: 0.0019820204883734785
Position 3863: 0.0018922013256758505
Position 12755: 0.001797270500950156
Position 11973: 0.0017743277069467147
Position 13028: 0.0016604871976773007
Position 2512: 0.0012114500211828827
Position 799: 0.0011283272462964033
Position 3915: 0.0010675814984429056
Position 192: 0.0010580272029251862
Position 3507: 0.001052928166958591
Position 3851: 0.0010074740427691185
Position 3481: 0.000861939269107456
Position 2163: 0.0007292532055630167
Position 3870: 0.000704829580493433
Position 1324: 0.00039486596349040437
Position 1359: 0.0003528471147975755
Position 848: 0.00014253278214188333
Position 1597: 0.00013905098082510524
Position 511: 0.0001324031766503495
Position 1439: 0.0001251742860260398
Position 1037: 0.00010191891479835447
Position 3267: 4.397068774665631e-05
Position 3072: 3.698472538975328e-05
Position 3094: 3.505075789363638e-05
Position 3496: 2.9902376262722455e-05
Position 9319: 2.307690804602978e-05
Position 3654: 2.1817359075896124e-05
Position 8912: 2.0795477497221233e-05
Position 3090: 1.7634071648256746e-05
Position 3682: 1.752989640966723e-05
Position 3423: 6.705233162881615e-06
Position 2571: 6.514691061667234e-06
Position 2346: 1.2056527715249568e-06
