Gene = Lon
index = 1251
Annotated 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
Annotated 3SS: [ 618  937 1454 1642 2010 2489 3277 3530]
SMsplice 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
SMsplice 3SS: [ 618  991 1454 1642 2010 2489 3277 3530]
top_k =  100
Partition function (log Z): 22.11358860067613

Sorted 5' Splice Sites (High to Low Probability):
Position 2434: 0.9987176497097634
Position 3219: 0.9976258739052883
Position 1948: 0.9946979801459095
Position 3468: 0.9863407516676842
Position 1585: 0.975053931740075
Position 1398: 0.967345022790662
Position 456: 0.9148913432367397
Position 875: 0.90921483391271
Position 4191: 0.04487620564657988
Position 3832: 0.0318383320773549
Position 513: 0.02716239996501273
Position 2679: 0.02382612151013253
Position 1330: 0.013393463741562757
Position 844: 0.010202471170861233
Position 839: 0.010150708211893985
Position 4209: 0.006883647877664883
Position 563: 0.006826534412046375
Position 2983: 0.006609748804566794
Position 3879: 0.005094546423371765
Position 2581: 0.004809338005053616
Position 59: 0.004755159726181674
Position 3445: 0.0031227767731280553
Position 461: 0.003080310986554548
Position 3472: 0.002953696214317887
Position 3806: 0.0020229062952446084
Position 4043: 0.0019065211885837203
Position 77: 0.0017945535003283009
Position 847: 0.0017102214361395633
Position 3438: 0.001447968320704058
Position 1727: 0.0013387206571112318
Position 1297: 0.0013346790155732494
Position 270: 0.0012466367615133005
Position 1865: 0.0011561412548273067
Position 509: 0.0010701284866358554
Position 1392: 0.0008665285739766789
Position 1100: 0.0007491469646844575
Position 2620: 0.0006789644775424212
Position 2438: 0.000552389850639686
Position 913: 0.0004307357417494588
Position 2220: 0.00040761803744737793
Position 2355: 0.0003765769747563807
Position 21: 0.00029857018444606005
Position 788: 0.00028271238697609766
Position 1168: 0.00022619214812592844
Position 2711: 0.00021412330205518155
Position 1515: 0.00021101547190149398
Position 2744: 0.00020503473490914321
Position 2417: 0.00019783964786527662
Position 3163: 0.00018718108729545656
Position 88: 0.00017873010967799004
Position 1935: 0.00016530281739572512
Position 1889: 0.00015734673396534135
Position 3624: 0.0001325921239905864
Position 2142: 0.00011180627784325282
Position 1942: 9.889948822970809e-05
Position 170: 7.585404032331945e-05
Position 1628: 5.381919804451365e-05
Position 1243: 4.982889536704921e-05
Position 1929: 3.494826870321742e-05
Position 6: 2.1138131402151367e-05
Position 138: 2.0915337729563834e-05
Position 119: 1.2235625916450327e-05
Position 3442: 5.880842185444765e-06
Position 230: 5.174055151167832e-06
Position 450: 4.130027706050348e-06
Position 679: 2.6473855122639395e-06
Position 174: 2.6162524350165038e-06
Position 3411: 2.2971204152090346e-06
Position 384: 1.829738293829731e-06
Position 2402: 1.623692331156161e-06
Position 176: 9.329149646926164e-07
Position 375: 6.036508891339251e-07
Position 99: 4.659382989611635e-07
Position 202: 4.5333732928298614e-07
Position 805: 3.639086844024978e-07
Position 401: 3.368649409244965e-07
Position 830: 1.2797207302700137e-07
Position 396: 1.0547886326367055e-07
Position 2967: 8.00259310234538e-08
Position 1833: 2.4346121620371974e-08
Position 2824: 2.083818159960672e-08
Position 2866: 1.9317246531872296e-08
Position 2854: 1.8344506516311197e-08
Position 1952: 1.5566350211922218e-08
Position 1840: 1.5337374397982385e-08
Position 619: 1.3783481309446505e-08
Position 2162: 9.50477533849117e-09
Position 2339: 8.844003497499975e-09
Position 3429: 5.297617258971882e-09
Position 3381: 3.790694211637143e-09
Position 2464: 2.329387232003958e-09
Position 1739: 4.797481597699695e-10
Position 2908: 2.242320473852879e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2489: 0.9981925386860002
Position 3277: 0.9933556233462076
Position 2010: 0.9913824354562538
Position 1642: 0.9869931479320787
Position 1454: 0.9664340600671887
Position 3530: 0.9456647196589597
Position 618: 0.795738862669483
Position 991: 0.5840508622320324
Position 937: 0.3795778164028993
Position 3612: 0.034211849818065534
Position 682: 0.03336860312800407
Position 4256: 0.0317064906092714
Position 563: 0.02852671738193602
Position 509: 0.019149847194269428
Position 3906: 0.017608499640541432
Position 4292: 0.017388482860579802
Position 2804: 0.01643263692358474
Position 3940: 0.016002901253894697
Position 772: 0.013863085888991895
Position 1397: 0.01036733740332224
Position 4092: 0.007068432471952476
Position 3050: 0.0066273602264179405
Position 123: 0.006568437149470432
Position 696: 0.006220842634211832
Position 3910: 0.005640230033193338
Position 3303: 0.005486600944048989
Position 2954: 0.005344568783816126
Position 838: 0.005224284690801343
Position 2064: 0.003219906683930012
Position 2648: 0.002950431397325169
Position 4262: 0.0026648800543934105
Position 3956: 0.0026531311551744458
Position 3927: 0.0023454247503619527
Position 997: 0.0023224842250506475
Position 544: 0.0021299689530317927
Position 1684: 0.001785639681693285
Position 3541: 0.0017644575269127414
Position 658: 0.0017130016005390254
Position 3831: 0.0016877380536961329
Position 2959: 0.0016840035897320751
Position 1201: 0.0013600566793509354
Position 663: 0.00111446262689271
Position 348: 0.001059671158847382
Position 2499: 0.0010369556591525004
Position 2188: 0.0010003255372634237
Position 532: 0.0009687708111711324
Position 1040: 0.0008768561501417562
Position 513: 0.0008441255163073245
Position 1470: 0.0008184886988883088
Position 1777: 0.0007936405457223731
Position 2286: 0.0007784312140687462
Position 2731: 0.0007187294155911665
Position 1137: 0.0006395989756978526
Position 3351: 0.000625041733727225
Position 1771: 0.0005450673169508936
Position 2692: 0.00044857876582234736
Position 1649: 0.00036614885717672625
Position 2992: 0.00035272055165875627
Position 77: 0.00024964103405825154
Position 2524: 0.00022651729330696674
Position 2166: 0.000176310847517516
Position 2697: 0.00017162429868795723
Position 2150: 0.00015438172676378287
Position 200: 0.00015326741770312893
Position 3951: 0.00014510351682908988
Position 3211: 0.0001341859964509782
Position 2865: 0.00011909245211426472
Position 2089: 0.00011687212694275503
Position 843: 0.000104602083984927
Position 2760: 9.567590577720044e-05
Position 3879: 7.579025571041253e-05
Position 245: 7.131738200296146e-05
Position 174: 5.601769068011944e-05
Position 446: 3.7858660162061462e-06
Position 88: 3.3220182947175176e-06
Position 275: 2.357837806221194e-06
Position 138: 2.114793196562457e-06
Position 2544: 1.1869148479168797e-06
Position 99: 1.4210611319381655e-08
Position 202: 4.1696115900174335e-09
