Gene = ste14
index = 1896
Annotated 5SS: [355 794]
Annotated 3SS: [421 921]
SMsplice 5SS: [355 794]
SMsplice 3SS: [421 921]
top_k =  100
Partition function (log Z): 3.6751231264076014

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9979264404255952
Position 794: 0.9956932232598956
Position 1289: 0.029358169584424363
Position 1072: 0.012842271400473282
Position 1280: 0.0035645970459132763
Position 461: 0.001996807500598889
Position 811: 0.001121488553795246
Position 8: 0.0008504599239231521
Position 327: 0.0007791679550111983
Position 1274: 0.0005335397540282208
Position 801: 0.0004987021436610389
Position 152: 0.00039969640980174045
Position 746: 0.00035809673645707845
Position 1011: 0.00028291370086069
Position 1309: 0.000265642188338301
Position 798: 0.0001847627203377467
Position 1225: 0.00014237243997151632
Position 44: 0.00013448878644878337
Position 1147: 0.00011600487929129511
Position 1201: 8.857141498901692e-05
Position 1005: 7.539341172270037e-05
Position 185: 7.375986339688865e-05
Position 668: 5.342355080166759e-05
Position 167: 3.976522344244514e-05
Position 265: 3.047787637138502e-05
Position 588: 2.17382559325851e-05
Position 1239: 1.5419548119393287e-05
Position 117: 1.302016845237658e-05
Position 133: 1.0706385885249788e-05
Position 1165: 9.437987970471443e-06
Position 359: 8.177029145674262e-06
Position 66: 7.237548055383165e-06
Position 1014: 6.898140039433175e-06
Position 165: 5.592860101516525e-06
Position 297: 4.2792806545130286e-06
Position 529: 3.53171720934643e-06
Position 550: 3.0915504086049046e-06
Position 465: 2.484790719712955e-06
Position 1033: 2.0187761153518993e-06
Position 112: 1.213679160476266e-06
Position 670: 9.466599192109881e-07
Position 1105: 8.429467797626248e-07
Position 256: 4.810337252832411e-07
Position 119: 3.871674455446504e-07
Position 232: 3.3535308376228884e-07
Position 253: 3.2218535580124784e-07
Position 1209: 2.0604814406152107e-07
Position 217: 1.1739835808163729e-07
Position 68: 1.1739776667468504e-07
Position 1083: 1.0684944241669445e-07
Position 990: 7.279640373544471e-08
Position 710: 6.761760538374154e-08
Position 645: 1.653824207465087e-08
Position 685: 9.240863304056902e-09
Position 719: 8.628107318006556e-09
Position 467: 6.5849440807480606e-09
Position 557: 6.3178672210061505e-09
Position 997: 5.998391023611834e-09
Position 267: 7.075198938567712e-10
Position 287: 6.336817725937754e-10
Position 331: 2.532637449111437e-10
Position 473: 1.5249446199201002e-10
Position 277: 1.4348741366888922e-10
Position 727: 1.1643747689760137e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 421: 0.9975937375869713
Position 921: 0.9846385788930903
Position 1398: 0.013771783632674625
Position 1137: 0.013592317890520863
Position 1357: 0.011272725999974533
Position 1372: 0.009054280009646249
Position 886: 0.00679457053045599
Position 927: 0.005900592671091037
Position 685: 0.0009401493138958293
Position 847: 0.0006328483577784393
Position 81: 0.0006096032936385478
Position 588: 0.0005776394245451259
Position 211: 0.00045516552332246045
Position 665: 0.0002487625841864555
Position 112: 0.000245733401899655
Position 1273: 0.00024177989292393167
Position 951: 0.00015632300381990483
Position 1076: 0.0001547378968263944
Position 962: 0.00012439827585978728
Position 84: 0.00010894378945045304
Position 1404: 0.00010821626438649121
Position 240: 0.00010709036998648225
Position 1161: 5.5057788171992195e-05
Position 641: 4.539376110562493e-05
Position 432: 2.2026849661851112e-05
Position 550: 2.0757858370439592e-05
Position 390: 1.9049242428353606e-05
Position 691: 1.3604078337733755e-05
Position 502: 8.56435539440331e-06
Position 264: 4.854166820271589e-06
Position 667: 3.7669499752363006e-06
Position 87: 3.3715528022721493e-06
Position 217: 1.5099252719162296e-06
Position 465: 9.187388631958668e-07
Position 175: 2.8902575593444817e-07
Position 354: 3.3694656260311013e-10
