Gene = Rh50
index = 1421
Annotated 5SS: [ 495 2473 3252 3589 7280 8147 8322 8494]
Annotated 3SS: [2303 3085 3326 7088 7951 8227 8390 8732]
SMsplice 5SS: [ 495 2473 3252 3589 7280 8147 8322]
SMsplice 3SS: [2303 3085 3326 7088 7951 8227 8390]
top_k =  100
Partition function (log Z): 15.930267413997111

Sorted 5' Splice Sites (High to Low Probability):
Position 3252: 0.9927253610135921
Position 3589: 0.9869441721160574
Position 8322: 0.9820332809381195
Position 2473: 0.9627629247777153
Position 495: 0.9151150201850498
Position 7280: 0.8164637008152877
Position 8147: 0.6392792038032906
Position 3859: 0.35483806015045
Position 8178: 0.34303629121603796
Position 4383: 0.07301495255832649
Position 583: 0.06978367635566887
Position 8494: 0.04709228147723445
Position 2111: 0.03354714665450552
Position 1622: 0.027786320008274447
Position 7594: 0.020611265105875767
Position 8501: 0.01460653990716332
Position 8772: 0.013371260682224249
Position 8307: 0.009058680018888026
Position 8111: 0.008663758247347884
Position 8310: 0.008486012772087244
Position 2716: 0.0058277689872057205
Position 3256: 0.00449014094725012
Position 8510: 0.0038189380114002094
Position 1022: 0.0031797682399713175
Position 1344: 0.002636918074428624
Position 207: 0.0017371896375242932
Position 8542: 0.001546777484517378
Position 8525: 0.0013369195380178959
Position 662: 0.0006857137758227366
Position 3250: 0.0006375402025976798
Position 3261: 0.0004806939936573145
Position 8499: 0.00045824593499292653
Position 3204: 0.0004241393732848154
Position 8344: 0.0004207145863488447
Position 3491: 0.00021602114843877353
Position 83: 0.0001384118761878886
Position 4151: 0.00011651089906152276
Position 3863: 0.0001121695038420895
Position 3227: 0.00010320589217874417
Position 3245: 0.00010291532189214881
Position 37: 5.791314910691777e-05
Position 43: 4.945066749123309e-05
Position 3191: 1.8684496075994308e-05
Position 75: 1.753937965441482e-05
Position 410: 1.6664324293683434e-05
Position 3497: 1.2626598848443093e-05
Position 85: 9.311531503335377e-06
Position 225: 5.1220286204051565e-06
Position 3598: 3.482272065749408e-06
Position 230: 3.4533286871338964e-06
Position 499: 1.8504584456891035e-06
Position 3741: 1.8091219804896317e-06
Position 97: 1.7187949608180812e-06
Position 598: 6.599968999380612e-07
Position 6: 4.830358443388614e-07
Position 374: 1.1031661956498902e-07
Position 175: 7.795769132260215e-08
Position 185: 5.765764232826421e-08
Position 169: 5.6659438706138326e-08
Position 17: 2.0195592071169112e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3326: 0.9999697842297528
Position 8390: 0.9983462055074349
Position 8227: 0.9982844294498796
Position 7951: 0.9898943840272755
Position 3085: 0.9341806107890941
Position 7088: 0.7251740760651594
Position 2303: 0.4202580179999726
Position 3665: 0.3778130531413016
Position 2238: 0.27131655338493316
Position 1106: 0.06974625943873312
Position 715: 0.055096380363623264
Position 1702: 0.05360287111521819
Position 8732: 0.04961384046234206
Position 1683: 0.04756358862963921
Position 6831: 0.02963273590469282
Position 6834: 0.027926086584805845
Position 1122: 0.02669909169829123
Position 7119: 0.02418061133681123
Position 3984: 0.02390410807977138
Position 3024: 0.022473696470990234
Position 8826: 0.01958317041745179
Position 2902: 0.01831244331039398
Position 2184: 0.01685665349749501
Position 1788: 0.01245003791435273
Position 6168: 0.008337980497916295
Position 8767: 0.008157130228958916
Position 4300: 0.007978755506079457
Position 6631: 0.0073210779698538045
Position 2846: 0.006942015735096903
Position 7442: 0.006822309464985815
Position 2052: 0.00653250442392517
Position 1849: 0.005598961070733674
Position 6821: 0.005304374553500606
Position 688: 0.005078501248266074
Position 874: 0.004585334849958147
Position 2537: 0.004508479679578569
Position 2604: 0.00447446471487374
Position 1512: 0.004293191394175088
Position 4185: 0.0035723182653864607
Position 7353: 0.0035475582481146245
Position 2949: 0.0030709992538831368
Position 2801: 0.002622023341707785
Position 753: 0.002591050053296405
Position 672: 0.002577757816853694
Position 903: 0.0025036655488727584
Position 2626: 0.0023635751656977044
Position 1485: 0.0019464337576235913
Position 8901: 0.0017545036458833868
Position 854: 0.0017532205945447793
Position 1459: 0.0017215536635152334
Position 3163: 0.0016882516630474383
Position 7857: 0.0015524852222655286
Position 2861: 0.0014385320241668347
Position 3000: 0.0013797301128824874
Position 8806: 0.0013682905769310818
Position 8404: 0.0013115051013746224
Position 1247: 0.0011060016563601658
Position 1557: 0.0009873666643847013
Position 9578: 0.0009620369342071328
Position 642: 0.0009385656832454546
Position 1021: 0.0008838980014804302
Position 700: 0.0007983978470656155
Position 8951: 0.0007919907697760376
Position 2588: 0.0005997830928155212
Position 3763: 0.0005238719787925857
Position 3905: 0.00037736073743009163
Position 3797: 0.0003712972230196435
Position 4031: 0.0003711245646392182
Position 259: 0.0003561035435678127
Position 8361: 0.000342289391189394
Position 3944: 0.0003419293836954768
Position 146: 0.0002468737191196054
Position 301: 0.00012199706641420564
Position 8254: 7.479817801916867e-05
Position 1216: 2.8431975273548053e-05
Position 939: 2.532426736554856e-05
Position 275: 2.0907813897212428e-05
Position 109: 1.582628431541095e-05
Position 3576: 9.023175130168539e-06
Position 424: 4.676211975935912e-06
Position 155: 4.207349490333845e-06
Position 262: 3.868331273425686e-06
Position 3403: 3.590272760144e-06
Position 3823: 2.8638496142729155e-06
Position 3802: 2.8775358184341656e-08
Position 347: 9.784540099601748e-09
Position 3633: 8.977295041903257e-09
Position 75: 5.492762952586686e-09
