Gene = Sec61alpha
index = 1480
Annotated 5SS: [ 252  542 2605]
Annotated 3SS: [ 473 1512 2677]
SMsplice 5SS: [ 252  542 2605]
SMsplice 3SS: [ 473 1512 2677]
top_k =  100
Partition function (log Z): 1.823578844421666

Sorted 5' Splice Sites (High to Low Probability):
Position 2605: 0.9992528540820799
Position 542: 0.8148470053857936
Position 252: 0.6059297682072593
Position 1337: 0.115117476589199
Position 1290: 0.09299513760804695
Position 2841: 0.08829142778542588
Position 2340: 0.06926835647495305
Position 2116: 0.06836630412889591
Position 161: 0.05594481679560404
Position 1741: 0.031043837969634978
Position 556: 0.021991614385239982
Position 1658: 0.020049311929808487
Position 3074: 0.015015979747544775
Position 1198: 0.005894489783151157
Position 399: 0.0047940175172017695
Position 2847: 0.002695439696653449
Position 1655: 0.0024148462557751806
Position 124: 0.0016260591658394023
Position 256: 0.0014973486476173338
Position 780: 0.000942330999279485
Position 566: 0.000766742956215489
Position 3080: 0.0006090948875485649
Position 363: 0.0004404484694522077
Position 383: 0.0003352282733819167
Position 48: 0.0003227392658137794
Position 106: 0.00023490520211279966
Position 438: 0.00018850907698479943
Position 115: 0.0001659015967944019
Position 303: 0.0001587815616773775
Position 235: 0.0001526185978375472
Position 37: 0.00014842857914721595
Position 546: 0.00013086745846061415
Position 154: 0.00011060337517651645
Position 295: 9.36643393077592e-05
Position 189: 8.536071729475767e-05
Position 394: 8.39677324024033e-05
Position 142: 7.240719981024089e-05
Position 176: 6.115294658046704e-05
Position 182: 5.6416412764726116e-05
Position 98: 4.315812877095377e-05
Position 60: 4.16376799747492e-05
Position 309: 3.955370304849163e-05
Position 609: 3.225638885943088e-05
Position 311: 3.216859921746656e-05
Position 575: 2.736104323566209e-05
Position 316: 2.472150112315642e-05
Position 1676: 1.2408998895400708e-05
Position 2456: 5.540886946444898e-06
Position 1845: 4.517393297110703e-06
Position 89: 3.7185018670187183e-06
Position 95: 3.4698142030314484e-06
Position 149: 2.2140464892559067e-06
Position 1913: 1.6714975653206206e-06
Position 2402: 1.5548315559442265e-06
Position 1745: 1.239451942707955e-06
Position 657: 6.938783090911254e-07
Position 1592: 6.926730053264369e-07
Position 17: 2.8060169732929573e-07
Position 19: 3.48871477496199e-08
Position 11: 3.0638582505092906e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2677: 0.9999515265607242
Position 1512: 0.9717530494738758
Position 473: 0.5464613021720587
Position 2482: 0.15572708301972085
Position 2899: 0.06993684227287068
Position 1081: 0.06666171903723987
Position 1197: 0.03246413331768025
Position 2319: 0.03129252843165013
Position 696: 0.024180849689880938
Position 994: 0.023876110323481886
Position 1713: 0.022441681894424925
Position 214: 0.018650531053525155
Position 3128: 0.018229095467580978
Position 2902: 0.011980285848188913
Position 903: 0.005560341795137289
Position 2905: 0.00394345315874227
Position 1523: 0.0031992474476123223
Position 316: 0.002594933228222944
Position 507: 0.0025734251235893387
Position 221: 0.0020338120250743617
Position 375: 0.0017928508640087323
Position 1818: 0.0015404343411154606
Position 3131: 0.0013630109955837099
Position 185: 0.0013464808396433771
Position 300: 0.0008764814962923052
Position 272: 0.0007921046507507834
Position 3074: 0.0007152556309496872
Position 3171: 0.0002474484109384445
Position 3382: 0.00019655033231805324
Position 226: 4.149256178431409e-05
Position 154: 2.370863418680435e-05
Position 478: 2.1622658135369933e-05
Position 2689: 5.794192513326612e-06
