Gene = Thor
index = 1559
Annotated 5SS: [327]
Annotated 3SS: [750]
SMsplice 5SS: [327]
SMsplice 3SS: [750]
top_k =  100
Partition function (log Z): -4.1777675321703045

Sorted 5' Splice Sites (High to Low Probability):
Position 327: 0.9971847538523867
Position 95: 0.05178613497435685
Position 89: 0.014714382135264093
Position 619: 0.00862861434129318
Position 956: 0.0045766884098834195
Position 26: 0.004442467409958677
Position 672: 0.003706725178732536
Position 126: 0.002310641107019269
Position 875: 0.0010336404631736784
Position 128: 0.0006932729208699159
Position 963: 0.0005883725503372503
Position 93: 0.0005415548320554851
Position 583: 0.00038496500965222306
Position 245: 0.0003461549981055964
Position 633: 0.0003302488319482269
Position 387: 0.0002845372059539571
Position 278: 0.00021528162010272535
Position 363: 0.0002146095731572327
Position 150: 0.00020974276884826886
Position 392: 0.00019482105931209966
Position 651: 0.00019351654197448802
Position 460: 0.00018664745753187303
Position 579: 0.00012959718785554946
Position 972: 3.579231165928251e-05
Position 138: 8.528672714904642e-06
Position 184: 6.38281846112e-06
Position 331: 1.9956542117568466e-06
Position 110: 1.703723000790156e-06
Position 204: 3.706935479249328e-07
Position 528: 2.2688981544715902e-07
Position 280: 1.8153103696654812e-07
Position 373: 2.023721829766216e-08
Position 509: 1.9641848641754413e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 750: 0.9679310437736355
Position 176: 0.07013065093148485
Position 410: 0.02810475421000656
Position 619: 0.008133498503027949
Position 1137: 0.004147683453630365
Position 707: 0.003666463904266888
Position 1165: 0.0025243005050304642
Position 209: 0.001456651079790154
Position 143: 0.0012903297938887958
Position 1014: 0.000957217199317696
Position 497: 0.0006928069787909222
Position 181: 0.0006527907553198493
Position 1063: 0.00045452355495285756
Position 423: 0.00031671946824339016
Position 240: 0.0002647686956315893
Position 89: 0.0002642087042170603
Position 460: 0.00024682258295433953
Position 220: 0.00023218454590368063
Position 1007: 0.0002282251969162125
Position 835: 0.0002042160382899755
Position 387: 0.00019869531950490916
Position 785: 0.0001811402773823769
Position 268: 0.00016790136773709908
Position 631: 0.00015723350791075485
Position 875: 0.0001269043052118218
Position 1042: 8.802563705427466e-05
Position 116: 7.38017514915428e-05
Position 150: 5.885022108094039e-05
Position 244: 1.8034061416827788e-07
