Gene = LUBEL
index = 1249
Annotated 5SS: [ 1870  2165  2421  2622  2803  3358  3910  4252  5498  6170  6785 10649
 10987 11520 11958 12196]
Annotated 3SS: [ 2045  2221  2484  2673  3018  3627  3962  4309  5741  6228  6872 10719
 11061 11585 12026 12529]
SMsplice 5SS: [  204  2165  2421  2622  2831  3358  3910  4252  5498  6170  6785 10987
 11520 11958 12196]
SMsplice 3SS: [ 1779  2221  2484  2673  3018  3505  3962  4309  5741  6228 10719 11061
 11585 12026 12529]
top_k =  100
Partition function (log Z): 53.418651553092594

Sorted 5' Splice Sites (High to Low Probability):
Position 10987: 0.9997244713775357
Position 2421: 0.9995424704753659
Position 11958: 0.9995331328136869
Position 12196: 0.9984119155142158
Position 3910: 0.9967094720908003
Position 6170: 0.9884987096195798
Position 2165: 0.9870240730096986
Position 11520: 0.9861209470973468
Position 3358: 0.9855966928982147
Position 4252: 0.9797586319717285
Position 6785: 0.9358189569246265
Position 2622: 0.9033528053193349
Position 5498: 0.8867613316955663
Position 204: 0.8513236983409965
Position 2831: 0.653336768616888
Position 2803: 0.3182282375507709
Position 4664: 0.24659056283878927
Position 1978: 0.20289972840092688
Position 1870: 0.12406889906038147
Position 5200: 0.1102724980234069
Position 2602: 0.09657486241503428
Position 6662: 0.06323310941684857
Position 7106: 0.05980564125264098
Position 7848: 0.05597943738413247
Position 4978: 0.03140625742381695
Position 414: 0.028783114073978988
Position 404: 0.02242923283819719
Position 7349: 0.01996213657387315
Position 12712: 0.018738444869306488
Position 1480: 0.018146651824661707
Position 4198: 0.01207698539936106
Position 2859: 0.011233780269706594
Position 2869: 0.009319970950811596
Position 11702: 0.008693253398947633
Position 5597: 0.007316800619638804
Position 947: 0.006697230143558013
Position 5838: 0.0065589018442662825
Position 11544: 0.006447992286051253
Position 5570: 0.0056067487723996745
Position 12716: 0.005251027500773368
Position 12848: 0.00396567070777345
Position 1311: 0.0033111088501667054
Position 12752: 0.0027815731160390367
Position 578: 0.0026727209496794375
Position 34: 0.002367117623423841
Position 12737: 0.0023405230365503922
Position 4653: 0.002267464287320593
Position 2873: 0.001623495910550281
Position 6079: 0.0013778832847340461
Position 2936: 0.0006598771370942209
Position 6462: 0.0006230945843595803
Position 12200: 0.0005708695459908633
Position 12457: 0.0004921326314012106
Position 244: 0.00044174951570587125
Position 4082: 0.0003525760334242256
Position 3878: 0.0002737641717432719
Position 6780: 0.00026245037838709207
Position 2862: 0.0002540836374724633
Position 592: 0.00022639185597260578
Position 2399: 0.00022094572958989388
Position 1066: 0.0001718186661828138
Position 4128: 0.00016455415419266617
Position 266: 0.00015707243803294595
Position 6349: 0.00012436355413947414
Position 11954: 9.388925442042658e-05
Position 4612: 7.103042703149029e-05
Position 11154: 6.572889907347073e-05
Position 6789: 5.209932910697979e-05
Position 2781: 5.084007313413271e-05
Position 4485: 4.626778477405982e-05
Position 4362: 3.536079551347269e-05
Position 4483: 3.4522645625685386e-05
Position 2371: 1.0145474425487752e-05
Position 4994: 4.577881475102019e-06
Position 538: 3.010933117348301e-06
Position 208: 2.44548807156181e-06
Position 189: 2.146532607180544e-06
Position 2529: 1.192884063957033e-06
Position 11499: 1.0376118580405035e-06
Position 12186: 6.6197404215694e-07
Position 11493: 4.0649053537304026e-07
Position 2626: 3.585426699130936e-07
Position 11524: 3.0456769455906835e-07
Position 2582: 2.1205347072093657e-07
Position 4195: 1.5352419019320053e-07
Position 2543: 7.336527765028451e-08
Position 11690: 4.044515746148874e-08
Position 11670: 3.8096495594422214e-08
Position 3465: 3.758467785349488e-08
Position 3389: 2.5202675387433403e-08
Position 4138: 1.197532512647851e-08
Position 4214: 7.232514744067255e-09
Position 370: 6.180526141939747e-09
Position 21: 4.993215816787426e-09
Position 4212: 1.3478508250826131e-09
Position 11962: 7.82273133887742e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2673: 0.9977701885490203
Position 11061: 0.996751271992241
Position 2221: 0.9964935581419072
Position 10719: 0.9950917045464613
Position 12529: 0.9924930407625226
Position 6228: 0.9866828252809369
Position 3962: 0.9808045694468708
Position 2484: 0.9788115361239631
Position 3018: 0.9777182227855334
Position 5741: 0.9695892433268475
Position 4309: 0.9253552714898042
Position 12026: 0.9163901683197493
Position 11585: 0.610725816660302
Position 1779: 0.49296081946018294
Position 3505: 0.35587283787012547
Position 2045: 0.34041999357998454
Position 3701: 0.23990639288652124
Position 1581: 0.2313763402518664
Position 3786: 0.19507524300325937
Position 11616: 0.18779589880008574
Position 5363: 0.1793667687374156
Position 3627: 0.1553699609426131
Position 11769: 0.1332008287417224
Position 6872: 0.10092159764905873
Position 12040: 0.07079900766443913
Position 4333: 0.06279861830663211
Position 4709: 0.06259757233276646
Position 622: 0.03979613734803611
Position 6916: 0.03482561756158732
Position 11763: 0.032292042961402076
Position 1615: 0.030786144382482734
Position 3622: 0.029196561912232875
Position 5987: 0.02745074814235461
Position 11817: 0.02717255085967748
Position 4720: 0.02330007450998981
Position 1936: 0.02050983809284104
Position 2058: 0.019890778682546233
Position 2519: 0.01981219283881754
Position 2092: 0.01917589466986137
Position 12784: 0.018921468069535492
Position 5083: 0.018620042303091503
Position 1484: 0.01742306721220984
Position 3980: 0.017000327947216926
Position 1759: 0.015325875541709917
Position 1380: 0.014395337818963877
Position 12806: 0.012787062656149222
Position 5028: 0.011674488633439208
Position 2939: 0.010242447441670539
Position 11564: 0.008878708230687518
Position 2067: 0.00725909108146701
Position 12057: 0.006745188057187298
Position 3643: 0.006611661510921388
Position 9740: 0.004693680533089352
Position 12907: 0.004677922485217113
Position 12114: 0.004003619409849942
Position 5911: 0.00397461920060849
Position 2903: 0.0036635297090297607
Position 6232: 0.0033328702906777557
Position 2227: 0.003206565760917258
Position 11090: 0.002876982121530538
Position 5714: 0.00278179264535884
Position 12702: 0.002684160272104823
Position 4004: 0.0015844345313317182
Position 11587: 0.001183868758333715
Position 3170: 0.0011786997980187586
Position 12464: 0.0011368773954128363
Position 2685: 0.0009565804879425512
Position 2918: 0.0008830757193455689
Position 3228: 0.000724965357915839
Position 2709: 0.0007002646088583327
Position 4545: 0.000656460415265027
Position 1635: 0.0006365122830089275
Position 2498: 0.0005968124927482027
Position 12066: 0.0005924453236059976
Position 3810: 0.0005450178193093658
Position 4179: 0.0005152907999553313
Position 2465: 0.0005038272203847365
Position 12315: 0.0004921326314012106
Position 333: 0.000475141985513663
Position 1238: 0.0004743997645446823
Position 2945: 0.00034436858289304574
