Gene = anchor
index = 1609
Annotated 5SS: [ 670 4574 4809 5201 5429 5731 5981 6195 6548 6976 7411 7592]
Annotated 3SS: [4283 4668 4868 5262 5490 5788 6040 6454 6602 7035 7465 7960]
SMsplice 5SS: [ 670 4574 4809 5201 5429 5731 5981 6195 6548 6976 7411 7592]
SMsplice 3SS: [4283 4668 4868 5262 5490 5788 6040 6454 6602 7035 7465 7960]
top_k =  100
Partition function (log Z): 44.11159729587407

Sorted 5' Splice Sites (High to Low Probability):
Position 4574: 0.9992659286610734
Position 5731: 0.9987457748179903
Position 7411: 0.9951781775537671
Position 6976: 0.9946445504639343
Position 5981: 0.9943930328142706
Position 670: 0.9825967160108912
Position 5201: 0.9823337287574884
Position 5429: 0.9636039377195157
Position 4809: 0.9627640478114687
Position 6548: 0.9577866708623612
Position 7592: 0.8086623243399896
Position 6195: 0.5383014767683862
Position 7783: 0.33593671590246277
Position 3164: 0.28902753316404717
Position 7787: 0.05149126908287034
Position 2485: 0.04413277599972702
Position 6304: 0.04400250081494671
Position 7624: 0.04289230206169686
Position 6524: 0.03463527615901888
Position 3849: 0.03332397359970435
Position 5420: 0.03273181226586452
Position 8361: 0.02638738077534348
Position 4806: 0.02626616549356078
Position 3229: 0.022673401541975374
Position 7661: 0.02018775933142246
Position 3114: 0.018460618700630885
Position 818: 0.017269935162043656
Position 6299: 0.011046871228140763
Position 4813: 0.00874426329599162
Position 5130: 0.0066931517007029
Position 8025: 0.006517796863592105
Position 2840: 0.006473346837343612
Position 5065: 0.006082625604114407
Position 5134: 0.005713462028282915
Position 5991: 0.004773996667899104
Position 7666: 0.004645873080600519
Position 7723: 0.004176225944619306
Position 4939: 0.0038506237984552933
Position 5158: 0.002568074392166333
Position 7828: 0.0025310505764085246
Position 7543: 0.0024090233877489065
Position 6167: 0.002176573032165983
Position 7228: 0.0018308377711070494
Position 7405: 0.001816274124061658
Position 5193: 0.0017888066744433553
Position 4946: 0.0014720647003235543
Position 5407: 0.001349839385447974
Position 3237: 0.0013456320987969884
Position 7332: 0.001283602555737703
Position 7236: 0.00114509263050331
Position 6388: 0.0011151462869738373
Position 2530: 0.0010645822111499327
Position 6310: 0.0009848769462759267
Position 5690: 0.000790607391982562
Position 6139: 0.0007733227618601187
Position 5444: 0.0007718689216630822
Position 5719: 0.0002781696134386208
Position 4956: 0.00026018087917263914
Position 4755: 0.00025752319393333186
Position 6753: 0.00022563420651741675
Position 5294: 0.00014910622264313326
Position 5851: 0.00011524533160975925
Position 4815: 7.069682293558802e-05
Position 6845: 6.387994047757717e-05
Position 5807: 5.863173991342308e-05
Position 5907: 4.563936322520429e-05
Position 771: 4.3688748812403135e-05
Position 5950: 3.765516028890416e-05
Position 5119: 3.6033383446328494e-05
Position 5860: 3.2061185263449896e-05
Position 7385: 3.122339921996677e-05
Position 5957: 2.8650604948083772e-05
Position 6208: 2.7961665947258176e-05
Position 5834: 2.0777042443535768e-05
Position 5491: 1.913038041167439e-05
Position 5841: 1.4226994914876051e-05
Position 5895: 1.4107754083895423e-05
Position 6356: 1.1811796768728715e-05
Position 4759: 1.020842034894423e-06
Position 6184: 9.279667691880108e-07
Position 5044: 3.963138496178057e-07
Position 6957: 3.936518603610278e-07
Position 4764: 1.456147169162686e-07
Position 6068: 7.909821965473619e-08
Position 6924: 5.022391015744836e-08
Position 6552: 4.335065783380158e-08
Position 6507: 1.2030136401777517e-08
Position 4715: 8.229088098031957e-09
Position 7506: 6.0696278353957735e-09
Position 7675: 4.98705939227801e-09
Position 5393: 3.982856984877826e-09
Position 4709: 2.932264122863017e-09
Position 5714: 2.471140456619271e-09
Position 5671: 1.8888624705319074e-09
Position 5664: 1.7117626741980998e-09
Position 5179: 9.943663310488368e-10
