Gene = Pex14
index = 1367
Annotated 5SS: [245 607]
Annotated 3SS: [303 878]
SMsplice 5SS: [245 607]
SMsplice 3SS: [303 878]
top_k =  100
Partition function (log Z): 0.011981849174557274

Sorted 5' Splice Sites (High to Low Probability):
Position 607: 0.9950105280743163
Position 245: 0.9758173716172276
Position 957: 0.06929020007583166
Position 1358: 0.024923262981218434
Position 1060: 0.023677807990970457
Position 1304: 0.016895846699465623
Position 1340: 0.0072938579400377975
Position 340: 0.0053000452631748445
Position 1266: 0.005065703084632992
Position 50: 0.004404643992937813
Position 65: 0.0027421074719245135
Position 1282: 0.0027018651925882005
Position 1350: 0.0023464020073252355
Position 17: 0.0019073236310804534
Position 999: 0.0019067730109809272
Position 215: 0.0018832863337486959
Position 1343: 0.0012761468254871124
Position 636: 0.00044874698225636075
Position 90: 0.00043354684265758025
Position 419: 0.00027487223645654776
Position 389: 0.00025779222184528565
Position 41: 0.00023453844954540815
Position 35: 0.00020543542092954652
Position 1465: 0.00017746704197238195
Position 316: 0.00017710216873178202
Position 254: 8.674322335972753e-05
Position 84: 7.381419076277809e-05
Position 617: 5.431372698265117e-05
Position 269: 4.9990577946728867e-05
Position 433: 4.3216553644006394e-05
Position 24: 3.787069741051987e-05
Position 794: 3.519826387758982e-05
Position 191: 1.96702050982281e-05
Position 786: 1.421752376731854e-05
Position 1069: 7.707900782758613e-06
Position 589: 3.4049625721295225e-06
Position 580: 3.0130507014374046e-06
Position 677: 2.9276820272231877e-06
Position 94: 3.85551213511368e-07
Position 203: 1.9335638905675175e-08
Position 92: 1.9216790139255815e-08
Position 122: 3.946867336801827e-09
Position 136: 1.353197297789666e-10
Position 170: 5.221630054283076e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 878: 0.9941565720899013
Position 303: 0.9269366729897601
Position 1115: 0.07431112159320993
Position 1420: 0.0587805041120026
Position 339: 0.014726048154002814
Position 411: 0.010470749857014109
Position 1143: 0.009386276990553461
Position 366: 0.008579800492733148
Position 316: 0.00797072385571154
Position 485: 0.007270903266129616
Position 1022: 0.006702352159864483
Position 133: 0.005197190440500573
Position 1440: 0.004950565849111471
Position 100: 0.004327017375998556
Position 1546: 0.002964922730883256
Position 363: 0.0018377179682803819
Position 1072: 0.0015563407618446044
Position 388: 0.0010737828583493602
Position 320: 0.0007374007963360102
Position 677: 0.000670040822522565
Position 1201: 0.0006010784125666276
Position 513: 0.000586066450105995
Position 104: 0.00046786391813259995
Position 369: 0.0002864666272461285
Position 562: 0.00018095122852086615
Position 372: 5.886284256444e-05
Position 542: 5.217684633369038e-05
Position 269: 4.376440287417435e-05
Position 456: 4.008764255278107e-05
Position 445: 2.6443738910792522e-05
Position 792: 2.587430469938408e-05
Position 750: 2.4888406990225144e-05
Position 120: 2.282217735994733e-05
Position 141: 2.0332619371128585e-05
Position 770: 2.0163313367779066e-05
Position 798: 6.634117920927898e-06
Position 714: 5.9486194718434535e-06
Position 122: 3.649157993741181e-06
Position 690: 1.8248000335316558e-06
Position 908: 1.737869321351842e-06
Position 196: 3.826424548613961e-07
Position 109: 3.4223975259877937e-07
Position 819: 1.2276407521185454e-07
