Gene = l(2)k09022
index = 1750
Annotated 5SS: [1273 1648 5419]
Annotated 3SS: [1384 1707 5482]
SMsplice 5SS: [1273 1648 2350 5419]
SMsplice 3SS: [1384 1707 5141 5482]
top_k =  100
Partition function (log Z): 0.03817839717026095

Sorted 5' Splice Sites (High to Low Probability):
Position 1648: 0.9989237463104853
Position 1273: 0.9713667095841284
Position 5419: 0.9075751273957059
Position 2350: 0.7924014941708889
Position 984: 0.23414169819106226
Position 3055: 0.11236705227094482
Position 2067: 0.08706222014249448
Position 473: 0.07161783340717068
Position 586: 0.01942299060393471
Position 481: 0.016843058565090448
Position 2317: 0.014452664377623981
Position 489: 0.012522078357320618
Position 158: 0.0087840785411121
Position 454: 0.006978928735768854
Position 1235: 0.0019890160947878543
Position 2540: 0.0016490995563616482
Position 1951: 0.0013110287996444699
Position 2043: 0.0012376966019265452
Position 2503: 0.0010396125836785097
Position 1652: 0.0010094407441933087
Position 394: 0.0004752995928467582
Position 250: 0.00041007838294988315
Position 1470: 0.0003964889915005384
Position 497: 0.0003777147166737094
Position 704: 0.0002458525731272721
Position 1286: 0.0001791761718301242
Position 25: 0.00012774510352828202
Position 929: 0.00012484228792452692
Position 1277: 9.319056903284663e-05
Position 18: 8.371539987677776e-05
Position 154: 5.610453023762696e-05
Position 1070: 4.749435817746178e-05
Position 690: 1.4028174716557243e-05
Position 1637: 1.3101684918885503e-05
Position 415: 7.738292232327544e-06
Position 1821: 1.8786755981719686e-06
Position 30: 7.595375042949789e-07
Position 1946: 1.8116653732006697e-07
Position 20: 6.107587019161116e-08
Position 310: 4.729119500868401e-08
Position 232: 1.5914563009817294e-08
Position 180: 1.2946134465468214e-08
Position 151: 8.0015137014169e-09
Position 47: 5.949602817828859e-12
Position 54: 5.394663574195357e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9784388223909581
Position 1707: 0.9673768347850449
Position 1384: 0.9601304136925295
Position 2898: 0.5836985838223147
Position 3869: 0.3211279924076635
Position 1048: 0.17614041043851936
Position 544: 0.10607596428359214
Position 2211: 0.04544500964242189
Position 1407: 0.03762273636332656
Position 1115: 0.02091236553297141
Position 648: 0.019935931004362157
Position 1132: 0.009656231943295434
Position 2133: 0.009357072637097022
Position 1081: 0.00330995416608727
Position 211: 0.0029951854249301913
Position 2865: 0.002582565486740188
Position 607: 0.0023305187112569116
Position 553: 0.0021449377839134745
Position 2139: 0.0018276681157092288
Position 2868: 0.0016784539930856071
Position 1771: 0.001611613422538833
Position 2103: 0.001513660098340663
Position 2417: 0.0014147611696705658
Position 770: 0.0011017378722788023
Position 2612: 0.0009508336314441477
Position 2000: 0.000882151788137424
Position 1343: 0.0008750742265711805
Position 3114: 0.0007751506292961966
Position 208: 0.0006455239791206555
Position 1544: 0.0005817667720390841
Position 1455: 0.0005284887698882993
Position 1428: 0.00046591980113032264
Position 802: 0.0003197893433962278
Position 3119: 0.0002723175393783836
Position 84: 0.00021188814337017042
Position 526: 0.00016279458525959248
Position 492: 9.286830915618941e-05
Position 2586: 6.656670521990047e-05
Position 898: 3.54829598502378e-05
Position 690: 2.464077096469145e-05
Position 1876: 1.1169899876496755e-05
Position 1859: 7.014354818540578e-06
Position 1737: 6.101988225501768e-06
Position 472: 5.0501568803706165e-06
Position 295: 7.85598356464103e-07
Position 77: 3.0534313254540657e-07
