Gene = Vps53
index = 1598
Annotated 5SS: [ 180  747 1978]
Annotated 3SS: [ 239  802 2039]
SMsplice 5SS: [ 180  747 1978]
SMsplice 3SS: [ 239  802 2039]
top_k =  100
Partition function (log Z): 6.35643325871278

Sorted 5' Splice Sites (High to Low Probability):
Position 1978: 0.999098619158172
Position 180: 0.996723513812902
Position 747: 0.9770362844224595
Position 618: 0.3376914086468535
Position 2180: 0.06503024675170792
Position 634: 0.05900574006565002
Position 399: 0.04276157150471151
Position 331: 0.03827766677351794
Position 622: 0.025512909482336938
Position 459: 0.009359010500292812
Position 2665: 0.004966586617414814
Position 2509: 0.004950646005454601
Position 443: 0.002872357124525351
Position 1117: 0.0021662241479845665
Position 2235: 0.0012500792755487104
Position 184: 0.001045892083961231
Position 525: 0.0009914568746639833
Position 2119: 0.0009440870458621601
Position 1866: 0.0006510424111414733
Position 760: 0.0005395081018523397
Position 159: 0.0005154829078020432
Position 492: 0.00045142522801041386
Position 396: 0.0004111304294849952
Position 359: 0.00040010317595358814
Position 366: 0.00035659033637631233
Position 667: 0.00016049311768805168
Position 168: 8.846884542672694e-05
Position 1982: 2.602221732352022e-05
Position 1919: 2.5395411359544775e-05
Position 1722: 5.591802565309253e-06
Position 751: 1.5502099450282483e-06
Position 126: 1.5188104814863474e-06
Position 1235: 1.2530532912385634e-06
Position 2494: 1.017545358577746e-06
Position 473: 5.002175607080799e-07
Position 188: 6.703834122661913e-08
Position 240: 4.034725625607748e-08
Position 203: 1.5940929877499893e-08
Position 99: 1.5751661722713398e-08
Position 968: 8.040386877304125e-09
Position 1480: 5.90042766443038e-09
Position 105: 5.107873154059079e-09
Position 16: 3.4373932938620077e-09
Position 199: 1.0834812728896748e-09
Position 25: 1.4299116575563162e-10
Position 92: 1.0860952613980725e-10
Position 229: 3.5551857742290377e-12
Position 285: 4.732116976129717e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2039: 0.9968401196477296
Position 239: 0.9768953729208213
Position 802: 0.7552773542901433
Position 689: 0.5248525841605217
Position 821: 0.19190221257700776
Position 2643: 0.044181223588702884
Position 925: 0.014337834350032757
Position 2247: 0.012490357872449506
Position 2825: 0.01112636885487503
Position 816: 0.008595470240831867
Position 554: 0.0060240030391233565
Position 1446: 0.004484485837436367
Position 3015: 0.004164639733011555
Position 478: 0.0032865515506127303
Position 2074: 0.0029684924784773646
Position 458: 0.0026046926096276253
Position 2395: 0.0025504542942765486
Position 832: 0.0024869039289056793
Position 1183: 0.0021662181218781913
Position 2382: 0.0015569038257441457
Position 466: 0.0011710417071452803
Position 2283: 0.0006731629631223464
Position 497: 0.0004921466700887917
Position 898: 0.00048771823789623135
Position 302: 0.00046917992678359574
Position 3049: 0.00039955210916475304
Position 722: 0.0002717284160223053
Position 425: 0.00022213363529397412
Position 353: 0.00013004720779702392
Position 551: 9.943837950379073e-05
Position 719: 7.225224083043642e-05
Position 359: 1.2837822222638097e-05
Position 710: 1.2073593784328741e-05
Position 317: 1.0731453928190605e-05
Position 1780: 3.124235598193569e-06
Position 2080: 1.898169814658191e-06
Position 2106: 2.3658739199865464e-07
Position 206: 7.116283504519848e-09
Position 365: 2.623670775105548e-09
