Gene = Pus7
index = 1394
Annotated 5SS: [ 201  449  882 1040]
Annotated 3SS: [ 260  509  936 1098]
SMsplice 5SS: [ 201  445  882 1040]
SMsplice 3SS: [ 273  509  936 1098]
top_k =  100
Partition function (log Z): 3.6250916461294214

Sorted 5' Splice Sites (High to Low Probability):
Position 1040: 0.9999549156760297
Position 882: 0.935002202814094
Position 201: 0.7675683662266087
Position 445: 0.7423224667652094
Position 1430: 0.22441033002823277
Position 449: 0.16616310469924975
Position 857: 0.021780454707268106
Position 798: 0.019849294791473533
Position 1626: 0.013123952776874543
Position 188: 0.008752843042704163
Position 453: 0.003249574884577996
Position 827: 0.00319910157790664
Position 632: 0.0026167165526044143
Position 403: 0.0025471637974939267
Position 436: 0.002325726604618258
Position 152: 0.0005785524022580446
Position 354: 0.0004963674111576941
Position 182: 0.0004930829053781964
Position 425: 0.0004224304877163105
Position 107: 0.0003121354572041848
Position 886: 0.00022197475842440504
Position 298: 0.00015457312221179372
Position 376: 0.00012393382249880738
Position 427: 9.953944693453029e-05
Position 557: 6.505945088547845e-05
Position 755: 3.9871674315034046e-05
Position 1199: 3.713335662429542e-05
Position 3: 3.5173509443020115e-05
Position 1044: 2.720652407754769e-05
Position 229: 9.330970747147675e-06
Position 149: 4.941441577085946e-06
Position 1223: 4.579832139882896e-06
Position 34: 4.000084117463178e-06
Position 22: 3.613225447620278e-06
Position 1176: 2.2979438484419287e-06
Position 1179: 1.022034159166621e-06
Position 25: 3.526782094307819e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 936: 0.9832583438641335
Position 1098: 0.9594191742504116
Position 509: 0.9337333679845188
Position 273: 0.38090157101078015
Position 260: 0.37608119707216286
Position 1786: 0.0953203308282799
Position 1716: 0.09391936004038982
Position 1114: 0.04054378142619496
Position 1507: 0.010755705011089784
Position 1943: 0.010313816845690235
Position 1528: 0.006467400456154055
Position 2022: 0.0062495071778391155
Position 1646: 0.005039993948974317
Position 1657: 0.004439158816380476
Position 2951: 0.003141404496878295
Position 1701: 0.0018876051834311185
Position 697: 0.0014734154041911864
Position 739: 0.0008641852802252334
Position 736: 0.0005963109143313867
Position 685: 0.0005464730439603224
Position 871: 0.00047775679506994946
Position 903: 0.0002061520872767898
Position 291: 9.179197188649526e-05
Position 354: 7.998007327483943e-05
Position 1264: 2.962791589117967e-05
Position 81: 2.6883002358190168e-05
Position 392: 2.5630029397059226e-05
Position 425: 2.5597047958688476e-05
Position 298: 1.7010823802921073e-05
Position 1279: 1.2651119757048961e-05
Position 1393: 1.2236657564874902e-05
Position 1205: 1.1943355512617704e-05
Position 384: 1.1388081154191464e-05
Position 1006: 9.909069207620384e-06
Position 436: 9.324158495534904e-06
Position 1268: 2.8353780138912787e-06
Position 1125: 2.438024347096262e-07
Position 1135: 1.72194492379528e-07
Position 1162: 1.5086475494105578e-07
