Gene = MED15
index = 1260
Annotated 5SS: [ 153  982 1753 2166 2839 3003]
Annotated 3SS: [ 209 1040 2022 2219 2902 3064]
SMsplice 5SS: [ 153  982 1753 2166 2839]
SMsplice 3SS: [ 209 1040 2022 2219 2902]
top_k =  100
Partition function (log Z): -0.1036308801701975

Sorted 5' Splice Sites (High to Low Probability):
Position 1753: 0.9649459840099056
Position 2166: 0.9271858097218963
Position 153: 0.7154366682774403
Position 2839: 0.6794409743808448
Position 925: 0.4769326276058397
Position 3003: 0.4302893025523244
Position 695: 0.16459568064379498
Position 814: 0.09551210287385806
Position 2541: 0.07498593991090556
Position 986: 0.06531855103079953
Position 764: 0.05072818547556662
Position 1176: 0.04686152281366155
Position 36: 0.03144764044994071
Position 2843: 0.02033125289823771
Position 1114: 0.011656716518396034
Position 2547: 0.009213282155223566
Position 721: 0.008375054131616474
Position 1237: 0.007820500127377648
Position 676: 0.004642724551550071
Position 40: 0.003866031920025045
Position 311: 0.0037775817187757853
Position 2802: 0.003332017932344732
Position 1629: 0.0022515772917661683
Position 2784: 0.001842241069290293
Position 2998: 0.0017512532621139073
Position 316: 0.0013170079760379612
Position 1636: 0.0012823433778014434
Position 2170: 0.0011915400154037517
Position 183: 0.00114637222156889
Position 126: 0.0007696942761789365
Position 285: 0.0007386785410265785
Position 1757: 0.0005002142251070421
Position 1146: 0.00045031079835327963
Position 1738: 0.0004192089936744424
Position 2757: 0.0004024543130613052
Position 1700: 0.0002732978901019149
Position 131: 0.0002521521914917707
Position 760: 0.00024182890545398073
Position 1315: 0.0002229040364910462
Position 119: 0.0002214274269165971
Position 71: 0.00015098156154881573
Position 1335: 0.00011812379549686968
Position 2164: 4.695213143945191e-05
Position 139: 4.469732764066346e-05
Position 290: 1.89398756303672e-05
Position 15: 6.870948830722322e-06
Position 69: 3.4862563512022335e-06
Position 303: 2.7535461073996353e-06
Position 641: 2.5468443142118717e-06
Position 392: 5.003369356344756e-07
Position 7: 3.326820231903135e-08
Position 90: 3.285249626945058e-08
Position 186: 4.1176882798048073e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2022: 0.9792959102710337
Position 1040: 0.8577096164555412
Position 2902: 0.8435898724794745
Position 2219: 0.8127215359226023
Position 209: 0.7302157314777268
Position 3064: 0.4219756924349307
Position 2340: 0.034329527605347535
Position 1658: 0.02422740754323701
Position 817: 0.022689652655084436
Position 2603: 0.02228810197099188
Position 2081: 0.01916762211141006
Position 1268: 0.013602343310423514
Position 3130: 0.006980720318523847
Position 777: 0.0066901561611770795
Position 1295: 0.0047534378412438915
Position 3113: 0.003084143060984322
Position 2274: 0.002351286404582137
Position 2243: 0.0017086436904986861
Position 495: 0.001338623708006812
Position 2266: 0.0009236192691231173
Position 2033: 0.000767192771370388
Position 237: 0.0005266262338087964
Position 756: 0.00036176190070729883
Position 880: 0.00034824399208626614
Position 1967: 0.0002890749670538596
Position 462: 0.00015574838060218094
Position 1964: 0.0001507464483709023
Position 1869: 5.459454608775841e-05
Position 2396: 3.133210943829908e-05
Position 2315: 2.8545076589023266e-05
Position 582: 5.494411643900957e-06
Position 343: 3.4919056646294537e-06
Position 243: 7.982220537991773e-08
