Gene = Prp3
index = 1389
Annotated 5SS: [1220]
Annotated 3SS: [1273]
SMsplice 5SS: [1220]
SMsplice 3SS: [1273]
top_k =  100
Partition function (log Z): -6.526735711146272

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.7432762130871566
Position 1151: 0.25718771781792577
Position 1135: 0.030163084653291233
Position 133: 0.02425536945494401
Position 329: 0.0198274882321506
Position 75: 0.0031456105081029795
Position 745: 0.0010402612848622469
Position 437: 0.0007197813590878439
Position 1098: 0.0005129681372751631
Position 35: 0.0003927943473807944
Position 468: 0.0003347560172121842
Position 895: 0.0002505452538557913
Position 80: 0.00024664556356214403
Position 725: 0.00018683378444752817
Position 1391: 0.00016970054794263203
Position 1940: 6.597560949155234e-05
Position 815: 5.52686130815387e-05
Position 37: 5.203888304992222e-05
Position 2025: 4.2573366536841874e-05
Position 73: 3.549969041438067e-05
Position 326: 1.3304535387543682e-05
Position 129: 1.043583862533362e-05
Position 10: 3.183480312912074e-07
Position 27: 7.863469200158689e-08
Position 119: 5.110464753792283e-08
Position 257: 2.6204531610186145e-08
Position 154: 8.60497369604512e-09
Position 260: 4.1989805578948e-09
Position 263: 3.637386460783419e-09
Position 183: 9.761726056537333e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1273: 0.9927671557367328
Position 1192: 0.027569653094687396
Position 378: 0.0125148507854123
Position 1065: 0.011682678257791197
Position 201: 0.00787696120485427
Position 1009: 0.0075199092192771285
Position 1212: 0.006975168706086321
Position 154: 0.0038720077469153306
Position 1317: 0.003579464378497869
Position 247: 0.001792909553548664
Position 231: 0.001446933136766594
Position 1344: 0.0010654295051212412
Position 1291: 0.0008183915258067146
Position 493: 0.0005639010592282236
Position 621: 0.0003183456577122144
Position 1485: 0.00028782934797652707
Position 502: 0.0002493933550858257
Position 2149: 0.00023349677255741165
Position 1953: 0.00016070085035204044
Position 880: 9.865337901206948e-05
Position 1956: 8.823410925706109e-05
Position 1455: 8.622092433292143e-05
Position 1062: 8.515636511743143e-05
Position 1235: 5.599283569421462e-05
Position 1321: 5.2011504652204784e-05
Position 405: 4.851256434996663e-05
Position 611: 4.5922972871546966e-05
Position 780: 4.434190038963388e-05
Position 384: 3.86716396333453e-05
Position 216: 1.6750054142137392e-05
Position 315: 1.5908585688234555e-05
Position 257: 1.3116648832430496e-05
Position 108: 5.80070085203856e-07
Position 129: 1.0484673192685409e-07
