Gene = tctn
index = 1909
Annotated 5SS: [189 612]
Annotated 3SS: [259 670]
SMsplice 5SS: [189 612]
SMsplice 3SS: [259 670]
top_k =  100
Partition function (log Z): -4.898269909793258

Sorted 5' Splice Sites (High to Low Probability):
Position 612: 0.9968569166646172
Position 189: 0.7095238548269284
Position 1016: 0.04302119190656811
Position 411: 0.016054597838684376
Position 959: 0.015010437388639202
Position 1070: 0.010008683109513363
Position 1300: 0.008593719833742224
Position 424: 0.0024842506815274377
Position 1293: 0.0007619744619970007
Position 1084: 0.0004482266229811824
Position 409: 0.0003927421688965156
Position 256: 0.00026716951163797004
Position 172: 0.00011293878653533534
Position 418: 3.537750535647679e-05
Position 296: 2.9138993667882725e-05
Position 193: 1.8379065625096013e-05
Position 110: 1.7307513797986384e-05
Position 163: 1.535780092926426e-05
Position 616: 1.45668689636852e-05
Position 177: 1.3733858842961772e-05
Position 761: 5.387905666364922e-06
Position 604: 5.299024800642321e-06
Position 602: 4.43228446805587e-06
Position 652: 2.9500104538336814e-06
Position 677: 1.7674828076946954e-06
Position 82: 1.3445282766381615e-07
Position 46: 5.1392497822809033e-08
Position 89: 1.0612177702538883e-08
Position 219: 9.113809558327706e-09
Position 289: 2.806319031976815e-09
Position 312: 6.680281589746107e-10
Position 514: 1.0440032477965459e-10
Position 545: 5.111691954524481e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 670: 0.824730947571962
Position 259: 0.6497341172367882
Position 1132: 0.056385996173218544
Position 734: 0.055495187077794994
Position 2088: 0.03857605606558824
Position 481: 0.03766822461299792
Position 435: 0.03629220848809804
Position 1228: 0.033918578374267594
Position 1989: 0.02288854644076367
Position 1369: 0.016614783355875646
Position 701: 0.0077362446185189546
Position 1708: 0.003964150632752695
Position 282: 0.0031049469293064854
Position 2451: 0.003068998828254753
Position 1136: 0.0027660240894426397
Position 1564: 0.002195826373649097
Position 2322: 0.001875015347206278
Position 2060: 0.0016714210127943261
Position 677: 0.0010196556922431137
Position 1314: 0.0008132949017075551
Position 1070: 0.0007675936096858409
Position 1420: 0.0006147272180527561
Position 327: 0.0005616919971146116
Position 384: 0.00033902894084661487
Position 537: 0.0002695517766876342
Position 348: 0.00021530886224854808
Position 294: 0.000170498696429146
Position 332: 0.00011783423915144715
Position 403: 6.930733322515966e-05
Position 513: 2.1632845582616756e-05
Position 300: 1.5807716338064214e-05
Position 288: 9.36290575260373e-06
Position 565: 8.041354479798198e-06
