Gene = RhoGEF4
index = 1426
Annotated 5SS: [ 234  857 1468]
Annotated 3SS: [ 298  913 1526]
SMsplice 5SS: [ 234  857 1468]
SMsplice 3SS: [ 298  913 1526]
top_k =  100
Partition function (log Z): 1.7294022928352

Sorted 5' Splice Sites (High to Low Probability):
Position 1468: 0.9936040415512176
Position 857: 0.9498023601289491
Position 234: 0.8350612741984572
Position 13: 0.18192335889225936
Position 808: 0.03071027453294109
Position 454: 0.02035386290512339
Position 1854: 0.016403612178425255
Position 1202: 0.012921953750707434
Position 50: 0.012612250237784714
Position 1230: 0.01239571681814455
Position 1051: 0.009793196983053294
Position 1881: 0.0052203291906576955
Position 225: 0.003561513276969547
Position 786: 0.0030969363716629094
Position 1845: 0.0021216275200072227
Position 1289: 0.0020789640868369803
Position 1992: 0.0016092254518138313
Position 35: 0.0009616077964384251
Position 1814: 0.0009488416402573714
Position 1160: 0.0006455202724344983
Position 778: 0.000565040669678725
Position 1012: 0.00046226537707896794
Position 1837: 0.00033570370938147627
Position 1472: 0.00031788015861543826
Position 1441: 0.0003109087888437823
Position 733: 0.00019337745634304324
Position 1817: 0.00018802382835627355
Position 220: 0.00018157732211171966
Position 188: 0.0001507756913462411
Position 57: 1.9740276970233733e-05
Position 621: 1.609229487403299e-05
Position 89: 7.228752467009525e-06
Position 417: 4.8495740445585865e-06
Position 630: 2.4624151285554217e-06
Position 103: 1.1388659524783368e-06
Position 261: 9.643617965131613e-07
Position 60: 8.639607232261196e-07
Position 1425: 7.182984718410477e-07
Position 52: 2.724169948024784e-07
Position 329: 9.768889634288292e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 913: 0.9980110472245203
Position 1526: 0.9847021637501377
Position 298: 0.7798370749949333
Position 85: 0.18154140067422228
Position 669: 0.042221491307504855
Position 1957: 0.02611276426018378
Position 1271: 0.01601096697750224
Position 114: 0.012586060540448927
Position 1292: 0.012094195918728522
Position 1359: 0.00972593874168825
Position 468: 0.008835732346270189
Position 317: 0.005801636728914434
Position 2045: 0.005026979175332489
Position 384: 0.0022688440456423526
Position 474: 0.001808430694910734
Position 774: 0.001755267935699388
Position 1722: 0.0014551310737241346
Position 1553: 0.0014300536736482701
Position 564: 0.0013503317563373462
Position 118: 0.001090041527257138
Position 2225: 0.0010798158245333834
Position 714: 0.0010492579140829333
Position 1002: 0.000765310592491774
Position 1561: 0.0004824369858712508
Position 1074: 0.0004622653770789683
Position 1912: 0.00043574399300952047
Position 1743: 0.0003400738528644509
Position 89: 0.00015321389164361178
Position 165: 0.0001168472242124318
Position 171: 2.1602641354613112e-05
Position 122: 6.730624415783651e-06
Position 365: 6.133944276603139e-06
Position 228: 7.693723049773424e-07
Position 187: 6.941064693376001e-07
