Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  100
Partition function (log Z): 3.713198826836939

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9823238646762181
Position 175: 0.9719138835558346
Position 1354: 0.8947468989652212
Position 1087: 0.11536230261871638
Position 391: 0.041810506589944785
Position 2207: 0.017320010056230094
Position 209: 0.01659536276623335
Position 1457: 0.015500602906391197
Position 624: 0.011749744842311177
Position 340: 0.004101103633441532
Position 1259: 0.0024609746914164387
Position 819: 0.002195463402825538
Position 636: 0.0021231003723891756
Position 2278: 0.00200342600990039
Position 619: 0.0019929433603895564
Position 877: 0.0011749767491289727
Position 1244: 0.000884944595091167
Position 1580: 0.000727401083451581
Position 1267: 0.0007238698031770329
Position 2113: 0.0007180488330834509
Position 814: 0.0006402408767384049
Position 1331: 0.0003541048619740269
Position 471: 0.00026897746587240017
Position 168: 0.00025030871066780155
Position 817: 0.00013687508875455048
Position 179: 0.00010658220807384971
Position 1072: 1.671056976167927e-05
Position 1362: 1.3085996243250189e-05
Position 1548: 1.2867892302882128e-05
Position 1003: 1.23294710033088e-05
Position 1461: 5.10961058252074e-06
Position 514: 4.1779297028738905e-06
Position 622: 2.777673218867694e-06
Position 1091: 1.9330120140914407e-06
Position 572: 1.3081308872243199e-06
Position 561: 1.2561689504277876e-06
Position 646: 1.0839945884852292e-06
Position 594: 1.0814203545016452e-06
Position 1276: 5.884077740495329e-07
Position 141: 7.39892961069701e-08
Position 3: 6.625371867347042e-09
Position 5: 6.2802571504522e-09
Position 81: 4.584666153219124e-09
Position 49: 3.067747527739188e-09
Position 431: 2.134469179723122e-09
Position 52: 2.064584324241652e-09
Position 114: 5.34009976216909e-10
Position 60: 5.180726985741878e-10
Position 84: 2.976961359324767e-10
Position 62: 7.03125994218489e-11
Position 278: 5.716118063733898e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9990667909415757
Position 278: 0.9339486327014698
Position 1411: 0.885975105042292
Position 1444: 0.08269029921422703
Position 452: 0.0760620452542042
Position 1519: 0.017561832267550738
Position 2253: 0.013443643293153187
Position 1194: 0.010890048943924032
Position 304: 0.008364895838661459
Position 1206: 0.007560966558638208
Position 1230: 0.00726246344194809
Position 337: 0.00661837016355819
Position 1417: 0.006327082024027971
Position 526: 0.004214806604317641
Position 295: 0.0038624892069024867
Position 2339: 0.0028777896025885758
Position 876: 0.0027786151550547454
Position 1301: 0.002648492582775588
Position 2324: 0.0025284266919761724
Position 1149: 0.002483449947060015
Position 1316: 0.0024547929554294525
Position 1486: 0.0019036701281876095
Position 1806: 0.0014137541414968686
Position 1263: 0.0011150888561703167
Position 923: 0.0008301581114936146
Position 2181: 0.0007180488330834495
Position 1329: 0.0006026093760190144
Position 2313: 0.0004735764784125398
Position 1239: 0.000464441753365301
Position 717: 0.00024260039309681176
Position 339: 0.00021978720989283243
Position 400: 0.00021031518107005569
Position 357: 0.00011549768474424235
Position 502: 7.542140467360994e-05
Position 457: 5.7400546232656464e-05
Position 535: 5.547355390029396e-05
Position 460: 4.6631104165410206e-05
Position 610: 2.7947467603774368e-05
Position 423: 2.5381764845495186e-05
Position 1007: 1.7003656220038547e-05
Position 532: 1.5564486547956654e-05
Position 382: 8.911045767692396e-06
Position 774: 5.567411187060475e-07
Position 217: 5.0875061665251346e-08
