Gene = Oseg5
index = 1348
Annotated 5SS: [ 370  893 1185 1636 2224]
Annotated 3SS: [ 435  956 1255 1695 2384]
SMsplice 5SS: [ 370  893 1185 1431 1636 2224]
SMsplice 3SS: [ 435  956 1255 1492 1695 2384]
top_k =  100
Partition function (log Z): 15.422807175460719

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9996182860225009
Position 1636: 0.9952746762988042
Position 1431: 0.97062128780084
Position 1185: 0.9353536573270937
Position 2224: 0.9238419066912661
Position 893: 0.7669063608996539
Position 43: 0.40414588658367595
Position 879: 0.16072814023814416
Position 23: 0.13922470742937926
Position 2653: 0.05038135599467603
Position 843: 0.048346841248021695
Position 2025: 0.03429772095374891
Position 1143: 0.024001857104353014
Position 2239: 0.009469603126116721
Position 570: 0.008982985366896108
Position 1192: 0.008239792046002021
Position 830: 0.00557845406992197
Position 1984: 0.003462712002700005
Position 2155: 0.003363411696932464
Position 138: 0.0033166286871823335
Position 726: 0.002839366350351814
Position 1195: 0.002614536470524256
Position 2310: 0.002381107658785896
Position 1625: 0.0018970803384129732
Position 67: 0.0018153882627899261
Position 2123: 0.0017216220707733903
Position 1906: 0.001017922105556885
Position 594: 0.0007815192262478219
Position 1616: 0.0007009780343091713
Position 2017: 0.0005892503655155292
Position 222: 0.0005638398520218984
Position 773: 0.000443492929338075
Position 770: 0.00038576181541433044
Position 365: 0.00037945268663512626
Position 3: 0.0003666363253519272
Position 1865: 0.0002963757550096093
Position 21: 0.00028433938712028097
Position 787: 0.000275038613037627
Position 467: 0.00025581285021910276
Position 583: 0.00022662562451479924
Position 186: 0.00019326628203604915
Position 1428: 0.00014003409752275298
Position 1110: 0.00012011409741247039
Position 1040: 0.00011213080123397985
Position 15: 0.00011018317391637529
Position 561: 9.121974774406223e-05
Position 558: 8.098518820448707e-05
Position 728: 7.618588701168268e-05
Position 1570: 5.61424071262751e-05
Position 1169: 4.4397002957328645e-05
Position 611: 3.135989927648557e-05
Position 2273: 2.0814097488907664e-05
Position 1824: 6.94349758394908e-06
Position 2021: 6.855867788437665e-06
Position 287: 6.6181289957370775e-06
Position 1893: 6.508753779731878e-06
Position 1971: 3.1559339078503165e-06
Position 1550: 7.52332921256462e-07
Position 1499: 3.6041993572948624e-08
Position 1435: 2.515536358923357e-08
Position 327: 1.216810553431588e-08
Position 374: 9.863450255919061e-10
Position 1529: 5.854708529238032e-10
Position 75: 1.8686921788046542e-12
Position 118: 2.719403328462196e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1695: 0.9945238328399254
Position 956: 0.9877660177019979
Position 1492: 0.9702790972460497
Position 1255: 0.9664546942534483
Position 435: 0.9594717165393187
Position 2384: 0.9512363840137772
Position 112: 0.4578849491003049
Position 80: 0.08725140969224673
Position 448: 0.03701637964780761
Position 2732: 0.0344263540099503
Position 2414: 0.01083371855691594
Position 2703: 0.009881926193013847
Position 2337: 0.00930619118363022
Position 1017: 0.00617045058513882
Position 2301: 0.005451331801029123
Position 2781: 0.005060896336041154
Position 991: 0.0035071450912577476
Position 1322: 0.002952968858991643
Position 2148: 0.0019281054662894244
Position 625: 0.0017574969269784965
Position 2057: 0.0017515383865576426
Position 2421: 0.0015944793122525727
Position 259: 0.001513981317435448
Position 2046: 0.0010471908385579658
Position 2838: 0.0010121794556707275
Position 238: 0.0009234588257297564
Position 191: 0.000919495389879753
Position 202: 0.000731490934356807
Position 1222: 0.0007057231813112731
Position 1926: 0.0005525908463715539
Position 1865: 0.0004373981007005475
Position 2106: 0.00032219735820238234
Position 286: 0.0003045988724949822
Position 662: 0.0002785251017802403
Position 290: 0.0002743829999327423
Position 273: 0.00020219718103315292
Position 1284: 0.00012381082088135873
Position 665: 6.176201173295531e-05
Position 1393: 4.963464149729908e-05
Position 1503: 4.000633311223772e-05
Position 1390: 3.556703210396451e-05
Position 1602: 3.302470984752768e-05
Position 59: 9.618566790367336e-06
Position 345: 4.871653145639922e-06
Position 327: 4.790468532969194e-06
Position 1783: 3.218352682295477e-06
Position 1789: 7.165180833346512e-07
Position 482: 4.768261135148351e-07
Position 457: 1.6738894949764132e-07
Position 50: 8.476083253869404e-10
Position 47: 1.2870684173592798e-10
