Gene = Ccdc56
index = 1056
Annotated 5SS: [457]
Annotated 3SS: [519]
SMsplice 5SS: [457]
SMsplice 3SS: [519]
top_k =  100
Partition function (log Z): -3.4353261988303334

Sorted 5' Splice Sites (High to Low Probability):
Position 457: 0.9499036510961428
Position 1183: 0.17563815963108675
Position 715: 0.1732584869899991
Position 380: 0.030789112627565403
Position 398: 0.030722088199592282
Position 1189: 0.011571558033860093
Position 1120: 0.011196931102122306
Position 357: 0.008403239362401527
Position 1164: 0.005386192364645551
Position 1028: 0.003495052150244667
Position 1498: 0.0027351756383245935
Position 394: 0.0021166364663189707
Position 1504: 0.0016786597761782205
Position 137: 0.00045677665901975266
Position 592: 0.00018739004667699325
Position 374: 0.0001438272681604746
Position 1004: 0.00011747088254519206
Position 734: 0.00011504201251053131
Position 966: 0.00011441259847059574
Position 271: 7.71133822609311e-05
Position 670: 7.374683791584077e-05
Position 1001: 7.027583714506266e-05
Position 10: 4.40928847499807e-05
Position 359: 2.7587181923919755e-05
Position 461: 1.7514052149038104e-05
Position 34: 1.4591383275219821e-05
Position 113: 1.4441008169813985e-05
Position 384: 6.862226377489113e-06
Position 424: 3.1487576225203383e-06
Position 312: 2.4773293714806416e-06
Position 404: 2.0546732349397467e-06
Position 675: 1.8402862395567422e-06
Position 326: 1.7174271877207182e-06
Position 441: 1.6664473700222326e-06
Position 852: 1.6499086096619781e-06
Position 444: 9.13860890535326e-07
Position 98: 8.4967853608478e-08
Position 179: 7.500278855522481e-08
Position 107: 6.905585212147804e-08
Position 273: 1.2477780710955026e-09
Position 216: 9.950591904351882e-10
Position 173: 1.0622904136049983e-10
Position 88: 7.570737195421213e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 519: 0.9999477733514669
Position 1249: 0.1990171152254144
Position 1047: 0.08250697439363662
Position 1081: 0.02516755778459675
Position 768: 0.02005533044302947
Position 1182: 0.01709506567338519
Position 1277: 0.015396156710906274
Position 424: 0.009965651714567621
Position 455: 0.008905193608465492
Position 1562: 0.004807932700287529
Position 897: 0.004575436600199752
Position 441: 0.0034082676876666575
Position 1119: 0.003147909570529966
Position 789: 0.0031223221170055965
Position 998: 0.00240784878677264
Position 918: 0.002317014737444397
Position 1218: 0.0020145790221134875
Position 852: 0.001982521542413681
Position 1327: 0.0007963518302240441
Position 1330: 0.0007079799180893067
Position 1413: 0.0005239470405255687
Position 320: 0.00044527701817113327
Position 533: 1.9268673427231394e-05
Position 179: 1.2671926977667038e-05
Position 93: 1.1193231924949063e-05
Position 224: 1.057267469883772e-05
Position 551: 7.13929305778357e-06
Position 188: 5.406220345933665e-06
Position 96: 4.375090650999252e-06
Position 323: 3.793493359957217e-06
Position 122: 3.1596853209520075e-06
