Gene = Naprt
index = 1310
Annotated 5SS: [ 925 1597 2338 2533 3055 3254 4533 4762 7513 7989]
Annotated 3SS: [1291 2166 2405 2970 3125 4391 4589 7246 7578 8051]
SMsplice 5SS: [1597 2338 2533 3055 3254 4533 4762 5439 7513 7989]
SMsplice 3SS: [2166 2405 2970 3125 4391 4589 5102 7246 7578 8051]
top_k =  100
Partition function (log Z): 36.94044094214288

Sorted 5' Splice Sites (High to Low Probability):
Position 7513: 0.9999947226239922
Position 2338: 0.9999938017390735
Position 4533: 0.9994996764088275
Position 7989: 0.9991845658125098
Position 3055: 0.9373409866374165
Position 5439: 0.9097253306385787
Position 4762: 0.9025725208317031
Position 1597: 0.8531397423600553
Position 3254: 0.7832569763904983
Position 2533: 0.687677886697736
Position 4104: 0.3656218492113995
Position 2898: 0.35656500346683806
Position 5956: 0.20893460270204367
Position 199: 0.1914121217279232
Position 1883: 0.1789418966521857
Position 44: 0.1042101777047753
Position 6297: 0.08873495656460587
Position 107: 0.05979098338401376
Position 976: 0.05937742794783414
Position 1126: 0.039381181679929024
Position 2657: 0.026133115795161806
Position 1601: 0.02609799791741359
Position 3041: 0.025624522546688278
Position 3338: 0.02506031300372905
Position 1644: 0.02392796355330688
Position 765: 0.018676490619526216
Position 2497: 0.018414016853848907
Position 7752: 0.017072248083611297
Position 8349: 0.015093381218398242
Position 4747: 0.013941269028720856
Position 925: 0.01379456304648364
Position 120: 0.011874173475752653
Position 8375: 0.010940960843182433
Position 841: 0.010110979972281763
Position 820: 0.009538435649264338
Position 1877: 0.00834705814251921
Position 7785: 0.007703907075918388
Position 8515: 0.0067939589001244785
Position 852: 0.006547079479108743
Position 1605: 0.006061182400830929
Position 7674: 0.005078367365339571
Position 8367: 0.004867859115487845
Position 4674: 0.004389479988045506
Position 2610: 0.004288016886781017
Position 2734: 0.003976861652415505
Position 440: 0.002636097386504788
Position 2601: 0.002342365628637446
Position 368: 0.0021949134790322108
Position 2674: 0.002007767244015523
Position 2635: 0.0013292970177844932
Position 2668: 0.0012059576875151604
Position 2561: 0.0011760144340604867
Position 2599: 0.0008544532318963371
Position 436: 0.0008358655293933023
Position 2537: 0.0005645272180933835
Position 4795: 0.000559297232112834
Position 4754: 0.0005010533516798505
Position 4820: 0.00047426722426718046
Position 2779: 0.000406865877777881
Position 7995: 0.00040025042773617097
Position 4537: 0.0003665072876459854
Position 8523: 0.00011973573523901106
Position 8193: 0.00010242945792419312
Position 7911: 7.395465941859917e-05
Position 2519: 1.02278577668274e-05
Position 7993: 2.4395063099673286e-06
Position 7923: 2.004336262565479e-06
Position 7395: 1.1069231548511403e-06
Position 8230: 4.799872457514252e-07
Position 2229: 3.146301971083695e-07
Position 7773: 2.5380985990522277e-07
Position 7860: 1.2992743299828946e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7578: 0.9999990841755716
Position 2405: 0.9999968193094799
Position 8051: 0.9991971371012839
Position 4589: 0.9987577698309467
Position 2166: 0.9871532370735763
Position 4391: 0.9855672682032522
Position 7246: 0.9542385300737593
Position 2970: 0.920971814673101
Position 5102: 0.8140820850011226
Position 3125: 0.7549400862263661
Position 1188: 0.1597800029739972
Position 2762: 0.1535922228099837
Position 3145: 0.12337005178823365
Position 1782: 0.11402753107775257
Position 5615: 0.11200576855320737
Position 1256: 0.10147012785300971
Position 3613: 0.09367418356907564
Position 5662: 0.09345870200585532
Position 1291: 0.08233049021225036
Position 1493: 0.06770382482626187
Position 1800: 0.05653939169413425
Position 3798: 0.04232725301747075
Position 3666: 0.041060895031471825
Position 5497: 0.03888547714707111
Position 5589: 0.031581976462168024
Position 8436: 0.030380985505738627
Position 2941: 0.028457389516394493
Position 3163: 0.023940291566865585
Position 7267: 0.02312469328157624
Position 3606: 0.02142628265605446
Position 3389: 0.019088377177965576
Position 1460: 0.017441385198954995
Position 7808: 0.017070421383116624
Position 7205: 0.016324252380765958
Position 3581: 0.014023716161594495
Position 4172: 0.009167180729110849
Position 6028: 0.009065617273216219
Position 1821: 0.008935627565215216
Position 709: 0.007870012584761332
Position 5827: 0.007579132209731906
Position 4986: 0.00753785547177233
Position 8573: 0.0075060264964952024
Position 1424: 0.0073761087589336825
Position 5089: 0.007339754797121862
Position 1759: 0.006799819487441379
Position 5359: 0.0051824596487416085
Position 258: 0.005145157249690827
Position 7748: 0.004881626423744005
Position 3253: 0.004444953182694738
Position 3626: 0.003698499790865745
Position 7859: 0.0036421773982492013
Position 879: 0.003181013049360135
Position 6174: 0.003105138304204872
Position 7847: 0.003072655609574717
Position 5154: 0.0024947414787576563
Position 2914: 0.0016286278860863793
Position 4601: 0.0011971686831019372
Position 2823: 0.0008889406744014542
Position 2893: 0.0008142529462745013
Position 5128: 0.0008019795804213309
