Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  100
Partition function (log Z): 5.01421621891506

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9991057369890624
Position 3210: 0.9970047066170686
Position 471: 0.8162879270747158
Position 1044: 0.3994400616461403
Position 1052: 0.18556937242993157
Position 986: 0.12880290454466303
Position 56: 0.049602861123445745
Position 2721: 0.020809629086346912
Position 1686: 0.0204434739389436
Position 565: 0.019723559196265828
Position 561: 0.017185368114907854
Position 37: 0.014136163203436478
Position 2697: 0.010557234355043459
Position 1058: 0.008480739757841622
Position 367: 0.006236039934814803
Position 50: 0.00537604418496132
Position 3491: 0.004697387979412134
Position 1645: 0.004067426239993366
Position 707: 0.003770487852189329
Position 734: 0.0023606690066881727
Position 553: 0.002259546862967059
Position 456: 0.001882346021052084
Position 701: 0.0015308685756479509
Position 3694: 0.0014464463990313513
Position 54: 0.0013856388258754102
Position 2104: 0.0011868301957229592
Position 807: 0.0011465992302663924
Position 845: 0.0011111696236900384
Position 3698: 0.0007045413320741553
Position 834: 0.0005752037059893654
Position 2111: 0.0005572183451385085
Position 250: 0.0004885173360631786
Position 575: 0.0004690446909636535
Position 41: 0.00032806359374357006
Position 2820: 0.00031244858417416564
Position 3598: 0.00027476442294574325
Position 3522: 0.00023700931140630598
Position 76: 0.0002017129466606688
Position 1884: 0.00016745524865106694
Position 3726: 9.858887315066962e-05
Position 3671: 7.623670914880887e-05
Position 85: 3.0315437361269065e-05
Position 67: 2.1724522461772956e-05
Position 3731: 1.8464699099389125e-05
Position 8: 1.7764608003501283e-05
Position 354: 9.63379034254004e-06
Position 557: 7.76814153770793e-06
Position 35: 3.6456952708384937e-06
Position 361: 1.0683189399527685e-06
Position 3446: 6.103483437234776e-07
Position 3374: 4.760002965712352e-07
Position 388: 4.1932606501110106e-07
Position 475: 4.1639554427404886e-07
Position 3194: 2.2368844538015144e-07
Position 2416: 1.7290755038662036e-07
Position 3304: 1.520578969755282e-07
Position 197: 7.93745508266095e-08
Position 2950: 3.0219050495720034e-08
Position 1558: 2.8735073098769166e-08
Position 2260: 1.9367487777730393e-08
Position 2132: 4.705807955040524e-12
Position 2125: 2.3976606087634338e-12
Position 2187: 2.3071072120082713e-12
Position 2480: 1.9535220957370305e-12
Position 2119: 1.7391628824607708e-12
Position 2537: 5.565325995225372e-13
Position 2385: 5.421958632056525e-13
Position 2507: 4.340674933265503e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9982428833920942
Position 1960: 0.9954528435249901
Position 1182: 0.9697686814248541
Position 540: 0.5945031009638976
Position 109: 0.05739406962914447
Position 3104: 0.022762069290576017
Position 1751: 0.02044338727840657
Position 765: 0.01920794153165089
Position 112: 0.008253826686804744
Position 2783: 0.0067712621699764575
Position 1135: 0.006316782055889263
Position 3598: 0.005810576931530603
Position 1346: 0.005478060299647035
Position 1720: 0.004067426239993366
Position 155: 0.003963317124601393
Position 3780: 0.0023612156462663714
Position 2161: 0.0019646535009257646
Position 688: 0.0019029348560396177
Position 1993: 0.0012987076486049775
Position 1968: 0.0008209026796606787
Position 1092: 0.000796975372986915
Position 1043: 0.0006730410210079184
Position 2061: 0.0005263022639759049
Position 2032: 0.0004812292111427937
Position 3666: 0.00027476442294574325
Position 3317: 0.0001995616917683859
Position 3314: 0.00018762302163180872
Position 115: 0.00011510204177890286
Position 1972: 0.00010190375070485728
Position 118: 2.0547790639355186e-05
Position 220: 1.6864917315085673e-05
Position 334: 1.2361553254579152e-05
Position 971: 1.0592747601032702e-05
Position 713: 3.9738920065789735e-06
Position 65: 2.9961754942775054e-06
Position 191: 1.5129151212543452e-06
Position 200: 1.0620932645109221e-06
