Gene = Sprn
index = 1516
Annotated 5SS: [1049 1562]
Annotated 3SS: [1105 1612]
SMsplice 5SS: [  25  287 1049]
SMsplice 3SS: [  85  360 1105]
top_k =  100
Partition function (log Z): 0.5072827295230129

Sorted 5' Splice Sites (High to Low Probability):
Position 25: 0.9997464240360411
Position 1049: 0.9363489736811917
Position 287: 0.6863068627073675
Position 1351: 0.3285033499869874
Position 1562: 0.2000100583953963
Position 341: 0.09533871918671691
Position 1493: 0.05222542238950716
Position 280: 0.021969973187117384
Position 1337: 0.013052180553073067
Position 1271: 0.011694736395484542
Position 146: 0.007166647211526897
Position 1056: 0.006561786237404166
Position 362: 0.005141700267613703
Position 1498: 0.00490315716468399
Position 1868: 0.0012598086755540793
Position 907: 0.0007875134767718723
Position 1475: 0.0007543630410604708
Position 1845: 0.000716191008217361
Position 2003: 0.00035720488648484486
Position 218: 0.0002760593385519507
Position 29: 0.00020489911395788624
Position 51: 8.489013094743009e-06
Position 36: 4.294194966676094e-06
Position 1516: 3.3907239765079294e-06
Position 1373: 2.975558700452238e-06
Position 38: 8.518778670848753e-07
Position 121: 2.4362594151879507e-08
Position 60: 8.271659969064322e-11
Position 82: 5.241461044964488e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 85: 0.9753747601628162
Position 1105: 0.9620685016244587
Position 1612: 0.5970553183223105
Position 360: 0.26713307866206915
Position 880: 0.25076193152468745
Position 804: 0.0747383568281755
Position 394: 0.05578295249064833
Position 412: 0.052191922636158426
Position 89: 0.022276941677469114
Position 832: 0.016380248064530527
Position 631: 0.013316425962129154
Position 1437: 0.01041664458324472
Position 905: 0.009832645261416587
Position 869: 0.00956157298822238
Position 694: 0.009192870460942167
Position 456: 0.007927282917303064
Position 829: 0.006534973450673791
Position 737: 0.004719384644907803
Position 1933: 0.00425029619064968
Position 1674: 0.003932482683773928
Position 634: 0.0035885684812316165
Position 345: 0.002999663672383348
Position 1545: 0.002894654010138963
Position 1121: 0.0024031240940975314
Position 2059: 0.0014967804287190508
Position 1660: 0.0013550018231503727
Position 191: 0.0010699218256378
Position 97: 0.0009622310299750961
Position 1508: 0.0008122264916851608
Position 1413: 0.0007725304200232244
Position 1178: 0.000673620677791442
Position 121: 0.0002620339555962536
Position 169: 0.0002035084021774562
Position 1151: 0.00016030607511018083
Position 1171: 0.00012707570348132242
Position 1182: 0.00011097713805040819
Position 1194: 3.4767444396569207e-06
Position 136: 9.312134138649895e-07
Position 139: 8.334171240603588e-07
Position 127: 1.3785800012722211e-11
Position 141: 2.5515393465595268e-14
