Gene = JhI-21
index = 1239
Annotated 5SS: [ 141  958 1740 2061 2386 3279 3483]
Annotated 3SS: [ 682 1543 1957 2117 2953 3357 3538]
SMsplice 5SS: [ 141  958 1740 2061 2386 3279 3483]
SMsplice 3SS: [ 682 1543 1957 2117 2953 3357 3538]
top_k =  100
Partition function (log Z): 16.79614194528201

Sorted 5' Splice Sites (High to Low Probability):
Position 3483: 0.9999981319908886
Position 3279: 0.9941994671038876
Position 2061: 0.9878428635602949
Position 1740: 0.987422064655947
Position 2386: 0.8742487636568924
Position 958: 0.8545568988370347
Position 141: 0.8196030230913186
Position 2757: 0.10343030951620502
Position 2657: 0.09907699705226856
Position 816: 0.06207437380888394
Position 634: 0.04932851304483073
Position 2277: 0.01788920344705299
Position 2527: 0.017145340197321335
Position 1245: 0.015034281381331853
Position 1303: 0.011718916130048693
Position 3594: 0.010434517882643615
Position 3825: 0.010061456180812361
Position 715: 0.00787262312139367
Position 2319: 0.00759367144292947
Position 1009: 0.007591632167338899
Position 2682: 0.006079278484533206
Position 1686: 0.005889510452146007
Position 379: 0.005845952880344483
Position 323: 0.005197680756617194
Position 328: 0.0049956737538745695
Position 2183: 0.0031976153005708963
Position 3747: 0.00300987109138356
Position 563: 0.0026680639495672183
Position 1879: 0.0018341783533090445
Position 2412: 0.0016784239867384174
Position 965: 0.0016390084357748701
Position 40: 0.0013331754208328228
Position 2065: 0.0009661469700146186
Position 610: 0.0007581604574561857
Position 2531: 0.0007269146208574638
Position 1247: 0.0006539613867651461
Position 2417: 0.0006406411276447221
Position 4007: 0.0004949175571422941
Position 516: 0.00043004473893287076
Position 4003: 0.0004078452483250774
Position 896: 0.000383368163467415
Position 2451: 0.00036146069202851113
Position 3942: 0.0003527052776581696
Position 1914: 0.00033674704838328146
Position 1753: 0.00029957165455661095
Position 2069: 0.00025772085321409743
Position 962: 0.00025460400133305874
Position 3722: 0.0002475414491881867
Position 543: 0.0002219124989191447
Position 3337: 0.00021119793993294324
Position 491: 0.00019345855101293925
Position 61: 0.00019282072731181916
Position 3036: 0.00018553160654946176
Position 4049: 0.0001824428123617333
Position 153: 0.00015966868587768794
Position 367: 0.00013514870887179723
Position 169: 0.00012871599509859446
Position 2055: 8.45310750770481e-05
Position 6: 8.082268457560902e-05
Position 2033: 7.955261029548787e-05
Position 2396: 6.181315458930682e-05
Position 1744: 3.174552028550896e-05
Position 1808: 2.44262608706795e-05
Position 121: 5.1662676108761285e-06
Position 162: 5.0724646710203055e-06
Position 2390: 4.7004446722648335e-06
Position 3462: 8.860935340203445e-07
Position 32: 8.514940799642204e-07
Position 3487: 6.719096822173938e-07
Position 126: 3.6432541696692594e-07
Position 51: 3.601517664975489e-07
Position 457: 3.29755974943832e-07
Position 2227: 1.2569358125239015e-07
Position 2088: 2.2726801403805357e-08
Position 155: 7.913852278094656e-09
Position 3442: 2.3857232284178666e-09
Position 3439: 1.3553506806946386e-09
Position 3519: 1.253879183731212e-09
Position 75: 2.5692572147404994e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3357: 0.9952650551678488
Position 3538: 0.9935182955603086
Position 1543: 0.9930956760057662
Position 1957: 0.9927429092919121
Position 2117: 0.9707667972597539
Position 2953: 0.9684433928526225
Position 682: 0.7371640335610911
Position 2465: 0.104972775035279
Position 735: 0.04946897544801792
Position 2515: 0.03706544307918289
Position 708: 0.02444372857746259
Position 2581: 0.020536192705432988
Position 4029: 0.015100892508179045
Position 2152: 0.010479233074651753
Position 465: 0.00939245504301901
Position 1165: 0.007789906958154824
Position 1008: 0.005487083627646104
Position 3564: 0.005364360876876308
Position 202: 0.004691350405693512
Position 4116: 0.0044451834364779745
Position 3955: 0.004031124610588159
Position 1102: 0.004005808798599912
Position 2720: 0.003762626432421047
Position 780: 0.003722876742645388
Position 740: 0.003102448370951008
Position 1828: 0.0024575994954051917
Position 2527: 0.001959826384875503
Position 1179: 0.001627754216636526
Position 2819: 0.0015943384100503438
Position 248: 0.001548845949295045
Position 445: 0.0014361159348072019
Position 2026: 0.0011710675674545122
Position 2835: 0.0008214372304237451
Position 1046: 0.000795292642995354
Position 279: 0.0007556200543580814
Position 3843: 0.0007019122755500637
Position 711: 0.0006523505308091795
Position 1058: 0.0005901550912887414
Position 3933: 0.0005544076052908546
Position 3750: 0.0005449056710934706
Position 3402: 0.00047230506604688314
Position 2170: 0.0004457008832608302
Position 4152: 0.00040972713128856637
Position 556: 0.0003528371001882843
Position 3419: 0.00032475662738663244
Position 3341: 0.00030445355095819226
Position 4041: 0.00022418771234099398
Position 4207: 0.0001922613710717583
Position 1926: 0.00018796477691297123
Position 251: 0.00018504101050758104
Position 469: 0.00011915842804928886
Position 1996: 0.00010809344507065342
Position 4268: 0.00010400677850776931
Position 1349: 9.673783922756329e-05
Position 94: 8.83301144823824e-05
Position 61: 8.015278295079807e-05
Position 1900: 7.812106818683773e-05
Position 1018: 6.11208345754463e-05
Position 1082: 5.344363855429309e-05
Position 1036: 2.8225946312858778e-05
Position 1739: 2.781418670953658e-05
Position 3439: 2.042126766317964e-05
Position 2600: 1.783063248213323e-05
Position 327: 3.2390234875135607e-06
