Gene = poe
index = 1841
Annotated 5SS: [  177   453   989  3411  4000 10055 10317 11059 12784 13323 15316 16968]
Annotated 3SS: [  357   575  1243  3471  4068 10111 10365 11119 12839 13379 15370 17030]
SMsplice 5SS: [  453   989  1374  1970  3411  4000  4294 10055 10317 11059 12784 13323
 15316 15500 16968]
SMsplice 3SS: [  642  1243  1809  2090  3471  4068  9338 10111 10365 11119 12839 13379
 15370 16522 17030]
top_k =  100
Partition function (log Z): 35.01628931602349

Sorted 5' Splice Sites (High to Low Probability):
Position 4294: 1.0000000000000095
Position 13323: 0.9999603600717486
Position 4000: 0.9997664806152134
Position 16968: 0.9983350933624191
Position 15316: 0.9966178413309745
Position 10317: 0.9957641598780976
Position 3411: 0.9945194712178725
Position 10055: 0.9871674107658964
Position 12784: 0.9861436725725014
Position 11059: 0.9444183931843779
Position 453: 0.7788899966356085
Position 1970: 0.7391039138030409
Position 15500: 0.703693304544852
Position 1374: 0.7003475904651306
Position 177: 0.6120633154566287
Position 989: 0.5985744865375285
Position 13687: 0.16034856749154813
Position 11490: 0.09216749618522978
Position 1082: 0.07762198071430253
Position 12263: 0.07089034171178268
Position 13713: 0.0702433439800549
Position 16811: 0.06055253917154008
Position 11067: 0.046883639466821274
Position 1078: 0.03986551928845574
Position 11876: 0.034909851116702355
Position 13756: 0.027600766924584772
Position 13101: 0.025898068213759878
Position 10892: 0.023870245118531665
Position 1316: 0.0220580867262578
Position 1914: 0.02188477305691855
Position 13090: 0.010287732945060928
Position 16361: 0.00946877009433662
Position 1310: 0.009050856858214842
Position 10529: 0.007839548039275402
Position 11074: 0.006650590879632182
Position 742: 0.005390159902748148
Position 868: 0.005165244604393358
Position 13736: 0.005142893695240674
Position 758: 0.004092927987163259
Position 14124: 0.004041224951125406
Position 889: 0.003680372587058156
Position 974: 0.003542714566728179
Position 905: 0.0027492462249401736
Position 1587: 0.002462352552048943
Position 13480: 0.0021764991207206402
Position 1045: 0.0021345130986634145
Position 11035: 0.0017956326502764277
Position 12071: 0.0017006152124176247
Position 17168: 0.001336301320014778
Position 1036: 0.0011478270268661585
Position 15178: 0.0009258125476674865
Position 4: 0.0007449857101203795
Position 10194: 0.000723165341290924
Position 251: 0.000671828128203305
Position 15625: 0.0005253127776503666
Position 15815: 0.0005139019986166019
Position 181: 0.00032675077925010753
Position 13512: 0.0002616698987142823
Position 11296: 0.00024388735580510785
Position 767: 0.00022148865162871859
Position 15174: 0.00020249115112377198
Position 282: 0.00016104360241171845
Position 14926: 0.0001458508420871853
Position 13528: 0.0001299921522152761
Position 221: 0.0001285095930139327
Position 594: 9.542157597044244e-05
Position 14510: 9.030928642176711e-05
Position 145: 8.954735162819066e-05
Position 119: 7.863454578815403e-05
Position 565: 7.764357847360244e-05
Position 1312: 5.8285741833733834e-05
Position 1653: 5.827833301930632e-05
Position 148: 4.978040232893586e-05
Position 13291: 3.960353370735898e-05
Position 12345: 2.7859431350463054e-05
Position 14062: 2.2793380508320907e-05
Position 13499: 1.7562651840065498e-05
Position 94: 1.6866509846367274e-05
Position 3739: 1.2806610697299109e-05
Position 13: 1.1879253740442077e-05
Position 97: 8.040597762391415e-06
Position 60: 6.668352223388133e-06
Position 17126: 6.635893065706048e-06
Position 20: 5.380772773030155e-06
Position 13497: 4.3929658476404115e-06
Position 224: 2.9721671374254344e-06
Position 242: 1.9003757223158474e-06
Position 503: 6.314940356839361e-07
Position 520: 4.944198890276533e-07
Position 457: 4.087327515048145e-07
Position 11047: 9.719876405212445e-08
Position 10667: 8.238043997665808e-08
Position 16863: 2.5801785753189756e-08
Position 13168: 1.953865869183848e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 1.0000000000000044
Position 15370: 0.9999959282385026
Position 13379: 0.999083045113435
Position 11119: 0.9989805677873438
Position 17030: 0.9989082885593755
Position 1243: 0.9974859649355987
Position 10365: 0.9951346276562931
Position 12839: 0.9941144361243909
Position 3471: 0.9779476925355184
Position 10111: 0.9651829348984808
Position 9338: 0.9327943823966628
Position 2090: 0.7193539430236938
Position 642: 0.6957218050562345
Position 16522: 0.5621412223710813
Position 1809: 0.5077537052353865
Position 13820: 0.23404084976759157
Position 357: 0.19421967945212465
Position 12534: 0.18941147710788014
Position 242: 0.15654304598850502
Position 2033: 0.14418256314469458
Position 16721: 0.08953767704136457
Position 2198: 0.07547922508787744
Position 16867: 0.06008098729663072
Position 8753: 0.054487912522292146
Position 16383: 0.042214798970287695
Position 13152: 0.03618579440801544
Position 575: 0.028775246801457356
Position 10146: 0.027066943678795335
Position 10967: 0.02557678241845479
Position 2125: 0.019577768010595503
Position 14107: 0.01936673524903591
Position 397: 0.017560380076640913
Position 1468: 0.01676387181838072
Position 3765: 0.016367954881005304
Position 293: 0.015501365019717776
Position 16209: 0.011791705043625854
Position 822: 0.008964433502250431
Position 324: 0.008384389753994496
Position 10175: 0.00762695568045225
Position 224: 0.005251085403888517
Position 1571: 0.0049720138038467365
Position 1773: 0.004482151644059329
Position 14194: 0.003993693679357361
Position 14171: 0.0037825900232198884
Position 14037: 0.003086351084327096
Position 251: 0.0030309946547470963
Position 15562: 0.002846310232528237
Position 16335: 0.002670457703134723
Position 13924: 0.002560490576881116
Position 1789: 0.002442006795189801
Position 916: 0.0021182900146778797
Position 10835: 0.0021128564545060922
Position 15995: 0.0020446969464107565
Position 17251: 0.0016776212985882958
Position 12847: 0.001632589381634578
Position 520: 0.0014885741832519495
Position 10590: 0.0014116745796276566
Position 10371: 0.001360551045748181
Position 13576: 0.001282833118072003
Position 11367: 0.001263319568465968
Position 10615: 0.0011959672605918008
Position 12867: 0.0006813235109965572
Position 71: 0.000662005213571104
Position 10971: 0.0006520863558645517
Position 935: 0.0006322086901319813
Position 513: 0.0005953463667657625
Position 10600: 0.000508861849070861
Position 13434: 0.0004960800396919905
Position 15676: 0.0004168549911053151
Position 13405: 0.00028023931307423103
Position 384: 0.00020051275108748617
Position 376: 0.00018110450940453764
Position 1179: 0.00011962561371086626
Position 17148: 0.00010126451014668816
Position 198: 6.692009094473817e-05
Position 124: 4.561675724504586e-05
Position 448: 3.146390254283921e-05
Position 103: 1.1735201519357398e-05
Position 163: 9.591788613008556e-06
Position 300: 6.923018305102495e-06
Position 1229: 6.382548819521029e-06
Position 15403: 3.176167482616615e-06
Position 1279: 2.0383040206781738e-06
Position 1081: 1.1479977211365758e-06
Position 1159: 1.0983470132061567e-06
Position 10377: 4.2810656308791976e-07
Position 651: 2.0232447999995807e-07
Position 498: 2.956801395556738e-09
