Gene = Zcchc7
index = 1605
Annotated 5SS: [ 124  504 3929 4191 4387]
Annotated 3SS: [ 181 1774 3990 4248 4448]
SMsplice 5SS: [ 124  504 4191 4387 4630]
SMsplice 3SS: [ 181 3990 4248 4448 4685]
top_k =  100
Partition function (log Z): 6.962522720266329

Sorted 5' Splice Sites (High to Low Probability):
Position 4387: 0.9988384795070905
Position 124: 0.9912697613537202
Position 504: 0.9817244207716291
Position 4191: 0.9081096392584083
Position 4630: 0.6136950219642225
Position 2975: 0.39539526146092757
Position 5344: 0.3430692925451466
Position 5568: 0.10754817266062837
Position 4195: 0.08936330287733794
Position 3260: 0.08243643159220967
Position 1591: 0.026751759790114047
Position 3085: 0.025065678869355363
Position 1154: 0.018201042012321218
Position 3242: 0.016733554678628526
Position 952: 0.013990911137238797
Position 594: 0.012324251958836652
Position 3460: 0.011573846814913979
Position 2738: 0.011536842327938236
Position 4842: 0.009885299556236312
Position 3682: 0.007811398028898583
Position 4863: 0.006367279839599397
Position 2767: 0.0031897039715593815
Position 633: 0.002616870156349996
Position 528: 0.0025286349809914743
Position 539: 0.0023471101489057527
Position 965: 0.0021309118004673006
Position 1418: 0.0011409184884549155
Position 1171: 0.0007966302836224925
Position 5019: 0.0007293718674928807
Position 4760: 0.0006160401169051481
Position 5007: 0.0005764906903136843
Position 1090: 0.00030860903202900895
Position 119: 0.00021133120000748566
Position 4552: 0.00012577340269364666
Position 4370: 6.806980604752147e-05
Position 130: 4.092962778183992e-05
Position 35: 2.9311112752332784e-05
Position 4365: 2.8359644380726228e-05
Position 128: 1.6306266412549403e-05
Position 4618: 9.335529281912079e-06
Position 146: 1.4225579652590593e-06
Position 4589: 9.063383230191551e-08
Position 4479: 5.5314578473965465e-08
Position 4355: 5.219434599138126e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4448: 0.9989073048631264
Position 3990: 0.9935116032471282
Position 181: 0.9876310824042197
Position 4248: 0.9534470181645803
Position 4685: 0.4563468309074745
Position 1774: 0.44858914682420925
Position 5407: 0.3174464972228791
Position 5630: 0.10341391249917196
Position 5132: 0.07712200577037508
Position 3052: 0.05524602675013553
Position 2734: 0.043659476124197814
Position 4726: 0.04193876576204328
Position 4304: 0.03966545474493443
Position 5404: 0.03372445924581257
Position 5233: 0.032752654936544535
Position 817: 0.011764200062008718
Position 762: 0.010162818788566293
Position 4841: 0.008492965338764279
Position 930: 0.00826788767831998
Position 737: 0.008085399860051133
Position 5378: 0.00726733502101775
Position 791: 0.006863876489294928
Position 3152: 0.006447781598308667
Position 770: 0.006432538051079752
Position 747: 0.00514059936615293
Position 5976: 0.004134260161456433
Position 249: 0.003934090605873663
Position 788: 0.0035079455261221542
Position 1962: 0.0028630676467114513
Position 1783: 0.002808936066644632
Position 4263: 0.0018737591791340039
Position 4281: 0.001568522026632266
Position 4260: 0.0011661140944894083
Position 1207: 0.0010499341316686647
Position 1485: 0.0010384493152490136
Position 559: 0.000979399951733909
Position 593: 0.00047453979671312283
Position 682: 0.0004614588327184728
Position 4278: 0.0003173269239796019
Position 951: 0.0003106416709023642
Position 632: 0.0002350327721133682
Position 555: 8.73427952331826e-05
Position 4504: 4.255509607059045e-05
Position 4474: 1.9012743326646895e-05
Position 187: 2.6913404781265027e-06
Position 364: 5.177353230002254e-07
Position 399: 2.969357539795559e-07
Position 283: 1.6707373741850085e-07
Position 340: 8.013534368303188e-08
Position 343: 5.964928883920633e-08
Position 263: 5.435958885919945e-08
Position 346: 1.7148420441326457e-08
Position 597: 5.473033544753069e-09
Position 218: 2.1134218421048895e-09
Position 214: 7.648323489296614e-10
Position 437: 4.2252456129892926e-10
Position 292: 3.276215114041871e-10
Position 310: 3.063449573416482e-10
Position 303: 2.6084131248750007e-10
Position 198: 1.3993610272012317e-10
Position 375: 1.1417769045902903e-10
Position 454: 6.875788827188662e-11
Position 95: 6.834505656225582e-11
Position 318: 5.833518649743494e-11
Position 190: 4.884356494078608e-11
Position 406: 3.663087021651268e-11
