Gene = Cnot4
index = 1083
Annotated 5SS: [ 267 1504 1677 1878 2034 2820 2997 3964 4154 4283 4556 4879 5026 5152
 5618 5847]
Annotated 3SS: [1318 1562 1727 1937 2600 2878 3051 4018 4246 4360 4617 4945 5087 5209
 5690 5914]
SMsplice 5SS: [ 267 1504 1677 1878 2025 2820 2997 3964 4154 4556 4879 5026 5152 5618
 5847]
SMsplice 3SS: [1318 1562 1727 1937 2319 2878 3051 4018 4360 4617 4945 5087 5209 5690
 5914]
top_k =  100
Partition function (log Z): 40.63413378595597

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9982206162852015
Position 2820: 0.99681443593191
Position 5618: 0.9964849786589923
Position 1677: 0.9957874773809174
Position 1878: 0.98472815246204
Position 4556: 0.979239667439132
Position 3964: 0.9738231592907625
Position 1504: 0.9648475786820022
Position 4154: 0.8453556505433342
Position 4879: 0.8338238096605214
Position 5152: 0.8206165258499617
Position 5026: 0.7630435413221625
Position 2025: 0.7198079834197173
Position 267: 0.6128251385038436
Position 2997: 0.3972596063719232
Position 2973: 0.32976344993087936
Position 2235: 0.26080217720435755
Position 2961: 0.19804892779563088
Position 4283: 0.1700900433528365
Position 6115: 0.12822931336816387
Position 5013: 0.12470047576341868
Position 2966: 0.0654273011663465
Position 479: 0.06092451703292933
Position 1110: 0.05546738489905832
Position 5998: 0.049683049558104715
Position 932: 0.03908214901676243
Position 447: 0.03588664303786869
Position 423: 0.03562224821704499
Position 714: 0.029189228192395035
Position 759: 0.02703834449887549
Position 4560: 0.020671243582919448
Position 565: 0.02022748917525822
Position 3124: 0.016575182785903773
Position 253: 0.01502351054999896
Position 2618: 0.013917913567258836
Position 206: 0.01334429047969483
Position 3957: 0.009242419428492195
Position 271: 0.008995700727631189
Position 2034: 0.0073239213654473865
Position 1179: 0.006990677725576111
Position 1059: 0.006787055237714626
Position 1101: 0.004404187808665642
Position 1963: 0.004375492555907582
Position 3220: 0.004302146376055015
Position 3517: 0.0028713259338204555
Position 5622: 0.0024939133226020136
Position 2523: 0.001592341897288658
Position 4307: 0.0015222490678435596
Position 3969: 0.0013923618265481975
Position 6010: 0.0011984098294298545
Position 2113: 0.0009502518626340683
Position 1445: 0.0006765181648099704
Position 2009: 0.000578889168971827
Position 1462: 0.0004788071547740134
Position 5851: 0.00046305743278223513
Position 5746: 0.00042224484815229303
Position 4289: 0.0003986394346305039
Position 265: 0.0003309453796644734
Position 3576: 0.00022666326007415158
Position 3694: 0.00017082519633228582
Position 3642: 0.00011358695221577412
Position 4744: 8.35785961879237e-05
Position 1838: 7.743845454897277e-05
Position 4214: 5.3334950838460615e-05
Position 244: 4.486679916153643e-05
Position 246: 4.3267186024488325e-05
Position 4158: 4.078354224062628e-05
Position 251: 2.770945269145223e-05
Position 4147: 2.7267326035165457e-05
Position 1882: 2.719226672432905e-05
Position 1631: 2.5479982219962653e-05
Position 1812: 2.1950929461792693e-05
Position 2827: 2.1666174981300563e-05
Position 5844: 2.032342198424178e-05
Position 134: 1.717639826842876e-05
Position 1845: 1.5140611492052417e-05
Position 5841: 1.4511785494954542e-05
Position 737: 1.2723044530541479e-05
Position 4544: 1.0137595354630761e-05
Position 4869: 4.025694728830176e-06
Position 122: 2.121150460113261e-06
Position 291: 6.639021704369774e-07
Position 31: 2.7920170300062823e-07
Position 113: 2.5608251352655434e-07
Position 187: 2.553035071723556e-07
Position 5: 8.636948669256122e-08
Position 5575: 7.779515723510981e-08
Position 339: 7.189165544386976e-08
Position 77: 7.124578227463747e-08
Position 105: 7.0372429101807e-08
Position 4578: 3.27474806421217e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5914: 0.9957639095348156
Position 4018: 0.9936963897877729
Position 4360: 0.9932425503092176
Position 3051: 0.9924494057510524
Position 1727: 0.9897538921158678
Position 2878: 0.9833175289742857
Position 1937: 0.9824766128642272
Position 5690: 0.9631633684311044
Position 1562: 0.9573584173394081
Position 4617: 0.9546958877031934
Position 5087: 0.8914249953570859
Position 4945: 0.8198593943068108
Position 2319: 0.7759468130322363
Position 5209: 0.7598344317159589
Position 1318: 0.6013348449297353
Position 326: 0.1755786041156076
Position 6172: 0.17225727448443912
Position 1178: 0.1527727304088654
Position 2600: 0.11683862033997859
Position 4627: 0.03375090784559131
Position 2112: 0.03362259312067018
Position 1100: 0.02732398499974603
Position 2685: 0.02495682977252517
Position 2102: 0.022763332695653827
Position 2449: 0.020679990549065122
Position 5364: 0.019366161885654345
Position 5310: 0.018474338201699535
Position 4246: 0.01668041765183755
Position 5703: 0.013823451818138774
Position 1585: 0.013208742468630925
Position 5238: 0.010059951105822546
Position 5322: 0.009719247099296453
Position 893: 0.009149530228439824
Position 2890: 0.008530945183983032
Position 5812: 0.008393649440227252
Position 3366: 0.00724384370430663
Position 5742: 0.006991608751248882
Position 3837: 0.0069184995374019
Position 2164: 0.006105927947113892
Position 4965: 0.006002564292131298
Position 2226: 0.005299568759791794
Position 4667: 0.0051690351294649975
Position 6213: 0.004428789072330553
Position 1742: 0.004132863852955974
Position 4962: 0.0038907864127030335
Position 6115: 0.0032920751256899587
Position 4404: 0.003287909482418643
Position 5280: 0.0031622222296557815
Position 4744: 0.0029176644303280687
Position 2731: 0.0028727345524819786
Position 5788: 0.0026620313193182763
Position 3075: 0.0024073331681777866
Position 2482: 0.0021881429585149013
Position 4266: 0.002147160022548266
Position 4685: 0.001961203273718427
Position 5791: 0.0018991259265612633
Position 5746: 0.0017002908160993896
Position 1748: 0.0014377203654018273
Position 4372: 0.0013271913825517645
Position 5928: 0.0013049761742495937
Position 5111: 0.0011919379236503313
Position 1781: 0.0010277543725647907
Position 4303: 0.000779746294914198
Position 4083: 0.0007408312750874012
Position 6124: 0.0007147441476012895
Position 4058: 0.0006588106301149473
Position 806: 0.000508062763740908
Position 6296: 0.0004203162490098096
Position 6054: 0.00041505862710988436
Position 5108: 0.00039521432790069863
Position 4642: 0.0003168891395212664
Position 2024: 0.0002592643665817028
