Gene = prc
index = 1849
Annotated 5SS: [  79 1026 1327 1497 1724 5083 5678 5868]
Annotated 3SS: [ 889 1267 1392 1558 1779 5136 5741 6237]
SMsplice 5SS: [ 824 1026 1327 1497 1724 5083 5678 5868]
SMsplice 3SS: [ 889 1267 1392 1558 1779 5136 5741 6237]
top_k =  100
Partition function (log Z): 5.156639331878761

Sorted 5' Splice Sites (High to Low Probability):
Position 1724: 0.9916261316301692
Position 5678: 0.9777299567014319
Position 1497: 0.9376055340034763
Position 1327: 0.931073702236798
Position 1026: 0.9295549794892001
Position 5868: 0.8896549404679025
Position 5083: 0.74517855811593
Position 824: 0.464824820904669
Position 79: 0.4285528703313733
Position 1981: 0.1063994091884139
Position 758: 0.08990037781744416
Position 322: 0.052035172473644975
Position 1493: 0.034397226413610996
Position 6172: 0.032489540487632564
Position 326: 0.02661192691650367
Position 1157: 0.018180028222822386
Position 5935: 0.013946356728801595
Position 5843: 0.011797422027086087
Position 797: 0.010771714350916168
Position 6353: 0.010713262972037178
Position 1501: 0.009850858442577595
Position 5872: 0.009489924638347566
Position 781: 0.0090606264307022
Position 514: 0.0086314536837705
Position 1507: 0.007340555842178453
Position 5884: 0.007148775141487099
Position 1721: 0.007030279037595815
Position 6357: 0.006380711255633756
Position 211: 0.00629719827972266
Position 150: 0.004947761025155537
Position 6350: 0.0048991205116413715
Position 239: 0.004590822359690643
Position 609: 0.004584322403095736
Position 1930: 0.0037154830830645994
Position 2134: 0.0034601989833600946
Position 298: 0.003442890010630795
Position 1431: 0.0031388690872333896
Position 6092: 0.0027429205650039944
Position 338: 0.0022551524028121034
Position 358: 0.0022507102935059426
Position 638: 0.0020303031842977297
Position 5797: 0.002000508026410873
Position 185: 0.0018565343757918642
Position 538: 0.001822764606665128
Position 397: 0.0015589782731035915
Position 6826: 0.0014021791793609743
Position 1688: 0.0013354420490021832
Position 1041: 0.0013253885054376495
Position 1075: 0.0009341417850720295
Position 601: 0.0008665686398393385
Position 305: 0.00046682499644618827
Position 571: 0.00025759026965253737
Position 456: 0.00024084505685344695
Position 519: 0.00022233584726635014
Position 94: 0.00021744273287332868
Position 512: 0.00017529263414958323
Position 527: 0.00017138853247600157
Position 216: 1.9379316103757033e-05
Position 6019: 1.2806649581435871e-05
Position 2287: 6.134188260612989e-06
Position 1728: 3.3145863097343418e-06
Position 1731: 2.968011910633974e-06
Position 83: 7.270288366361658e-08
Position 96: 1.766568243308046e-08
Position 15: 1.186295046596197e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5741: 0.9978507070920115
Position 1558: 0.9923764548094361
Position 5136: 0.9777299567014315
Position 6237: 0.9680687640980424
Position 1392: 0.9608765348979106
Position 889: 0.880439940655686
Position 1779: 0.8591821974836765
Position 1267: 0.8385836086042219
Position 620: 0.1987458737252073
Position 1156: 0.03286386315891999
Position 1300: 0.02833323887673254
Position 751: 0.02263631518765492
Position 7141: 0.011963192774172817
Position 937: 0.005754336423241387
Position 6556: 0.005551555021804075
Position 1200: 0.005540777929785487
Position 1095: 0.00510713044331699
Position 256: 0.0045704307452067265
Position 678: 0.004440225409368352
Position 485: 0.0043059894423927506
Position 6632: 0.0042243721107831644
Position 1132: 0.003090907900154134
Position 1219: 0.00262135462570545
Position 214: 0.0024100604521857666
Position 1129: 0.0023914639204538107
Position 1224: 0.002307943989627043
Position 684: 0.0021090033243469494
Position 6267: 0.0018693838261606515
Position 6433: 0.0016561540119132366
Position 282: 0.0011253871959438322
Position 6297: 0.0006315136757839986
Position 1651: 0.0004995985131693699
Position 649: 0.00046981432879072976
Position 5927: 0.00044041211560661846
Position 568: 0.0002787011907515427
Position 1581: 0.00015734142072883813
Position 512: 1.5266501235878096e-05
Position 1359: 1.10252714925213e-05
Position 143: 9.901037465070569e-07
