Gene = Rint1
index = 1427
Annotated 5SS: [ 250 1133 1417 2264]
Annotated 3SS: [ 304 1190 1470 2339]
SMsplice 5SS: [ 250 1133 2264]
SMsplice 3SS: [ 304 1190 2339]
top_k =  100
Partition function (log Z): -0.7411715942827108

Sorted 5' Splice Sites (High to Low Probability):
Position 1133: 0.9408636814852606
Position 250: 0.9016561973495069
Position 2264: 0.9000820469476416
Position 1417: 0.26168028697211265
Position 485: 0.12028177465614616
Position 52: 0.10115352397373899
Position 1110: 0.05739777173729403
Position 235: 0.026096554585744895
Position 938: 0.021762062199680767
Position 935: 0.018248457747021194
Position 208: 0.007728148950932267
Position 1334: 0.007588258488380717
Position 4: 0.007161664731946952
Position 644: 0.0069811155668557355
Position 368: 0.006821323131646266
Position 1758: 0.006711754145161533
Position 593: 0.005309336947415575
Position 49: 0.004589795958031481
Position 641: 0.0025041751101818584
Position 1365: 0.0009637904442382286
Position 1382: 0.0005629303474875479
Position 1316: 0.00030836746237784563
Position 17: 0.00010159193950381171
Position 914: 6.450562358156325e-05
Position 63: 5.540844830573802e-06
Position 56: 4.8372881423388215e-06
Position 1073: 4.28661674639183e-06
Position 83: 4.1972102959803195e-06
Position 240: 1.3268549182733988e-06
Position 145: 1.6549518171838284e-07
Position 135: 1.3963810414583449e-07
Position 86: 3.4036964657554844e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1190: 0.9969990568432913
Position 304: 0.9333809280007811
Position 2339: 0.8998794160092799
Position 1470: 0.2566831775134015
Position 989: 0.1710780627224448
Position 118: 0.0995878166732322
Position 1502: 0.010736160437238308
Position 92: 0.008611542214589346
Position 1990: 0.006385183160418464
Position 872: 0.004493152363223758
Position 2017: 0.0037973722323214085
Position 667: 0.002869786199315619
Position 1090: 0.002049529161452836
Position 274: 0.0018705938366018456
Position 2358: 0.0016339228352567061
Position 367: 0.001361907740091038
Position 1076: 0.0010868278932591562
Position 557: 0.0009989826480881268
Position 325: 0.000791963369458248
Position 1640: 0.000688295690186139
Position 529: 0.00045361510258273645
Position 125: 0.0004192711903411699
Position 361: 0.00033325793358235774
Position 538: 0.00030482472820679937
Position 145: 8.424361405900856e-05
Position 68: 6.009030940081393e-05
Position 182: 2.822691635660493e-07
Position 174: 2.300074328661294e-07
Position 212: 6.999914509143101e-08
Position 186: 3.635738545808972e-08
Position 235: 2.457355054297227e-08
Position 135: 2.085829112428689e-08
