Gene = GatC
index = 1182
Annotated 5SS: [1168]
Annotated 3SS: [1221]
SMsplice 5SS: [1168]
SMsplice 3SS: [1221]
top_k =  100
Partition function (log Z): -1.9494078970551545

Sorted 5' Splice Sites (High to Low Probability):
Position 1168: 0.9913122343605453
Position 28: 0.026512308276015247
Position 424: 0.02562539419029792
Position 322: 0.016129780939018117
Position 1321: 0.012261472215716336
Position 1136: 0.007799847374848685
Position 136: 0.0034475646463166605
Position 1300: 0.0007744122181555461
Position 1059: 0.0006602108075787338
Position 1390: 0.00044309260348445774
Position 379: 0.0004283456262578615
Position 1312: 0.00014330485189519758
Position 1108: 5.9965796192829914e-05
Position 1140: 2.200659035915912e-05
Position 1346: 2.128341273091043e-05
Position 1357: 7.00127426071651e-06
Position 895: 6.952990273741542e-06
Position 1374: 5.206540003216055e-06
Position 1314: 4.608241147743115e-06
Position 703: 3.3983286769251544e-06
Position 41: 7.31220486471632e-07
Position 820: 3.3654874490599923e-07
Position 45: 2.5102486045919825e-07
Position 406: 2.3741535924088377e-07
Position 162: 2.2886139908383135e-07
Position 36: 1.481806854846349e-07
Position 56: 7.684320464921186e-08
Position 235: 2.2969234413383915e-08
Position 911: 1.8300910955087664e-08
Position 1021: 1.7395388003022987e-08
Position 1035: 1.546907143164831e-08
Position 22: 9.809397682060305e-09
Position 285: 9.625422124168989e-09
Position 151: 6.9774343022737265e-09
Position 333: 1.7708219910458776e-12
Position 326: 7.139000654834942e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1221: 0.9997023372382216
Position 818: 0.018671706503353622
Position 893: 0.01131106736837883
Position 1396: 0.009780395534924711
Position 852: 0.009029287617881842
Position 378: 0.008328548901427512
Position 937: 0.006201584127317337
Position 93: 0.003816901116860246
Position 117: 0.0033523310854289656
Position 192: 0.003256678355965742
Position 1449: 0.0027536302910694996
Position 796: 0.00189641918427407
Position 135: 0.0017783676366139637
Position 1361: 0.0009829096805923114
Position 213: 0.0008633978631513965
Position 596: 0.0006977100856428123
Position 114: 0.0005415249746712782
Position 743: 0.0005190396726626258
Position 775: 0.0005030759151270988
Position 176: 0.00035011666255728847
Position 1446: 0.0003423894940295597
Position 729: 0.0003408748931854965
Position 691: 0.00033049582900831684
Position 144: 0.00022574697247149458
Position 1407: 6.367584664877555e-05
Position 1430: 2.4655811997605863e-05
Position 1532: 5.633264394631017e-06
