Gene = gry
index = 1720
Annotated 5SS: [   63  1084  1369  1865  2326  2818  3113 10707 11565 11818]
Annotated 3SS: [  131  1137  1426  1926  2382  2918 10197 10769 11622 11876]
SMsplice 5SS: [ 1084  1369  1865  2326  2818  3113 10707 11565 11818]
SMsplice 3SS: [ 1137  1426  1926  2382  2918 10197 10769 11622 11876]
top_k =  100
Partition function (log Z): 12.067280422581678

Sorted 5' Splice Sites (High to Low Probability):
Position 2326: 0.9984656770193652
Position 3113: 0.9924601396967676
Position 1369: 0.9902360259359987
Position 11818: 0.9774189620026749
Position 1865: 0.974164757470579
Position 1084: 0.9687852884233501
Position 11565: 0.9127118170627376
Position 2818: 0.6920530045014641
Position 10948: 0.4769612568802815
Position 63: 0.4676691242533291
Position 3648: 0.22877003886132874
Position 67: 0.07213419807856745
Position 38: 0.028651623852000808
Position 2699: 0.019807048458236692
Position 2835: 0.01584527818774493
Position 77: 0.011874766748505933
Position 1042: 0.00928926514102994
Position 2822: 0.008035932481070464
Position 17: 0.00772244406579546
Position 3117: 0.007539852186577868
Position 1357: 0.006524130812136882
Position 831: 0.0025888248122342365
Position 1653: 0.0020137121646968746
Position 508: 0.0014591406276475711
Position 1319: 0.0014433512737350089
Position 21: 0.0009660237909068904
Position 11900: 0.0008889030108026396
Position 12176: 0.0004211255843927987
Position 2089: 0.0003719401915728494
Position 1382: 0.0002666874496332199
Position 2479: 9.673915698255594e-05
Position 229: 9.249339059273675e-05
Position 2321: 7.70398506120453e-05
Position 1312: 8.009314056320842e-06
Position 2330: 1.1237644242135767e-06
Position 245: 8.373119335660887e-07
Position 1323: 2.5499655348793893e-08
Position 1873: 2.08833388337139e-08
Position 132: 5.0115610767013235e-09
Position 2126: 1.3761573787456007e-09
Position 1434: 2.1879919015266763e-10
Position 401: 6.15878744842445e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1426: 0.9991865051969526
Position 11622: 0.9987214100254159
Position 10769: 0.9959584472373824
Position 2382: 0.9619556402156492
Position 11876: 0.9506180963363389
Position 1926: 0.9445282270485852
Position 1137: 0.8752560197397025
Position 2918: 0.6325258999970733
Position 11010: 0.3949927813501064
Position 147: 0.3494329399248458
Position 131: 0.20362303026135553
Position 3179: 0.19659977251129446
Position 2879: 0.0991607170757878
Position 1151: 0.09398615815510904
Position 887: 0.01772483028310677
Position 151: 0.013835235544944889
Position 12045: 0.012871010117055904
Position 2506: 0.011718389794717798
Position 11931: 0.011044808364404095
Position 3066: 0.010733723873092127
Position 2415: 0.010357845694315596
Position 2161: 0.008675740802302665
Position 3251: 0.008090592437802456
Position 3187: 0.007309128872046181
Position 3261: 0.007073512589856605
Position 2125: 0.006148045703503137
Position 329: 0.00559616601108908
Position 2033: 0.005403915156467554
Position 1255: 0.0053520230666842545
Position 3278: 0.005182885351610919
Position 3536: 0.004514554297744999
Position 2622: 0.0032948775844473207
Position 2234: 0.0028601560313930986
Position 2052: 0.002538823696752761
Position 11894: 0.0024468289499894064
Position 2611: 0.0021851174929536105
Position 1961: 0.0017415899672750643
Position 1709: 0.001533278604166233
Position 1285: 0.0013496802094060856
Position 899: 0.001173053236730429
Position 159: 0.0010837012250258296
Position 2763: 0.0010627986199768546
Position 2089: 0.000982284014932397
Position 12224: 0.0009417594346680211
Position 2721: 0.0007077636084784789
Position 2095: 0.0006714218604271008
Position 1261: 0.0006256610093035239
Position 12137: 0.0005588538152698936
Position 2135: 0.0005405021321267479
Position 1487: 0.0004522384907381485
Position 2821: 0.0004466825716243137
Position 1217: 0.000423252505347766
Position 2239: 0.0003847953692324677
Position 2740: 0.00029163165874399917
Position 271: 0.0002588537318837198
Position 12155: 0.00024763358014413974
Position 2452: 0.00018394311494130934
Position 248: 0.00015101626282604857
Position 1521: 0.00011810361679581599
Position 1717: 9.138074514762203e-05
Position 1697: 8.439150212335637e-05
Position 1518: 8.379753962452106e-05
Position 1792: 7.198842426710534e-05
Position 1731: 5.070314574169367e-05
Position 3721: 1.9585310058844546e-08
Position 3237: 2.573573957169145e-10
Position 3334: 1.7176656400805418e-10
